"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_gatv2_dropout","params_gatv2_heads","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
22,0.14662943134705225,"2025-05-16 15:37:14.937356","2025-05-16 15:37:18.646808","0 days 00:00:03.709452",144,176.0,192.0,256.0,"",16,"","","","",0.1,1,0.0014557550224158415,4,1,0.14662943134705225,639.8523577372233,0.5613765229781469,0.5852422893047333,0.6150960390766461,-0.006685860951741536,0.18414518237113953,225.25637817382812,0.9977991580963135,0.7958422303199768,0.7248558402061462,0.017569363117218018,0.157054141163826,63.30587387084961,0.8506550788879395,0.8040266036987305,0.8066555857658386,0.032861173152923584,0.1136869341135025,176.54193115234375,0.6871445178985596,0.6070671081542969,0.5355490446090698,-0.02100074291229248,0.11000804603099823,81.65335845947266,0.6807857751846313,0.623271644115448,0.599480926990509,0.03322547674179077,0.23450951278209686,161.3265838623047,0.7192166447639465,0.7394911646842957,0.8078116774559021,-0.30220651626586914,0.09670023620128632,157.4078369140625,0.6335749626159668,0.7459242939949036,0.728782594203949,0.219526469707489,0.1485735923051834,72.98599243164062,0.59061199426651,0.7286685705184937,0.727232813835144,0.08540397882461548,0.2772229015827179,4106.78173828125,0.2145850658416748,0.4599830210208893,0.6037347316741943,-0.44317758083343506,0.161383718252182,77.9607925415039,0.5021377205848694,0.608470618724823,0.664818286895752,-0.4171499013900757,0.13110095262527466,94.50509643554688,0.9273962378501892,0.772013783454895,0.8588165044784546,0.2416400909423828,0.10197807103395462,391.8067321777344,0.22693242132663727,0.3548934757709503,0.4000546634197235,-0.2126837968826294,0.09754262864589691,1226.7005615234375,0.11010870337486267,0.09955155849456787,0.10895542055368423,0.0326535701751709,0.13899114727973938,388.87750244140625,0.32433822751045227,0.31270888447761536,0.4859255254268646,0.10810655355453491,0.14707361161708832,846.7125854492188,0.3827231228351593,0.3749234676361084,0.4388080835342407,0.043839991092681885,0.09947079420089722,1525.96240234375,0.572638213634491,0.7517979145050049,0.7349588871002197,0.48110395669937134,5.0,0.10414312034845352,0.10896426439285278,"COMPLETE"
23,0.1142917200922966,"2025-05-16 15:37:18.647248","2025-05-16 15:37:19.508497","0 days 00:00:00.861249",176,112.0,256.0,"","",48,96.0,"","","",0.2,4,0.00036733859552867616,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.167983278632164,58.08877182006836,0.568899929523468,0.6261540055274963,0.6088128089904785,-0.532740592956543,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1142917200922966,"","PRUNED"
24,0.11893294006586075,"2025-05-16 15:37:19.508773","2025-05-16 15:37:20.768024","0 days 00:00:01.259251",128,160.0,224.0,224.0,32.0,80,144.0,128.0,"","",0.0,3,0.0008512601832390651,5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16099727153778076,51.78911590576172,0.359404981136322,0.3854878544807434,0.5473989248275757,-0.5226167440414429,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11893294006586075,"","PRUNED"
25,0.10969716310501099,"2025-05-16 15:37:20.768373","2025-05-16 15:37:22.094731","0 days 00:00:01.326358",192,144.0,224.0,208.0,"",32,"","","","",0.1,1,0.0026602123457909084,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.141347274184227,62.60627365112305,0.5915504693984985,0.6187357306480408,0.7037525177001953,0.013293981552124023,0.31232985854148865,3988.001220703125,0.31798455119132996,0.4467182755470276,0.613675594329834,-1.0830442905426025,0.18075832724571228,82.68399047851562,0.8075742125511169,0.716626763343811,0.688506543636322,-0.7465901374816895,0.16123919188976288,133.38238525390625,0.8001629710197449,0.7447752952575684,0.7510953545570374,0.11132502555847168,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09991491585969925,0.10969716310501099,"PRUNED"
26,0.11577776819467545,"2025-05-16 15:37:22.095021","2025-05-16 15:37:23.959249","0 days 00:00:01.864228",160,224.0,128.0,"","",48,48.0,256.0,"","",0.30000000000000004,5,0.0012600332299236216,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17422907054424286,60.26295471191406,0.7276809215545654,0.7162789702415466,0.6783410310745239,-0.593299150466919,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11577776819467545,"","PRUNED"
27,0.11260485649108887,"2025-05-16 15:37:23.959531","2025-05-16 15:37:24.487320","0 days 00:00:00.527789",96,176.0,256.0,144.0,"",16,"","","","",0.1,2,0.0002850086829393618,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18332384526729584,69.6258316040039,0.8022965788841248,0.7173674702644348,0.746174693107605,-0.566582202911377,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11260485649108887,"","PRUNED"
28,0.11734921485185623,"2025-05-16 15:37:24.487590","2025-05-16 15:37:26.650935","0 days 00:00:02.163345",160,176.0,192.0,256.0,208.0,80,224.0,"","","",0.2,7,0.0006021635841465177,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1506190299987793,60.59762954711914,0.23414620757102966,0.2337101399898529,0.36954551935195923,-0.1988309621810913,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11734921485185623,"","PRUNED"
29,0.12114951014518738,"2025-05-16 15:37:26.651225","2025-05-16 15:37:27.896247","0 days 00:00:01.245022",208,112.0,240.0,224.0,"",256,"","","","",0.0,4,0.00520663234539431,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.21422088146209717,98.35752868652344,0.8998210430145264,0.7323770523071289,0.6883089542388916,-1.2202322483062744,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12114951014518738,"","PRUNED"
30,0.1314699500799179,"2025-05-16 15:37:27.896517","2025-05-16 15:37:28.766668","0 days 00:00:00.870151",112,256.0,224.0,"","",208,96.0,"","","",0.1,2,0.0729470507310529,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17157423496246338,55.11186599731445,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.6767038106918335,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1314699500799179,"","PRUNED"
31,0.14481390764315924,"2025-05-16 15:37:28.766971","2025-05-16 15:37:32.719341","0 days 00:00:03.952370",160,160.0,256.0,256.0,"",16,"","","","",0.1,4,0.001044091288748998,4,1,0.14481390764315924,519.9663441975912,0.6325681413213412,0.6240450178583463,0.6569756880402565,-0.014941390355428059,0.18953225016593933,179.2706756591797,0.9977991580963135,0.8895136117935181,0.7468300461769104,-0.1582430601119995,0.15585573017597198,56.351036071777344,0.9272226691246033,0.8521226644515991,0.8234692215919495,0.04945319890975952,0.10314715653657913,132.4285430908203,0.9042636752128601,0.8128756880760193,0.7623617053031921,0.20440417528152466,0.10677069425582886,79.23462677001953,0.654512882232666,0.6987643241882324,0.6957634091377258,0.05699169635772705,0.2187243103981018,157.03793334960938,0.818821370601654,0.8304930329322815,0.7210308909416199,-0.09598946571350098,0.09086549282073975,92.7596435546875,0.8108925819396973,0.8000954389572144,0.7953317165374756,0.14734876155853271,0.14162211120128632,64.3147964477539,0.6468483209609985,0.668868362903595,0.7282719612121582,0.088093101978302,0.24291862547397614,3216.14111328125,0.28969883918762207,0.4363565444946289,0.6220649480819702,-0.24100768566131592,0.17528007924556732,79.3191146850586,0.6782297492027283,0.6667850017547607,0.6470015645027161,-0.65740966796875,0.16973976790905,145.513916015625,0.7740160822868347,0.7439427971839905,0.7895188331604004,0.01639235019683838,0.10369870811700821,154.8743133544922,0.2309047281742096,0.29119032621383667,0.4558798670768738,-0.336122989654541,0.09963833540678024,1379.995361328125,0.08548130840063095,0.06220290809869766,0.08490287512540817,0.015622258186340332,0.13456909358501434,398.53912353515625,0.6821992993354797,0.5901153087615967,0.6608866453170776,0.20413923263549805,0.15042108297348022,907.8538208007812,0.13246287405490875,0.2387343794107437,0.456876665353775,0.051744163036346436,0.08942517638206482,755.8611450195312,0.8551685810089111,0.77861487865448,0.8644449710845947,0.4304630756378174,5.0,0.10629113763570786,0.10895249247550964,"COMPLETE"
32,0.11001966148614883,"2025-05-16 15:37:32.719838","2025-05-16 15:37:34.119802","0 days 00:00:01.399964",192,144.0,240.0,256.0,"",32,"","","","",0.1,3,0.0018116605836883254,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13782422244548798,66.93997192382812,0.8802847266197205,0.778414249420166,0.8196610808372498,0.1688198447227478,0.22460497915744781,3854.003173828125,0.2559832036495209,0.4869515001773834,0.6116687059402466,-0.009855270385742188,0.17952127754688263,81.50989532470703,0.7207467555999756,0.655052125453949,0.7197078466415405,-0.7767668962478638,0.1702546328306198,137.86825561523438,0.8096416592597961,0.6815559267997742,0.7529469728469849,0.06810766458511353,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10557682067155838,0.11001966148614883,"PRUNED"
33,0.11408226191997528,"2025-05-16 15:37:34.120145","2025-05-16 15:37:34.728247","0 days 00:00:00.608102",144,192.0,256.0,240.0,112.0,16,"","","","",0.0,6,0.0008062895002999317,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1499119997024536,77.38536834716797,0.8798191547393799,0.729957103729248,0.7223488092422485,0.11771875619888306,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11408226191997528,"","PRUNED"
34,0.11191348731517792,"2025-05-16 15:37:34.728526","2025-05-16 15:37:35.329012","0 days 00:00:00.600486",160,160.0,208.0,208.0,256.0,48,"","","","",0.2,2,0.0011088704363937647,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1582009196281433,62.51565933227539,0.7134408354759216,0.6977230310440063,0.6588247418403625,-0.22437262535095215,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11191348731517792,"","PRUNED"
35,0.11714570224285126,"2025-05-16 15:37:35.329287","2025-05-16 15:37:36.764783","0 days 00:00:01.435496",208,112.0,"","","",32,112.0,"","","",0.5,9,0.000182711459152397,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2133198082447052,83.04135131835938,0.5752469897270203,0.6399512887001038,0.6367805600166321,-0.9881988763809204,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11714570224285126,"","PRUNED"
36,0.1160641610622406,"2025-05-16 15:37:36.765052","2025-05-16 15:37:37.560611","0 days 00:00:00.795559",176,128.0,240.0,240.0,"",64,"","","","",0.1,8,0.000268933554640942,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18677380681037903,69.55176544189453,0.6430720090866089,0.6102073788642883,0.685777485370636,-0.6736990213394165,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1160641610622406,"","PRUNED"
37,0.11867433041334152,"2025-05-16 15:37:37.560880","2025-05-16 15:37:38.262386","0 days 00:00:00.701506",128,64.0,160.0,240.0,16.0,112,"","","","",0.4,4,0.0022721665263979716,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18851995468139648,69.81660461425781,0.7919912338256836,0.7196158766746521,0.6982386112213135,-0.6966922283172607,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11867433041334152,"","PRUNED"
38,0.11581699550151825,"2025-05-16 15:37:38.262691","2025-05-16 15:37:39.578920","0 days 00:00:01.316229",224,208.0,192.0,"","",16,160.0,"","","",0.0,6,0.0035826808867069323,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14515022933483124,48.58717727661133,0.8831011056900024,0.7527952790260315,0.7073351144790649,-0.25739240646362305,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11581699550151825,"","PRUNED"
39,0.11751600354909897,"2025-05-16 15:37:39.579210","2025-05-16 15:37:43.286874","0 days 00:00:03.707664",80,176.0,240.0,"","",80,240.0,80.0,"","",0.1,11,0.00011057412450243496,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1790015995502472,61.64759826660156,0.354034960269928,0.3358476459980011,0.5488452911376953,-0.6842964887619019,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11751600354909897,"","PRUNED"
40,0.1121380552649498,"2025-05-16 15:37:43.287169","2025-05-16 15:37:45.134985","0 days 00:00:01.847816",144,144.0,240.0,192.0,"",224,"","","","",0.2,2,0.008737102375782783,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17290274798870087,76.1346435546875,0.9114226698875427,0.7542824745178223,0.7369489669799805,-0.2788214683532715,0.2112167328596115,2318.948486328125,0.34216469526290894,0.4859711825847626,0.6658148765563965,-0.15208232402801514,0.18620894849300385,83.171142578125,0.08221293240785599,0.15976977348327637,0.29537233710289,-0.9728080034255981,0.15669932961463928,89.88680267333984,0.1703796088695526,0.2609843909740448,0.5193707346916199,-0.23067843914031982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11008995771408081,0.1121380552649498,"PRUNED"
41,0.10945076495409012,"2025-05-16 15:37:45.135319","2025-05-16 15:37:46.475350","0 days 00:00:01.340031",160,160.0,256.0,256.0,"",16,"","","","",0.1,4,0.0008241347050944468,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14371660351753235,65.22240447998047,0.7771458029747009,0.7082532644271851,0.7176931500434875,0.04303079843521118,0.2458651214838028,3829.264892578125,0.2984117567539215,0.42867031693458557,0.6278101801872253,-0.26452410221099854,0.18778926134109497,87.29019927978516,0.7574197053909302,0.6627721190452576,0.6680427193641663,-0.8477559089660645,0.1444540023803711,103.97492980957031,0.8596106171607971,0.7459394931793213,0.7521901726722717,0.16301047801971436,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10428740084171295,0.10945076495409012,"PRUNED"
42,0.1143169179558754,"2025-05-16 15:37:46.475680","2025-05-16 15:37:47.074348","0 days 00:00:00.598668",160,160.0,256.0,240.0,"",32,"","","","",0.1,5,0.0005386249299605439,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14953427016735077,69.89630889892578,0.6604652404785156,0.6750044226646423,0.6686140298843384,0.03084951639175415,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1143169179558754,"","PRUNED"
43,0.11031347513198853,"2025-05-16 15:37:47.074756","2025-05-16 15:37:48.440840","0 days 00:00:01.366084",192,192.0,240.0,256.0,"",48,"","","","",0.1,1,0.0007748947992192874,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16198225319385529,66.87384796142578,0.8133390545845032,0.7325873374938965,0.7129022479057312,-0.18839097023010254,0.255779504776001,2664.1201171875,0.2411169558763504,0.38753432035446167,0.6120810508728027,-0.4422605037689209,0.16791567206382751,74.79236602783203,0.48937898874282837,0.5016501545906067,0.5354490280151367,-0.6060937643051147,0.16014963388442993,133.12840270996094,0.6031746864318848,0.6581648588180542,0.7526493072509766,-0.038724660873413086,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1060471162199974,0.11031347513198853,"PRUNED"
44,0.11050102859735489,"2025-05-16 15:37:48.441137","2025-05-16 15:37:49.016567","0 days 00:00:00.575430",176,96.0,224.0,240.0,176.0,16,"","","","",0.0,3,0.0016870187269789967,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15237687528133392,59.33266830444336,0.8787460923194885,0.7397355437278748,0.6896098256111145,-0.1555168628692627,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11050102859735489,"","PRUNED"
45,0.11401057988405228,"2025-05-16 15:37:49.016853","2025-05-16 15:37:50.681675","0 days 00:00:01.664822",144,176.0,256.0,"","",32,192.0,"","","",0.2,7,0.00046544503518682696,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1532258540391922,55.103092193603516,0.39249366521835327,0.4025823175907135,0.5027323365211487,-0.3427783250808716,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11401057988405228,"","PRUNED"
46,0.14396876245737075,"2025-05-16 15:37:50.681953","2025-05-16 15:37:54.175477","0 days 00:00:03.493524",112,144.0,80.0,208.0,"",16,"","","","",0.1,4,0.0012284985240053556,4,1,0.14396876245737075,474.6067708333333,0.569999415675799,0.5708556060989698,0.608351324001948,-0.0629314382870992,0.1904236078262329,215.46710205078125,0.8760543465614319,0.8028775453567505,0.6978756189346313,-0.11940240859985352,0.15434131026268005,60.09355163574219,0.8770994544029236,0.8351927399635315,0.8143191337585449,0.03295069932937622,0.11138980090618134,164.12738037109375,0.7759832739830017,0.690961480140686,0.6786062717437744,0.01225811243057251,0.11993855237960815,83.3625717163086,0.21768763661384583,0.2776853144168854,0.2680259644985199,-0.2107222080230713,0.22202225029468536,153.2026824951172,0.7330896854400635,0.7649631500244141,0.7282462120056152,-0.15461218357086182,0.09711692482233047,101.10202026367188,0.8233795762062073,0.7822034955024719,0.7737370133399963,-0.012657642364501953,0.15695980191230774,66.2684097290039,0.8498409986495972,0.7183545231819153,0.6967089772224426,-0.12659120559692383,0.21881718933582306,2912.727783203125,0.3112424910068512,0.48071250319480896,0.6269142031669617,-0.04755043983459473,0.17910444736480713,81.19641876220703,0.7282875180244446,0.6840775012969971,0.715355396270752,-0.7480064630508423,0.13655228912830353,95.19129180908203,0.8573877811431885,0.7422031164169312,0.7530784606933594,0.25109970569610596,0.10633368790149689,155.03395080566406,0.25957950949668884,0.23994030058383942,0.39604926109313965,-0.420512318611145,0.10292183607816696,1389.8038330078125,0.1286306530237198,0.12203317135572433,0.11385464668273926,0.022298872470855713,0.13927549123764038,440.1145935058594,0.31763550639152527,0.2774527966976166,0.5651577711105347,0.15853261947631836,0.1307428777217865,648.1212768554688,0.19345727562904358,0.37182173132896423,0.48702841997146606,0.09654355049133301,0.0935913696885109,553.2886962890625,0.6006355285644531,0.7723547220230103,0.8103125095367432,0.32239973545074463,5.0,0.10816461592912674,0.10893718898296356,"COMPLETE"
47,0.1143854483962059,"2025-05-16 15:37:54.175923","2025-05-16 15:37:54.899662","0 days 00:00:00.723739",112,128.0,80.0,208.0,"",144,48.0,"","","",0.30000000000000004,2,0.0011881320979749233,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1949591338634491,72.79207611083984,0.4586745798587799,0.5824852585792542,0.6114259958267212,-0.7833845615386963,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1143854483962059,"","PRUNED"
48,0.119331493973732,"2025-05-16 15:37:54.899983","2025-05-16 15:37:55.492474","0 days 00:00:00.592491",80,144.0,80.0,224.0,80.0,48,"","","","",0.0,6,0.00020341407947122774,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17629733681678772,64.45719909667969,0.6523771286010742,0.6814609169960022,0.6590850353240967,-0.5731291770935059,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.119331493973732,"","PRUNED"
49,0.12481939792633057,"2025-05-16 15:37:55.492749","2025-05-16 15:37:59.969679","0 days 00:00:04.476930",128,96.0,16.0,"","",32,144.0,16.0,256.0,16.0,0.1,14,0.004037746908660934,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15042328834533691,45.384254455566406,0.4601915180683136,0.4485980272293091,0.49965280294418335,-0.48321962356567383,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12481939792633057,"","PRUNED"
50,0.1148400828242302,"2025-05-16 15:37:59.970050","2025-05-16 15:38:00.524854","0 days 00:00:00.554804",80,208.0,96.0,80.0,"",64,"","","","",0.2,1,0.00043451092077165666,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17377348244190216,63.2495002746582,0.636017382144928,0.6412818431854248,0.6533129215240479,-0.5342615842819214,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1148400828242302,"","PRUNED"
51,0.14536570211251576,"2025-05-16 15:38:00.525162","2025-05-16 15:38:04.505177","0 days 00:00:03.980015",144,160.0,144.0,240.0,"",16,"","","","",0.1,4,0.0006781961927089573,4,1,0.14536570211251576,527.0342514038086,0.540982648730278,0.5690298189719518,0.607910496989886,-0.018945610523223876,0.1868406981229782,180.12234497070312,0.9992663860321045,0.8102108240127563,0.6966447830200195,-0.1023949384689331,0.16875940561294556,54.419349670410156,1.0,0.9805970191955566,0.835578441619873,-0.1734020709991455,0.10934500396251678,136.0814666748047,0.9007920622825623,0.7760593295097351,0.7307700514793396,-0.017955303192138672,0.10467761754989624,92.83622741699219,0.626166045665741,0.6782656311988831,0.6635816097259521,0.17967349290847778,0.23898686468601227,191.23202514648438,0.4196244478225708,0.47578704357147217,0.43632403016090393,-0.31542229652404785,0.10518892109394073,192.08323669433594,0.6138668060302734,0.6978249549865723,0.700814425945282,0.1831793189048767,0.13721109926700592,67.30587768554688,0.6039553880691528,0.6442974805831909,0.6275968551635742,0.14703017473220825,0.24490994215011597,3488.624267578125,0.24379830062389374,0.40473636984825134,0.6201840043067932,-0.19515085220336914,0.16950616240501404,76.51360321044922,0.6556084752082825,0.633417546749115,0.6358237266540527,-0.5869293212890625,0.14915414154529572,111.05062103271484,0.6053091883659363,0.593952476978302,0.6939729452133179,0.1825835108757019,0.10123448818922043,240.71478271484375,0.23454298079013824,0.2573239505290985,0.4080124795436859,-0.2725238800048828,0.08929207921028137,1070.0736083984375,0.12368851900100708,0.13138912618160248,0.14852343499660492,0.06918752193450928,0.1388561725616455,458.4306640625,0.35340437293052673,0.3691696226596832,0.6149668097496033,0.18926149606704712,0.14015375077724457,780.5444946289062,0.14606790244579315,0.31408610939979553,0.4816545844078064,0.12250345945358276,0.0963691845536232,765.481201171875,0.5886488556861877,0.7683297991752625,0.8242092728614807,0.3061755299568176,5.0,0.10560179501771927,0.10807135701179504,"COMPLETE"
