"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
22,0.10283096954226494,"2025-05-16 15:40:29.344825","2025-05-16 15:40:42.275793","0 days 00:00:12.930968",192,80.0,208.0,"","",96,16.0,176.0,"",0.00045935807656631307,3,3,0.5,8,0.10283096954226494,308.0207684834798,0.8125176688035329,0.7927690764268239,0.7862281262874603,0.3474764923254649,0.14682509005069733,131.17236328125,1.0,0.9996525049209595,0.8260033130645752,0.20268166065216064,0.10444369167089462,53.5527229309082,1.0,1.0,0.9090625643730164,0.5991282165050507,0.09370171278715134,95.78346252441406,1.0,0.8292727470397949,0.7465538382530212,0.2962886691093445,0.0839293822646141,67.8303451538086,0.9191439151763916,0.8527337312698364,0.8167106509208679,0.5270728170871735,0.14217424392700195,101.05643463134766,1.0,1.0,0.962844729423523,0.4732699394226074,0.07502230256795883,74.67959594726562,0.8921757340431213,0.8407665491104126,0.8247312903404236,0.4310758709907532,0.09610358625650406,39.23448944091797,0.7455540299415588,0.7847181558609009,0.804669201374054,0.43016308546066284,0.17053604125976562,1952.1884765625,0.6749210357666016,0.6009572148323059,0.8373099565505981,0.03437322378158569,0.0820065587759018,49.423030853271484,0.90501868724823,0.8834801912307739,0.8881533741950989,0.5704600512981415,0.09948663413524628,45.72585678100586,0.7266845107078552,0.747346043586731,0.8049045205116272,0.3995743989944458,0.09455521404743195,440.3022155761719,0.29177096486091614,0.3743476867675781,0.4669921100139618,-0.05992710590362549,0.057956088334321976,544.0951538085938,1.0,1.0,0.8125291466712952,0.41293174028396606,0.11541830748319626,284.966552734375,0.6615706086158752,0.617892861366272,0.6590777039527893,0.178949236869812,0.11074504256248474,249.5557098388672,0.45887070894241333,0.47761568427085876,0.5639441013336182,0.06784260272979736,0.06956064701080322,490.7451171875,0.9120548367500305,0.8827527761459351,0.8699353933334351,0.6482629776000977,5.0,0.08197446912527084,0.08163319528102875,"COMPLETE"
23,0.10185027768214544,"2025-05-16 15:40:42.276255","2025-05-16 15:40:59.687866","0 days 00:00:17.411611",208,64.0,"","","",80,32.0,208.0,"",0.000461991324558763,2,3,0.4,9,0.10185027768214544,337.4978569030762,0.8105258524417878,0.7970823367436727,0.7859718819459279,0.35309064586957295,0.14508303999900818,126.36119079589844,1.0,1.0,0.8259535431861877,0.196244478225708,0.10238415002822876,51.237762451171875,1.0,1.0,0.9091345071792603,0.5964841842651367,0.09218376129865646,112.05059051513672,1.0,0.8293428421020508,0.7596515417098999,0.33934861421585083,0.08341514319181442,71.63703918457031,0.9191439151763916,0.8674496412277222,0.8027077317237854,0.5317399203777313,0.13844680786132812,75.6922607421875,1.0,1.0,0.962844729423523,0.45433467626571655,0.07449205219745636,72.52003479003906,0.8924195170402527,0.8407028913497925,0.8194576501846313,0.43306511640548706,0.09575112164020538,39.00973892211914,0.7669041752815247,0.7840520739555359,0.8099693655967712,0.41390442848205566,0.17245922982692719,2363.90380859375,0.6306926012039185,0.6440132856369019,0.8398076891899109,0.051872432231903076,0.0811847522854805,51.07990646362305,0.90501868724823,0.8867395520210266,0.8823935985565186,0.5852310657501221,0.09740814566612244,40.87478256225586,0.6711630821228027,0.7276495099067688,0.7916088104248047,0.39664679765701294,0.09549318253993988,513.5348510742188,0.3475330173969269,0.39683273434638977,0.4519602358341217,-0.023970723152160645,0.055562056601047516,477.51507568359375,1.0,1.0,0.8084584474563599,0.4141901731491089,0.11368005722761154,264.7725830078125,0.6488898992538452,0.6211003661155701,0.6600465774536133,0.16329795122146606,0.11133600026369095,266.9034118652344,0.45887070894241333,0.47885993123054504,0.567103922367096,0.07719415426254272,0.06887466460466385,535.3748168945312,0.9172521829605103,0.8794922232627869,0.8984798789024353,0.6667764186859131,5.0,0.08088234812021255,0.08099070936441422,"COMPLETE"
24,0.08303167670965195,"2025-05-16 15:40:59.688319","2025-05-16 15:41:02.239011","0 days 00:00:02.550692",208,64.0,208.0,"","",96,32.0,208.0,"",0.00018411871459860594,3,3,0.4,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10030140727758408,37.60248565673828,0.7419900894165039,0.7818455100059509,0.8043588995933533,0.34333765506744385,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08303167670965195,"","PRUNED"
25,0.08439058065414429,"2025-05-16 15:41:02.239299","2025-05-16 15:41:03.179919","0 days 00:00:00.940620",192,64.0,112.0,"","",96,16.0,"","",0.000349307664353007,3,2,0.5,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10261422395706177,40.83148193359375,0.7122007608413696,0.7726222276687622,0.7955936789512634,0.39462023973464966,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08439058065414429,"","PRUNED"
26,0.09046484529972076,"2025-05-16 15:41:03.180191","2025-05-16 15:41:05.602536","0 days 00:00:02.422345",224,16.0,"","","",144,48.0,176.0,"",0.0022190102048881897,2,3,0.4,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10195768624544144,39.423431396484375,0.7116585373878479,0.7835648655891418,0.8124308586120605,0.3486299514770508,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09046484529972076,"","PRUNED"
27,0.08622109144926071,"2025-05-16 15:41:05.602821","2025-05-16 15:41:06.530012","0 days 00:00:00.927191",192,80.0,"","","",80,32.0,"","",0.0001082347613812696,2,2,0.5,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1054738238453865,39.49127960205078,0.7116585373878479,0.7938592433929443,0.8013169169425964,0.35927146673202515,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08622109144926071,"","PRUNED"
28,0.09759244322776794,"2025-05-16 15:41:06.530294","2025-05-16 15:41:09.320123","0 days 00:00:02.789829",144,112.0,208.0,16.0,32.0,128,80.0,192.0,"",0.0007506172200454204,5,3,0.4,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1072910875082016,43.359317779541016,0.702518880367279,0.765803337097168,0.8134083151817322,0.34970200061798096,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09759244322776794,"","PRUNED"
29,0.08517530560493469,"2025-05-16 15:41:09.320420","2025-05-16 15:41:10.795902","0 days 00:00:01.475482",128,32.0,208.0,"","",176,16.0,144.0,"",0.0037797312496004824,3,3,0.30000000000000004,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10421040654182434,42.9222412109375,0.7081462740898132,0.7674838900566101,0.814642071723938,0.40096431970596313,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08517530560493469,"","PRUNED"
30,0.0952187329530716,"2025-05-16 15:41:10.796199","2025-05-16 15:41:12.035965","0 days 00:00:01.239766",112,80.0,96.0,"","",96,80.0,"","",0.0023809843052100357,3,2,0.5,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12683138251304626,49.82617950439453,0.7225574254989624,0.7762032151222229,0.8186647295951843,0.1851326823234558,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0952187329530716,"","PRUNED"
31,0.08355007320642471,"2025-05-16 15:41:12.036240","2025-05-16 15:41:13.783221","0 days 00:00:01.746981",240,"","","","",64,192.0,32.0,144.0,0.00044137682595829004,1,4,0.2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0995418056845665,37.943058013916016,0.7116585373878479,0.7752167582511902,0.8141261339187622,0.3959001898765564,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08355007320642471,"","PRUNED"
32,0.08263147622346878,"2025-05-16 15:41:13.783499","2025-05-16 15:41:21.505249","0 days 00:00:07.721750",240,64.0,"","","",48,48.0,192.0,96.0,0.00019121461211133402,2,4,0.4,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09812037646770477,37.35668182373047,0.7189474701881409,0.7586894631385803,0.8011419177055359,0.3597305417060852,0.16235975921154022,1634.2203369140625,0.696406364440918,0.6760616302490234,0.8565935492515564,0.11665433645248413,0.08501719683408737,47.74524688720703,0.8766089677810669,0.871258556842804,0.8775726556777954,0.5323038995265961,0.09752310067415237,38.4643669128418,0.6283852458000183,0.6980027556419373,0.7896491289138794,0.3048023581504822,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0824061781167984,0.08263147622346878,"PRUNED"
33,0.08264448493719101,"2025-05-16 15:41:21.505537","2025-05-16 15:41:22.883933","0 days 00:00:01.378396",192,"","","","",80,128.0,96.0,"",0.00048727174899694775,1,3,0.30000000000000004,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10521391779184341,40.20064163208008,0.7145124077796936,0.7598360776901245,0.7978560328483582,0.31092333793640137,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08264448493719101,"","PRUNED"
34,0.084499791264534,"2025-05-16 15:41:22.884232","2025-05-16 15:41:24.062041","0 days 00:00:01.177809",240,48.0,"","","",128,"","","",0.0002976821472813074,2,1,0.1,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10345025360584259,44.458133697509766,0.7809815406799316,0.8207487463951111,0.8302025198936462,0.45754188299179077,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.084499791264534,"","PRUNED"
35,0.08493161201477051,"2025-05-16 15:41:24.062342","2025-05-16 15:41:25.311540","0 days 00:00:01.249198",80,128.0,"","","",48,144.0,48.0,"",0.0155565908316784,2,3,0.0,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11076080054044724,48.4697151184082,0.7088183760643005,0.7689902186393738,0.808677613735199,0.40955132246017456,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08493161201477051,"","PRUNED"
36,0.08187712728977203,"2025-05-16 15:41:25.311845","2025-05-16 15:41:33.354946","0 days 00:00:08.043101",256,96.0,224.0,256.0,"",64,176.0,192.0,64.0,0.0002051711081592055,4,4,0.30000000000000004,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09999895095825195,38.80818176269531,0.7046122550964355,0.7798989415168762,0.7946478724479675,0.32679831981658936,0.1618337333202362,1683.9365234375,0.6935995817184448,0.673916220664978,0.8478400111198425,0.1060296893119812,0.08217981457710266,45.3990592956543,0.8508955240249634,0.8637376427650452,0.8584457635879517,0.5330246686935425,0.0981229618191719,41.18302917480469,0.6275394558906555,0.676040768623352,0.7782886624336243,0.3102046847343445,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08128566294908524,0.08187712728977203,"PRUNED"
37,0.08285026252269745,"2025-05-16 15:41:33.355302","2025-05-16 15:41:33.981114","0 days 00:00:00.625812",208,"","","","",80,112.0,"","",0.0008199658735488684,1,2,0.2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10051458328962326,37.89359664916992,0.7732729911804199,0.80596524477005,0.824134111404419,0.3694493770599365,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08285026252269745,"","PRUNED"
38,0.08340524137020111,"2025-05-16 15:41:33.981376","2025-05-16 15:41:35.635649","0 days 00:00:01.654273",176,160.0,176.0,96.0,"",112,96.0,32.0,"",0.00015303128649308775,4,3,0.5,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10460218787193298,38.98861312866211,0.7419900894165039,0.7818455100059509,0.8112819790840149,0.31051909923553467,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08340524137020111,"","PRUNED"
39,0.08338340371847153,"2025-05-16 15:41:35.635968","2025-05-16 15:41:37.218849","0 days 00:00:01.582881",96,112.0,"","","",96,144.0,80.0,144.0,0.0003094253067437366,2,4,0.4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09870204329490662,38.38092803955078,0.7427001595497131,0.7551633715629578,0.7917518019676208,0.34626656770706177,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08338340371847153,"","PRUNED"
40,0.08296892791986465,"2025-05-16 15:41:37.219152","2025-05-16 15:41:38.510332","0 days 00:00:01.291180",64,"","","","",80,48.0,176.0,"",0.0005249169165286314,1,3,0.30000000000000004,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10055737942457199,37.90753936767578,0.7535657286643982,0.7884601950645447,0.813991904258728,0.3622095584869385,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08296892791986465,"","PRUNED"
41,0.10466761415203413,"2025-05-16 15:41:38.510607","2025-05-16 15:41:51.048671","0 days 00:00:12.538064",160,208.0,160.0,"","",112,32.0,160.0,"",0.0010025493306149373,3,3,0.5,7,0.10466761415203413,274.770192972819,0.8115546961625417,0.8007278283437093,0.7874531785647074,0.32424017985661824,0.14687910676002502,135.01345825195312,1.0,0.9996269345283508,0.8325247764587402,0.20758885145187378,0.10939651727676392,53.96438980102539,1.0,1.0,0.9178156852722168,0.566890150308609,0.09394760429859161,103.42339324951172,1.0,0.8665046691894531,0.7653172612190247,0.307631254196167,0.08492424339056015,61.292396545410156,0.9389875531196594,0.8630205988883972,0.81495201587677,0.5063567757606506,0.156521737575531,84.75090026855469,1.0,1.0,0.962844729423523,0.3733721971511841,0.07504075020551682,74.24957275390625,0.8921757340431213,0.8410257697105408,0.8189132213592529,0.4278997778892517,0.0965348482131958,39.7371940612793,0.774489164352417,0.8143696784973145,0.8189023733139038,0.4354192018508911,0.17130720615386963,1891.0396728515625,0.6317511200904846,0.6542292237281799,0.8465748429298401,0.035962820053100586,0.08702065050601959,45.412872314453125,0.910487174987793,0.8779343962669373,0.889614999294281,0.4939036965370178,0.09852981567382812,42.020912170410156,0.7125080227851868,0.7103179097175598,0.8059576749801636,0.3596848249435425,0.09535479545593262,521.2737426757812,0.32195931673049927,0.39655908942222595,0.5043385028839111,-0.016266703605651855,0.05067376419901848,234.40298461914062,1.0,1.0,0.8130113482475281,0.3720337152481079,0.11942945420742035,216.10556030273438,0.6167204976081848,0.6290817260742188,0.6176387667655945,0.13188421726226807,0.11230067908763885,202.69796752929688,0.4621870219707489,0.490044504404068,0.5067318677902222,0.01890045404434204,0.07215303927659988,416.1678771972656,0.9120548367500305,0.8682029247283936,0.8966596126556396,0.6423414647579193,5.0,0.0823221430182457,0.0808623656630516,"COMPLETE"
42,0.08279199153184891,"2025-05-16 15:41:51.049141","2025-05-16 15:41:52.771561","0 days 00:00:01.722420",160,256.0,144.0,176.0,"",112,32.0,144.0,"",0.0011263849377993215,4,3,0.5,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10102198272943497,42.926300048828125,0.7705198526382446,0.797360897064209,0.8116406798362732,0.4195234179496765,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08279199153184891,"","PRUNED"
43,0.08306441456079483,"2025-05-16 15:41:52.771863","2025-05-16 15:41:54.810374","0 days 00:00:02.038511",176,128.0,96.0,"","",160,16.0,176.0,"",0.0004424270598061868,3,3,0.5,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09868647158145905,38.24879837036133,0.7006012797355652,0.7718849182128906,0.8005948662757874,0.37542134523391724,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08306441456079483,"","PRUNED"
44,0.08557260036468506,"2025-05-16 15:41:54.810666","2025-05-16 15:41:56.841581","0 days 00:00:02.030915",192,96.0,240.0,"","",128,128.0,128.0,"",0.0018545637663225111,3,3,0.4,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09685280174016953,42.01498794555664,0.7668426036834717,0.8126349449157715,0.8158727884292603,0.4529804587364197,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08557260036468506,"","PRUNED"
45,0.08311450481414795,"2025-05-16 15:41:56.841889","2025-05-16 15:42:01.030602","0 days 00:00:04.188713",224,224.0,"","","",96,48.0,208.0,144.0,0.0006539834076469598,2,4,0.5,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09936463832855225,39.51006317138672,0.7415101528167725,0.7860340476036072,0.7912819981575012,0.34467411041259766,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08311450481414795,"","PRUNED"
46,0.08843816816806793,"2025-05-16 15:42:01.030908","2025-05-16 15:42:02.297343","0 days 00:00:01.266435",144,48.0,192.0,80.0,"",208,"","","",0.0002452378957308426,4,1,0.2,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10422571748495102,44.18568420410156,0.7726656794548035,0.812349796295166,0.820740818977356,0.43680649995803833,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08843816816806793,"","PRUNED"
47,0.08625207096338272,"2025-05-16 15:42:02.297638","2025-05-16 15:42:03.368893","0 days 00:00:01.071255",208,80.0,"","","",32,96.0,"","",0.00013491554836349295,2,2,0.4,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0986827164888382,39.271156311035156,0.7145124077796936,0.7902380228042603,0.8086258172988892,0.4277278184890747,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08625207096338272,"","PRUNED"
48,0.08631005883216858,"2025-05-16 15:42:03.369198","2025-05-16 15:42:04.737464","0 days 00:00:01.368266",112,32.0,144.0,256.0,256.0,80,16.0,160.0,"",0.0003307747358704179,5,3,0.5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10367264598608017,37.8054084777832,0.7116585373878479,0.7586023807525635,0.8106356859207153,0.30945879220962524,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08631005883216858,"","PRUNED"
49,0.08309686928987503,"2025-05-16 15:42:04.737789","2025-05-16 15:42:07.559036","0 days 00:00:02.821247",176,160.0,224.0,"","",112,32.0,32.0,64.0,0.0005570974586959089,3,4,0.4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09969019889831543,39.72721481323242,0.7427001595497131,0.7791956663131714,0.8095179200172424,0.3600844144821167,0.1664537638425827,1654.6270751953125,0.6767438054084778,0.6548733115196228,0.8458231091499329,0.06572002172470093,0.08203491568565369,49.471282958984375,0.8999678492546082,0.882757842540741,0.8666026592254639,0.560077428817749,0.09940025210380554,40.08781051635742,0.6295602917671204,0.6982569098472595,0.7894698977470398,0.3191658854484558,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0824047401547432,0.08309686928987503,"PRUNED"
50,0.08251553773880005,"2025-05-16 15:42:07.559343","2025-05-16 15:42:09.488541","0 days 00:00:01.929198",96,"","","","",160,64.0,128.0,"",0.000970461359619183,1,3,0.2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10156042128801346,38.628536224365234,0.7100488543510437,0.7901703119277954,0.8105687499046326,0.3704308867454529,0.16946932673454285,2045.5885009765625,0.6749210357666016,0.6147460341453552,0.8409521579742432,0.06008040904998779,0.08710341900587082,47.56067657470703,0.8766089677810669,0.8868353366851807,0.8852435350418091,0.5320198237895966,0.09903717041015625,47.41189193725586,0.6780686378479004,0.6998394727706909,0.7889612913131714,0.3972533941268921,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08255967497825623,0.08251553773880005,"PRUNED"
51,0.13946053385734558,"2025-05-16 15:42:09.488833","2025-05-16 15:42:11.239911","0 days 00:00:01.751078",160,208.0,176.0,"","",112,32.0,160.0,"",0.09885372327024376,3,3,0.5,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3607882261276245,176.38690185546875,0.3079359233379364,0.3392367362976074,0.38500848412513733,-3.0551319122314453,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13946053385734558,"","PRUNED"
52,0.08252304792404175,"2025-05-16 15:42:11.240207","2025-05-16 15:42:17.208981","0 days 00:00:05.968774",160,240.0,160.0,"","",128,112.0,144.0,"",0.001037278718449485,3,3,0.5,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10430824011564255,41.38389587402344,0.7561349868774414,0.7907451391220093,0.794903039932251,0.3361089825630188,0.17632384598255157,1723.2723388671875,0.6324983239173889,0.6507927775382996,0.8422327041625977,0.020370543003082275,0.08654426038265228,50.966217041015625,0.8766089677810669,0.896622359752655,0.8864627480506897,0.5345227420330048,0.10056162625551224,51.654170989990234,0.7370448708534241,0.7540119886398315,0.8088768720626831,0.4218159317970276,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08188851922750473,0.08252304792404175,"PRUNED"
53,0.08634193986654282,"2025-05-16 15:42:17.209289","2025-05-16 15:42:18.789548","0 days 00:00:01.580259",128,192.0,128.0,"","",144,16.0,192.0,"",0.0015810688846298636,3,3,0.5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09698045253753662,39.11039733886719,0.7600730657577515,0.8251134753227234,0.821203351020813,0.4310460090637207,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08634193986654282,"","PRUNED"
54,0.0848027765750885,"2025-05-16 15:42:18.789874","2025-05-16 15:42:20.331663","0 days 00:00:01.541789",144,224.0,160.0,"","",112,32.0,64.0,"",0.0025414153869043905,3,3,0.4,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09688913822174072,44.16958236694336,0.803230345249176,0.8297011256217957,0.8271212577819824,0.4923439621925354,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0848027765750885,"","PRUNED"
55,0.08298551291227341,"2025-05-16 15:42:20.331947","2025-05-16 15:42:25.175854","0 days 00:00:04.843907",160,240.0,112.0,64.0,"",96,48.0,176.0,"",0.0007012248468013299,4,3,0.5,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10138461738824844,40.57277297973633,0.7445927858352661,0.7900763750076294,0.8059768080711365,0.3655126690864563,0.17850317060947418,2338.323486328125,0.6262850761413574,0.6371076703071594,0.8368781208992004,0.029997646808624268,0.0917639210820198,46.22843933105469,0.9040508270263672,0.8751204013824463,0.88407301902771,0.47379475831985474,0.10025333613157272,47.672996520996094,0.7347083687782288,0.7476844787597656,0.8050596117973328,0.41586077213287354,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08215948939323425,0.08298551291227341,"PRUNED"
