"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
57,0.08598314225673676,"2025-05-16 16:22:36.760438","2025-05-16 16:22:40.062905","0 days 00:00:03.302467",144,112.0,"","","",112,"","","","",0.002338315107365342,2,1,"","","","","","",0.12253928184509277,460.87359619140625,0.5905380845069885,0.5687774419784546,0.5540414452552795,0.16799777746200562,0.1080392524600029,2355.1455078125,0.8949363827705383,0.890359103679657,0.8116557002067566,0.5798903405666351,0.11711283028125763,184.18209838867188,0.9834834933280945,0.9509676098823547,0.902531623840332,0.5732788741588593,0.12072661519050598,63.757930755615234,1.0,0.9162129759788513,0.8115046620368958,0.44053584337234497,0.08887401968240738,143.31771850585938,0.8581541776657104,0.8431286811828613,0.8258082270622253,0.44513553380966187,0.07986383885145187,70.0621337890625,0.8281781077384949,0.8536374568939209,0.8505618572235107,0.531389594078064,0.1395958811044693,161.54078674316406,0.9703125357627869,0.9601439833641052,0.8887540102005005,0.5384283661842346,"","","","","","",0.1280727982521057,57.60520553588867,0.9224028587341309,0.8379960060119629,0.8259768486022949,0.19837749004364014,0.1977275013923645,3604.431884765625,0.5574654340744019,0.6841874718666077,0.8281733989715576,0.1736464500427246,0.11172004789113998,71.61564636230469,0.8030503988265991,0.787615180015564,0.7782735228538513,0.24580544233322144,0.0928146094083786,54.89451217651367,0.9327424168586731,0.8306713104248047,0.8439583778381348,0.4926251173019409,0.08228012174367905,28750.537109375,0.7320361733436584,0.6810237169265747,0.6582881212234497,0.31031590700149536,0.11955709755420685,1001.0247192382812,0.6685112714767456,0.669826865196228,0.6763052344322205,-0.20992624759674072,0.1260189712047577,387.8993835449219,0.6121886372566223,0.7410563230514526,0.7243356704711914,0.28112906217575073,0.12649668753147125,2453.318115234375,0.7624817490577698,0.5642179250717163,0.39143964648246765,-0.6644465923309326,0.0979316234588623,303.7835388183594,0.9763420224189758,0.8480089902877808,0.7286727428436279,0.4863797426223755,"",0.06214660778641701,0.06248493492603302,0.08598314225673676,"PRUNED"
58,0.0957735925912857,"2025-05-16 16:22:40.063222","2025-05-16 16:22:41.073383","0 days 00:00:01.010161",64,224.0,176.0,"","",240,144.0,240.0,80.0,16.0,0.001663852000343346,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14658349752426147,56.659400939941406,0.35180386900901794,0.36796724796295166,0.5345445871353149,-0.22474050521850586,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0957735925912857,"","","PRUNED"
59,0.09418390691280365,"2025-05-16 16:22:41.073662","2025-05-16 16:22:42.016423","0 days 00:00:00.942761",176,192.0,"","","",176,128.0,192.0,256.0,"",0.0032762898889667825,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15589174628257751,53.81692123413086,0.7824233174324036,0.7118129730224609,0.7366418242454529,-0.33311736583709717,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09418390691280365,"","","PRUNED"
60,0.09761269390583038,"2025-05-16 16:22:42.016749","2025-05-16 16:22:42.445738","0 days 00:00:00.428989",208,"","","","",160,"","","","",0.01448525895215322,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14817968010902405,57.85208511352539,0.6957297921180725,0.6656911373138428,0.7371899485588074,-0.15914487838745117,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09761269390583038,"","","PRUNED"
61,0.06529253721237183,"2025-05-16 16:22:42.445972","2025-05-16 16:22:43.496694","0 days 00:00:01.050722",144,112.0,"","","",112,"","","","",0.002589186822253819,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11951270699501038,52.06703567504883,0.9114218950271606,0.8662495613098145,0.8160051107406616,0.23554891347885132,0.18875275552272797,3204.332763671875,0.6231733560562134,0.6099953651428223,0.8264464735984802,0.1595349907875061,0.11718515306711197,77.237060546875,0.795307457447052,0.8015754818916321,0.7764701247215271,0.12670254707336426,0.09158144146203995,55.51475143432617,0.9266271591186523,0.8338654637336731,0.832923412322998,0.5150824785232544,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06440805643796921,0.06529253721237183,"","PRUNED"
62,0.07968505471944809,"2025-05-16 16:22:43.496942","2025-05-16 16:22:44.466924","0 days 00:00:00.969982",128,80.0,"","","",48,"","","","",0.0023180026228243823,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11976274102926254,54.5959587097168,0.9226544499397278,0.8658016920089722,0.8058455586433411,0.2427818775177002,0.20614151656627655,4228.70947265625,0.4803102910518646,0.5406767129898071,0.7794890999794006,0.047804296016693115,0.12583917379379272,71.50062561035156,0.7543991208076477,0.7765341401100159,0.7616004347801208,0.1485995650291443,0.0982951894402504,62.68013000488281,0.9108273983001709,0.8326120972633362,0.8154286742210388,0.47404778003692627,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0793944001197815,0.07968505471944809,"","PRUNED"
63,0.08508941531181335,"2025-05-16 16:22:44.467204","2025-05-16 16:22:44.893280","0 days 00:00:00.426076",112,80.0,"","","",80,"","","","",0.0011879462664386368,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14725567400455475,57.523284912109375,0.6550781726837158,0.6842848062515259,0.7075865268707275,-0.13154184818267822,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08508941531181335,"","","PRUNED"
64,0.07011675089597702,"2025-05-16 16:22:44.893577","2025-05-16 16:22:46.327449","0 days 00:00:01.433872",144,96.0,"","","",144,32.0,"","","",0.004360770005975797,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12224453687667847,53.27882766723633,0.9105656147003174,0.7594583630561829,0.7196038961410522,0.17168539762496948,0.19581162929534912,3306.5888671875,0.6103106737136841,0.6870983242988586,0.8506034016609192,0.15194308757781982,0.11229494959115982,75.0395736694336,0.8141388893127441,0.839406430721283,0.8233579397201538,0.2051646113395691,0.10175208002328873,73.32044219970703,0.9494755864143372,0.8712503910064697,0.8479663729667664,0.4993782043457031,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07382926344871521,0.07011675089597702,"","PRUNED"
65,0.07444853335618973,"2025-05-16 16:22:46.327739","2025-05-16 16:22:47.427002","0 days 00:00:01.099263",160,128.0,"","","",96,"","","","",0.0019653333626975284,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13696816563606262,61.34579849243164,0.8695167899131775,0.8181487917900085,0.7867270112037659,0.12308794260025024,0.21154950559139252,4343.08251953125,0.4836467206478119,0.5469618439674377,0.7795215249061584,0.018788456916809082,0.11790574342012405,78.01634979248047,0.7220995426177979,0.7496207356452942,0.7710838317871094,0.19526219367980957,0.1051313728094101,63.647621154785156,0.9054126739501953,0.8230640888214111,0.8245720267295837,0.4273356795310974,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07865723967552185,0.07444853335618973,"","PRUNED"
66,0.07675361633300781,"2025-05-16 16:22:47.427267","2025-05-16 16:22:48.538871","0 days 00:00:01.111604",192,112.0,"","","",192,"","","","",0.007060931423591027,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12322476506233215,52.6622314453125,0.9223771691322327,0.8611577749252319,0.8173820376396179,0.2007007598876953,0.2056262493133545,3696.002685546875,0.5247697830200195,0.531732976436615,0.7852195501327515,0.013107895851135254,0.1201789453625679,85.55843353271484,0.7395991086959839,0.7523075342178345,0.7641018033027649,0.08945757150650024,0.09623746573925018,56.75205612182617,0.9251341819763184,0.8384807705879211,0.8363955616950989,0.4794729948043823,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0699247196316719,0.07675361633300781,"","PRUNED"
67,0.10610488802194595,"2025-05-16 16:22:48.539124","2025-05-16 16:22:49.253499","0 days 00:00:00.714375",176,144.0,160.0,160.0,128.0,128,256.0,"","","",0.010149004287971516,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13637487590312958,48.2368278503418,0.555186927318573,0.5487583875656128,0.6560454964637756,-0.16086125373840332,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10610488802194595,"","","PRUNED"
68,0.09606215357780457,"2025-05-16 16:22:49.253760","2025-05-16 16:22:50.284942","0 days 00:00:01.031182",256,208.0,240.0,"","",160,208.0,64.0,144.0,112.0,0.003134021616618692,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14017388224601746,59.85215759277344,0.4734775125980377,0.512296736240387,0.5949382185935974,-0.08601343631744385,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09606215357780457,"","","PRUNED"
69,0.08867332339286804,"2025-05-16 16:22:50.285219","2025-05-16 16:22:50.693846","0 days 00:00:00.408627",128,96.0,208.0,48.0,"",16,"","","","",0.001641682226910591,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14250929653644562,63.462181091308594,0.8070491552352905,0.7388062477111816,0.7565663456916809,0.03733932971954346,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08867332339286804,"","","PRUNED"
70,0.09457923471927643,"2025-05-16 16:22:50.694099","2025-05-16 16:22:51.305108","0 days 00:00:00.611009",224,"","","","",256,240.0,"","","",0.005867001825778334,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13902337849140167,52.16502380371094,0.8242850303649902,0.7301244735717773,0.7580559253692627,-0.02016592025756836,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09457923471927643,"","","PRUNED"
71,0.08407102525234222,"2025-05-16 16:22:51.305371","2025-05-16 16:22:52.306555","0 days 00:00:01.001184",144,112.0,"","","",128,"","","","",0.002582999359938081,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12346309423446655,55.72664260864258,0.9228784441947937,0.8743445873260498,0.8091546297073364,0.23583108186721802,0.21934476494789124,4050.938720703125,0.45840710401535034,0.5533718466758728,0.7813754677772522,0.014835596084594727,0.12091270089149475,73.31114959716797,0.8231385350227356,0.8148927688598633,0.7884179353713989,0.17416173219680786,0.09039729088544846,60.15966033935547,0.9216184616088867,0.8614003658294678,0.859992504119873,0.5571243166923523,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07616012543439865,0.08407102525234222,"","PRUNED"
72,0.0714966431260109,"2025-05-16 16:22:52.306816","2025-05-16 16:22:53.290641","0 days 00:00:00.983825",144,112.0,"","","",112,"","","","",0.00213331130237456,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1274895966053009,57.898170471191406,0.9228784441947937,0.8519951105117798,0.8124793171882629,0.2118266224861145,0.19928865134716034,3517.14404296875,0.5350341796875,0.6212244033813477,0.807541012763977,0.13878732919692993,0.1250537484884262,80.60221099853516,0.814422607421875,0.8279971480369568,0.7899917960166931,0.038369178771972656,0.11596734076738358,68.01870727539062,0.8007844090461731,0.7767981290817261,0.7806279063224792,0.34178125858306885,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0618535615503788,0.0714966431260109,"","PRUNED"
73,0.08680565655231476,"2025-05-16 16:22:53.290930","2025-05-16 16:22:53.670364","0 days 00:00:00.379434",112,16.0,"","","",112,"","","","",0.0038812683497523154,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12759897112846375,56.09190368652344,0.7976524829864502,0.7853682041168213,0.8031493425369263,0.1419472098350525,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08680565655231476,"","","PRUNED"
74,0.06731623411178589,"2025-05-16 16:22:53.670600","2025-05-16 16:22:54.675955","0 days 00:00:01.005355",160,128.0,"","","",80,"","","","",0.0027577622910144725,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12010426074266434,53.15924835205078,0.9228784441947937,0.7948762774467468,0.8132023811340332,0.21026611328125,0.18955625593662262,3197.398681640625,0.6245185136795044,0.6419764757156372,0.8275634050369263,0.17564833164215088,0.1327393651008606,75.21675109863281,0.7328455448150635,0.752362847328186,0.7571954727172852,0.07049614191055298,0.09107789397239685,56.398193359375,0.960644543170929,0.8716047406196594,0.8606169819831848,0.5520251989364624,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06488347798585892,0.06731623411178589,"","PRUNED"
75,0.0895785242319107,"2025-05-16 16:22:54.676255","2025-05-16 16:22:55.081739","0 days 00:00:00.405484",128,112.0,"","","",48,"","","","",0.0014323466410241408,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11985837668180466,53.00843811035156,0.9220221042633057,0.8577575087547302,0.8058593273162842,0.24463403224945068,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0895785242319107,"","","PRUNED"
76,0.09466404467821121,"2025-05-16 16:22:55.082063","2025-05-16 16:22:55.562134","0 days 00:00:00.480071",144,80.0,64.0,"","",144,"","","","",0.001123364515953193,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1441701352596283,57.38408660888672,0.7294874787330627,0.7144126892089844,0.7306305766105652,-0.08265447616577148,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09466404467821121,"","","PRUNED"
77,0.08920224756002426,"2025-05-16 16:22:55.562415","2025-05-16 16:22:56.390388","0 days 00:00:00.827973",96,96.0,"","","",96,80.0,160.0,112.0,"",0.004925297897003647,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1577569991350174,53.331790924072266,0.39136838912963867,0.35784128308296204,0.5257828235626221,-0.4747610092163086,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08920224756002426,"","","PRUNED"
78,0.06643973290920258,"2025-05-16 16:22:56.390650","2025-05-16 16:23:00.122102","0 days 00:00:03.731452",240,224.0,"","","",128,"","","","",0.003352460263618844,2,1,"","","","","","",0.11733493208885193,494.5702209472656,0.515881359577179,0.621721625328064,0.6060492396354675,0.25486189126968384,0.08444119244813919,1641.1217041015625,0.9461029171943665,0.921942949295044,0.881470799446106,0.6983098089694977,0.10798025876283646,205.99127197265625,0.7576745748519897,0.8350058197975159,0.8479992151260376,0.6065761744976044,0.11237788200378418,56.92775344848633,1.0,0.944981038570404,0.8928651809692383,0.5161338150501251,0.07573285698890686,141.5546417236328,0.9614964723587036,0.9428063035011292,0.9169970154762268,0.628550112247467,0.0683116689324379,59.6170539855957,0.9501556158065796,0.9004880785942078,0.9032583236694336,0.6224089860916138,0.10853247344493866,163.81756591796875,0.990470290184021,0.9873400330543518,0.9643997550010681,0.7142954766750336,"","","","","","",0.11690542846918106,49.15114974975586,0.9480569362640381,0.848239004611969,0.8741476535797119,0.31619536876678467,0.200276181101799,4060.652099609375,0.530778706073761,0.6345170736312866,0.8088619709014893,0.1350988745689392,0.11307461559772491,72.06852722167969,0.8618061542510986,0.8157245516777039,0.7908365726470947,0.2633986473083496,0.09654448926448822,52.39335250854492,0.9256118535995483,0.8566493988037109,0.8320609927177429,0.4575374126434326,0.08112192153930664,27168.771484375,0.7442585825920105,0.6637052893638611,0.6389926075935364,0.2862308621406555,0.11490198969841003,969.2097778320312,0.5593756437301636,0.6262643337249756,0.6149985194206238,-0.00028634071350097656,0.1254657804965973,339.0601501464844,0.8318433165550232,0.7893925905227661,0.7165094614028931,0.30824583768844604,0.15894442796707153,3081.681396484375,0.8198778033256531,0.5665901303291321,0.3434528410434723,-1.136880874633789,0.09231691807508469,289.4862976074219,0.9740781784057617,0.8412244915962219,0.7677565813064575,0.5400497913360596,"",0.06471069157123566,0.0631573274731636,0.06643973290920258,"PRUNED"
79,0.11290504783391953,"2025-05-16 16:23:00.122398","2025-05-16 16:23:00.908412","0 days 00:00:00.786014",256,224.0,112.0,"","",128,192.0,192.0,"","",0.0004321570752587484,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14901526272296906,66.13427734375,0.8334527015686035,0.705758273601532,0.7336425185203552,-0.006577610969543457,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11290504783391953,"","","PRUNED"
80,0.12902243435382843,"2025-05-16 16:23:00.908687","2025-05-16 16:23:01.412923","0 days 00:00:00.504236",224,"","","","",160,48.0,"","","",0.03804452768723889,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18115732073783875,59.653289794921875,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7702594995498657,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12902243435382843,"","","PRUNED"
81,0.06721113622188568,"2025-05-16 16:23:01.413173","2025-05-16 16:23:02.485118","0 days 00:00:01.071945",240,208.0,"","","",112,"","","","",0.0024282451957114435,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11135643720626831,49.22652816772461,0.9114218950271606,0.8474769592285156,0.8332971930503845,0.32808005809783936,0.19794917106628418,3400.089599609375,0.5802471041679382,0.5913224220275879,0.8093934059143066,0.08841133117675781,0.12188836187124252,79.8939437866211,0.7680087685585022,0.7903854250907898,0.7845302820205688,0.07397907972335815,0.08990819752216339,55.93348693847656,0.9431780576705933,0.8427273631095886,0.8414991497993469,0.549432098865509,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.059615835547447205,0.06721113622188568,"","PRUNED"
82,0.12927794456481934,"2025-05-16 16:23:02.485370","2025-05-16 16:23:02.939298","0 days 00:00:00.453928",208,240.0,"","","",144,"","","","",0.06410992375128316,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18526259064674377,62.321109771728516,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8055652379989624,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12927794456481934,"","","PRUNED"
83,0.06508707255125046,"2025-05-16 16:23:02.939574","2025-05-16 16:23:06.516465","0 days 00:00:03.576891",128,192.0,"","","",208,"","","","",0.0031646227669302335,2,1,"","","","","","",0.12820515036582947,454.55194091796875,0.4616953432559967,0.39450696110725403,0.444611132144928,0.03569132089614868,0.08603143692016602,1874.0535888671875,0.9551161527633667,0.9232770800590515,0.8408648371696472,0.6511954069137573,0.11588981002569199,200.84780883789062,0.9781814217567444,0.9511218667030334,0.9092758893966675,0.5640322268009186,0.11118822544813156,59.540428161621094,1.0,0.9532371163368225,0.8724645376205444,0.5196946263313293,0.07907018065452576,138.7921600341797,0.8904826045036316,0.8504520058631897,0.8590197563171387,0.5534073114395142,0.07952730357646942,64.73019409179688,0.9137207269668579,0.9103604555130005,0.8719481825828552,0.5699502229690552,0.11294974386692047,192.322998046875,0.9844149947166443,0.9818302989006042,0.961885392665863,0.6981721520423889,"","","","","","",0.1299723982810974,58.9228515625,0.9223771691322327,0.7722671627998352,0.8103602528572083,0.16289514303207397,0.19695651531219482,3979.11083984375,0.6062349677085876,0.5673084259033203,0.8231887817382812,0.03775590658187866,0.11531928181648254,74.43202209472656,0.8194026350975037,0.8077133297920227,0.8003315925598145,0.20335280895233154,0.09525341540575027,53.70729446411133,0.9184677600860596,0.8499141335487366,0.8137086629867554,0.4371625781059265,0.07796210050582886,23472.87109375,0.7260669469833374,0.661497175693512,0.6256442666053772,0.25882595777511597,0.10550764948129654,800.9450073242188,0.4935181736946106,0.5723685622215271,0.5924544334411621,0.08601319789886475,0.12538033723831177,409.631591796875,0.6434531807899475,0.7787495255470276,0.7281633019447327,0.3186360001564026,0.17315563559532166,3991.781982421875,0.611284077167511,0.4862087666988373,0.29127511382102966,-1.5251049995422363,0.09632784128189087,339.16009521484375,0.9710204005241394,0.8333762884140015,0.7525395154953003,0.535793662071228,"",0.06444843113422394,0.06406465172767639,0.06508707255125046,"PRUNED"
84,0.06971104443073273,"2025-05-16 16:23:06.516756","2025-05-16 16:23:07.616709","0 days 00:00:01.099953",96,176.0,"","","",208,"","","","",0.0032283055790956012,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1212085410952568,52.40983963012695,0.9224028587341309,0.8417087197303772,0.8030890822410583,0.21621650457382202,0.18808281421661377,3487.431640625,0.5514276027679443,0.6274457573890686,0.8129622936248779,0.1436423659324646,0.11697673797607422,75.94379425048828,0.793850302696228,0.7875017523765564,0.7641825079917908,0.21788859367370605,0.08136434853076935,45.71326446533203,0.9491390585899353,0.862868070602417,0.8615634441375732,0.587691456079483,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0669652447104454,0.06971104443073273,"","PRUNED"
85,0.06892384588718414,"2025-05-16 16:23:07.616965","2025-05-16 16:23:08.831585","0 days 00:00:01.214620",240,192.0,"","","",176,"","","","",0.0036202758796065365,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1196221262216568,55.36593246459961,0.9024488925933838,0.7619462013244629,0.813800036907196,0.21353918313980103,0.21236871182918549,4455.97998046875,0.5276197195053101,0.5681004524230957,0.7943545579910278,0.03983050584793091,0.11898255348205566,75.69633483886719,0.7976527810096741,0.7947325110435486,0.7639650702476501,0.1926397681236267,0.09276444464921951,53.875858306884766,0.9216670393943787,0.849210262298584,0.8570684790611267,0.4641578197479248,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06730834394693375,0.06892384588718414,"","PRUNED"
86,0.12806659936904907,"2025-05-16 16:23:08.831834","2025-05-16 16:23:09.844010","0 days 00:00:01.012176",128,208.0,"","","",240,112.0,64.0,48.0,224.0,0.019316991028990142,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18101534247398376,59.56101989746094,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7690525054931641,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12806659936904907,"","","PRUNED"
87,0.08327370882034302,"2025-05-16 16:23:09.844272","2025-05-16 16:23:10.372430","0 days 00:00:00.528158",80,224.0,16.0,96.0,128.0,208,"","","","",0.006459410554442369,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1180584505200386,49.19269561767578,0.9108941555023193,0.8496009707450867,0.8224256038665771,0.24685382843017578,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08327370882034302,"","","PRUNED"
