"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
10,0.13361389935016632,"2025-05-16 16:23:48.982834","2025-05-16 16:23:49.583848","0 days 00:00:00.601014",256,"","","","",80,16.0,256.0,32.0,192.0,"max",0.04204620103188499,1,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14582392573356628,78.15869140625,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.0019168853759765625,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13361389935016632,"","","PRUNED"
11,0.09361047297716141,"2025-05-16 16:23:49.584130","2025-05-16 16:23:50.028526","0 days 00:00:00.444396",16,240.0,16.0,32.0,16.0,96,80.0,"","","","max",0.0008749087092204907,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11196737736463547,45.08704376220703,0.8258541822433472,0.780558168888092,0.7904934883117676,0.22986775636672974,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09361047297716141,"","","PRUNED"
12,0.09577375650405884,"2025-05-16 16:23:50.028827","2025-05-16 16:23:50.568803","0 days 00:00:00.539976",16,256.0,224.0,96.0,80.0,160,80.0,32.0,"","","max",0.0009265416534590592,5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1032315120100975,42.981834411621094,0.6449149250984192,0.7410078048706055,0.7924580574035645,0.28853321075439453,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09577375650405884,"","","PRUNED"
13,0.08073244243860245,"2025-05-16 16:23:50.569082","2025-05-16 16:23:51.710329","0 days 00:00:01.141247",80,192.0,80.0,"","",96,176.0,"","","","max",0.008650917848292732,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11899404227733612,51.47544860839844,0.8201287388801575,0.7639395594596863,0.7591788172721863,0.2338898777961731,0.18693986535072327,1840.678466796875,0.5759572982788086,0.5375178456306458,0.8075940012931824,-0.00939631462097168,0.10055644065141678,76.34862518310547,0.8867998123168945,0.8139920830726624,0.8330327272415161,0.4602123498916626,0.12393785268068314,58.13562774658203,0.7681422233581543,0.7023725509643555,0.7973215579986572,0.23345249891281128,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08045410364866257,0.08073244243860245,"","PRUNED"
14,0.10043355077505112,"2025-05-16 16:23:51.710602","2025-05-16 16:23:52.250648","0 days 00:00:00.540046",80,224.0,224.0,"","",64,16.0,176.0,"","","max",0.0006627125952448217,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11712869256734848,51.40648651123047,0.7661010026931763,0.7607425451278687,0.8003219366073608,0.19145500659942627,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10043355077505112,"","","PRUNED"
15,0.09628697484731674,"2025-05-16 16:23:52.250917","2025-05-16 16:23:52.704404","0 days 00:00:00.453487",48,176.0,80.0,"","",192,112.0,"","","","mean",0.020082124821840425,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18693964183330536,63.41094207763672,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8202157020568848,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09628697484731674,"","","PRUNED"
16,0.09933428466320038,"2025-05-16 16:23:52.704663","2025-05-16 16:23:53.428992","0 days 00:00:00.724329",112,96.0,160.0,112.0,240.0,128,192.0,256.0,16.0,"","max",0.0014322699620921747,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11618757992982864,51.2306022644043,0.6464832425117493,0.758455216884613,0.7849019169807434,0.2435840368270874,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09933428466320038,"","","PRUNED"
17,0.12147415473180659,"2025-05-16 16:23:53.429387","2025-05-16 16:23:57.062225","0 days 00:00:03.632838",176,224.0,64.0,"","",208,"","","","","max",0.0037890074792437155,3,1,0.12147415473180659,1737.6245785881492,0.731192245202906,0.7258668752277598,0.7266430995043587,0.23586646423620336,0.10942108184099197,439.40032958984375,0.6988921761512756,0.6388010382652283,0.6136979460716248,0.3109118938446045,0.09505464136600494,1066.25244140625,0.9168099164962769,0.8162609338760376,0.8744519352912903,0.5021166503429413,0.14630678296089172,234.2864532470703,0.7428340315818787,0.8022981882095337,0.8099819421768188,0.3695160746574402,0.1285088062286377,68.7679443359375,1.0,0.9365131855010986,0.8196369409561157,0.40375328063964844,0.0946582779288292,136.51512145996094,0.8065909147262573,0.8040347099304199,0.7633895874023438,0.39185070991516113,0.08930503576993942,63.79352951049805,0.8178874850273132,0.809654176235199,0.8100001215934753,0.4306495785713196,0.15128548443317413,150.24591064453125,0.8778011202812195,0.9168756008148193,0.8405050039291382,0.48529356718063354,0.08573253452777863,93.49470520019531,0.8624453544616699,0.8675214052200317,0.8422436118125916,0.32920151948928833,0.11973468959331512,46.368682861328125,0.7684881687164307,0.8003882169723511,0.7957388162612915,0.1718684434890747,0.2109554260969162,2927.77978515625,0.48473963141441345,0.5347327589988708,0.7585623860359192,-0.009535551071166992,0.13203468918800354,77.90392303466797,0.7127619981765747,0.7453166842460632,0.7786770462989807,0.10407555103302002,0.11251222342252731,53.52290725708008,0.762921154499054,0.7902654409408569,0.7607831358909607,0.24550586938858032,0.08114221692085266,20133.03125,0.6000063419342041,0.6097320318222046,0.5732268691062927,0.14907413721084595,0.1099129393696785,868.9942626953125,0.364619642496109,0.3408137261867523,0.5268430113792419,-0.13431549072265625,0.1705067902803421,839.019287109375,0.3501123785972595,0.43189164996147156,0.5217381119728088,0.09294456243515015,0.1220579519867897,2024.748291015625,0.8000043034553528,0.7372532486915588,0.5562881231307983,-0.17825055122375488,0.10593105852603912,315.4930114746094,0.8633535504341125,0.7573838829994202,0.7071681022644043,0.34506964683532715,0.0,0.07388053089380264,0.07258215546607971,0.07204747200012207,"COMPLETE"
18,0.11827205121517181,"2025-05-16 16:23:57.062646","2025-05-16 16:23:57.563878","0 days 00:00:00.501232",256,160.0,176.0,160.0,"",256,48.0,"","","","add",0.00011032715590473747,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16433893144130707,52.20676803588867,0.22369179129600525,0.24311165511608124,0.36691203713417053,-0.5891462564468384,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11827205121517181,"","","PRUNED"
19,0.11167026311159134,"2025-05-16 16:23:57.564158","2025-05-16 16:23:57.956278","0 days 00:00:00.392120",112,"","","","",16,256.0,128.0,"","","mean",0.0004772001234162558,1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15744292736053467,54.90667724609375,0.27138277888298035,0.40972980856895447,0.5942478179931641,-0.39923930168151855,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11167026311159134,"","","PRUNED"
20,0.09093966335058212,"2025-05-16 16:23:57.956612","2025-05-16 16:23:58.430817","0 days 00:00:00.474205",48,16.0,"","","",112,128.0,192.0,"","","max",0.014873085400317607,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1252521127462387,48.21047592163086,0.8135014176368713,0.7326157689094543,0.7515482902526855,0.12926781177520752,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09093966335058212,"","","PRUNED"
21,0.08307056874036789,"2025-05-16 16:23:58.431115","2025-05-16 16:23:59.369652","0 days 00:00:00.938537",80,96.0,"","","",240,"","","","","add",0.005984654806931893,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11796596646308899,47.82156753540039,0.7868075370788574,0.7832984924316406,0.813881516456604,0.2693709135055542,0.2101694941520691,3274.19287109375,0.5425105094909668,0.5778520107269287,0.8007606863975525,0.03621339797973633,0.11439825594425201,58.85165786743164,0.806779146194458,0.8057401180267334,0.8511329293251038,0.3433369994163513,0.10887911915779114,56.511993408203125,0.8144848346710205,0.7578626275062561,0.8247842788696289,0.3269237279891968,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07897315174341202,0.08307056874036789,"","PRUNED"
22,0.12862041592597961,"2025-05-16 16:23:59.369956","2025-05-16 16:23:59.751203","0 days 00:00:00.381247",48,112.0,"","","",256,"","","","","add",0.05948592393222947,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1808219701051712,59.435359954833984,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.767410397529602,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12862041592597961,"","","PRUNED"
23,0.09484618157148361,"2025-05-16 16:23:59.751468","2025-05-16 16:24:00.122272","0 days 00:00:00.370804",96,"","","","",192,48.0,"","","","add",0.0030855032436901794,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11779069155454636,49.09394454956055,0.7657001614570618,0.7668043971061707,0.7595693469047546,0.20642197132110596,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09484618157148361,"","","PRUNED"
