"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
54,0.10929860919713974,"2025-05-16 16:20:56.992843","2025-05-16 16:20:57.190644","0 days 00:00:00.197801",80,"","","","",0.011984112533678617,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14847856760025024,52.59394073486328,0.697026789188385,0.62714022397995,0.7005093097686768,-0.248335599899292,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10929860919713974,"","PRUNED"
55,0.11866210401058197,"2025-05-16 16:20:57.190862","2025-05-16 16:20:57.444617","0 days 00:00:00.253755",96,160.0,"","","",0.03311447395603705,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1554822474718094,48.254539489746094,0.2507106065750122,0.3352346420288086,0.53807133436203,-0.519993782043457,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11866210401058197,"","PRUNED"
56,0.11517360061407089,"2025-05-16 16:20:57.444837","2025-05-16 16:20:57.687182","0 days 00:00:00.242345",128,96.0,"","","",0.0771922258299701,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1762046068906784,63.2067756652832,0.287617564201355,0.40038564801216125,0.526957094669342,-0.6247649192810059,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11517360061407089,"","PRUNED"
57,0.10880955308675766,"2025-05-16 16:20:57.687425","2025-05-16 16:20:57.885441","0 days 00:00:00.198016",64,"","","","",0.05126223797891165,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1693045198917389,65.77620697021484,0.3380175530910492,0.43708884716033936,0.555255651473999,-0.47647571563720703,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10880955308675766,"","PRUNED"
58,0.12060417979955673,"2025-05-16 16:20:57.885665","2025-05-16 16:20:58.531922","0 days 00:00:00.646257",80,192.0,"","","",0.026602666378990544,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17792661488056183,58.071773529052734,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7384850978851318,0.22020967304706573,2159.464111328125,0.41138148307800293,0.5209335684776306,0.7153717875480652,-0.35161280632019043,0.13979795575141907,62.05165481567383,0.3074106276035309,0.3877711892127991,0.5013818144798279,-0.40139079093933105,0.1540745347738266,76.07139587402344,0.5277816653251648,0.5961410403251648,0.5904762744903564,-0.11865615844726562,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10265359282493591,0.12060417979955673,"PRUNED"
59,0.15005277345577875,"2025-05-16 16:20:58.532166","2025-05-16 16:20:59.955942","0 days 00:00:01.423776",144,"","","","",0.014350334272346669,1,0.15005277345577875,600.2501866658529,0.3469647325575352,0.3531260601555308,0.4180330097675323,-0.13914736111958823,0.20036323368549347,267.18048095703125,0.355593740940094,0.24062420427799225,0.20965434610843658,-0.16989433765411377,0.19317978620529175,78.3609848022461,0.09727621078491211,0.16523514688014984,0.1684558391571045,-0.47750556468963623,0.11922348290681839,196.8605194091797,0.3510992228984833,0.3331737518310547,0.3211514949798584,-0.04423332214355469,0.11802738159894943,82.33651733398438,0.15199904143810272,0.20202131569385529,0.23151828348636627,-0.18501102924346924,0.24078111350536346,185.81622314453125,0.2368323653936386,0.17821048200130463,0.25563642382621765,-0.34753525257110596,0.10178796947002411,139.41378784179688,0.18363085389137268,0.22665108740329742,0.2776971459388733,-0.05147898197174072,0.15598511695861816,58.16925811767578,0.5961757898330688,0.5874703526496887,0.6761074066162109,-0.29376256465911865,0.21537043154239655,2624.951171875,0.608567476272583,0.609247624874115,0.7999982237815857,-0.12008440494537354,0.14786937832832336,80.1298828125,0.24010109901428223,0.27255183458328247,0.5251643657684326,-0.36912035942077637,0.14133240282535553,69.72406768798828,0.4397006034851074,0.4824698567390442,0.6184482574462891,-0.06483745574951172,0.11275701969861984,914.5768432617188,0.22985942661762238,0.27069711685180664,0.2804306447505951,-0.23178577423095703,0.1017315685749054,1374.9002685546875,0.010070424526929855,0.008182140998542309,0.16760188341140747,-0.025961756706237793,0.13244754076004028,435.6711730957031,0.5309292674064636,0.5620439648628235,0.5679278373718262,0.056773483753204346,0.1355421394109726,515.826171875,0.6729504466056824,0.5452147126197815,0.5339053869247437,0.005160033702850342,0.13439303636550903,1979.83544921875,0.49968501925468445,0.6130973100662231,0.6367976069450378,0.23206686973571777,10.0,0.10753586888313293,0.10780806094408035,"COMPLETE"
60,0.1125071719288826,"2025-05-16 16:20:59.956308","2025-05-16 16:21:00.323062","0 days 00:00:00.366754",256,224.0,224.0,"","",0.005090022133757167,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16251547634601593,62.60797882080078,0.570695161819458,0.625286877155304,0.6194331645965576,-0.2963496446609497,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1125071719288826,"","PRUNED"
61,0.109897680580616,"2025-05-16 16:21:00.323322","2025-05-16 16:21:00.521722","0 days 00:00:00.198400",240,"","","","",0.0190249386751492,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1649041771888733,60.49484634399414,0.44961947202682495,0.4563315808773041,0.5291133522987366,-0.43983912467956543,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.109897680580616,"","PRUNED"
62,0.10834035277366638,"2025-05-16 16:21:00.521955","2025-05-16 16:21:00.710034","0 days 00:00:00.188079",144,"","","","",0.014150945363904969,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1619582623243332,59.104270935058594,0.46305736899375916,0.5747325420379639,0.6168873906135559,-0.36230039596557617,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10834035277366638,"","PRUNED"
63,0.10820242017507553,"2025-05-16 16:21:00.710259","2025-05-16 16:21:00.901755","0 days 00:00:00.191496",208,"","","","",0.02496864981865272,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15310652554035187,53.47977828979492,0.5077959299087524,0.581301748752594,0.6069706082344055,-0.3252387046813965,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10820242017507553,"","PRUNED"
64,0.10869220644235611,"2025-05-16 16:21:00.901978","2025-05-16 16:21:01.083344","0 days 00:00:00.181366",96,"","","","",0.04063374180432217,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16420012712478638,65.48758697509766,0.5015726089477539,0.44909968972206116,0.6090893149375916,-0.31519007682800293,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10869220644235611,"","PRUNED"
65,0.10841193795204163,"2025-05-16 16:21:01.083569","2025-05-16 16:21:01.265599","0 days 00:00:00.182030",128,"","","","",0.010436970788033743,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15138018131256104,54.627925872802734,0.6605977416038513,0.6703884601593018,0.6340537071228027,-0.267972469329834,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10841193795204163,"","PRUNED"
66,0.12083231657743454,"2025-05-16 16:21:01.265821","2025-05-16 16:21:01.445658","0 days 00:00:00.179837",80,"","","","",0.0005191650948950808,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1740054041147232,63.55555725097656,0.6642984747886658,0.657501220703125,0.6461085677146912,-0.4997885227203369,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12083231657743454,"","PRUNED"
67,0.11102258414030075,"2025-05-16 16:21:01.445894","2025-05-16 16:21:02.112564","0 days 00:00:00.666670",112,96.0,80.0,64.0,"",0.015948745398710003,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16737523674964905,62.96418762207031,0.29518479108810425,0.3681495189666748,0.5795904397964478,-0.4095644950866699,0.23552314937114716,3183.259033203125,0.23268002271652222,0.33665937185287476,0.567970335483551,-0.3667057752609253,0.16458630561828613,83.3348159790039,0.23324720561504364,0.2598167061805725,0.43202048540115356,-0.6773648262023926,0.1511700302362442,66.68718719482422,0.31350693106651306,0.5376707911491394,0.5666964054107666,-0.24119067192077637,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10744655132293701,0.11102258414030075,"PRUNED"
68,0.11343418061733246,"2025-05-16 16:21:02.112845","2025-05-16 16:21:02.329319","0 days 00:00:00.216474",112,16.0,"","","",0.007096719127312816,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15113477408885956,61.490257263183594,0.462155818939209,0.5810247659683228,0.6618911027908325,-0.12127053737640381,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11343418061733246,"","PRUNED"
69,0.11075551807880402,"2025-05-16 16:21:02.329563","2025-05-16 16:21:02.794598","0 days 00:00:00.465035",80,"","","","",0.03212127236642809,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1627391278743744,58.059207916259766,0.5111238956451416,0.592933177947998,0.5699653625488281,-0.41999006271362305,0.22041037678718567,2373.152099609375,0.5175985097885132,0.572323203086853,0.768018364906311,-0.18650269508361816,0.140081524848938,75.43730163574219,0.4020484685897827,0.4425088167190552,0.6065065860748291,-0.2601248025894165,0.15121889114379883,64.48605346679688,0.3613736033439636,0.46061980724334717,0.5938177704811096,-0.23485589027404785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10788406431674957,0.11075551807880402,"PRUNED"
70,0.11247123777866364,"2025-05-16 16:21:02.794832","2025-05-16 16:21:02.982209","0 days 00:00:00.187377",32,"","","","",0.00954268209398773,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1621512770652771,61.29623031616211,0.4836848974227905,0.5034675598144531,0.6465352773666382,-0.33080005645751953,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11247123777866364,"","PRUNED"
71,0.1568012058734894,"2025-05-16 16:21:02.982458","2025-05-16 16:21:04.354119","0 days 00:00:01.371661",112,"","","","",0.03679004318671303,1,0.1568012058734894,640.1260381062825,0.33376769721508026,0.3671389579772949,0.416221825281779,-0.19275827010472615,0.19805829226970673,249.5961151123047,0.4417504370212555,0.4453778564929962,0.3051970601081848,-0.17284798622131348,0.21122141182422638,105.37564849853516,0.12985149025917053,0.1787893921136856,0.1748507171869278,-0.6302253007888794,0.14604072272777557,302.7694396972656,0.3083246946334839,0.30282047390937805,0.2908957898616791,-0.16437017917633057,0.12444675713777542,90.09476470947266,0.19327126443386078,0.21768715977668762,0.2381942868232727,-0.2810237407684326,0.24372611939907074,213.66683959960938,0.07296815514564514,0.15467239916324615,0.19951409101486206,-0.34142768383026123,0.1051335260272026,138.92755126953125,0.2847236394882202,0.25624141097068787,0.2894463837146759,-0.1227717399597168,0.1566990464925766,58.136146545410156,0.41642239689826965,0.4232374429702759,0.578633189201355,-0.3178555965423584,0.2295198142528534,2691.051513671875,0.5140597224235535,0.5776754021644592,0.7689607739448547,-0.2160170078277588,0.14133743941783905,86.88424682617188,0.35388585925102234,0.49507856369018555,0.5950051546096802,-0.2425321340560913,0.15063714981079102,76.9268798828125,0.5358277559280396,0.49201083183288574,0.5146341919898987,-0.1883234977722168,0.11814074218273163,945.0274658203125,0.2733329236507416,0.3402247130870819,0.48322194814682007,-0.31795239448547363,0.11787626147270203,1803.0616455078125,0.08109933137893677,0.2950608432292938,0.21233989298343658,-0.12096929550170898,0.15024971961975098,449.51873779296875,0.17856177687644958,0.1582227647304535,0.3361037075519562,-0.1378335952758789,0.13133712112903595,439.92218017578125,0.5829163789749146,0.4617013931274414,0.5826238989830017,0.03697282075881958,0.1275939643383026,1950.931396484375,0.6395196318626404,0.7082837224006653,0.6737062931060791,0.325803279876709,10.0,0.10650888830423355,0.10669125616550446,"COMPLETE"
72,0.16795304467280706,"2025-05-16 16:21:04.354486","2025-05-16 16:21:05.781768","0 days 00:00:01.427282",96,"","","","",0.05514222308579566,1,0.16795304467280706,672.7885553995768,0.22951707591613132,0.2556614353011052,0.32643079111973444,-0.3476353327433268,0.20414040982723236,283.6851501464844,0.06894024461507797,0.17944005131721497,0.19650018215179443,-0.19770681858062744,0.20773160457611084,102.15104675292969,0.10399461537599564,0.17156323790550232,0.17414072155952454,-0.585983157157898,0.14466199278831482,256.8619384765625,0.0940953865647316,0.09601378440856934,0.11674116551876068,-0.28398752212524414,0.1200847327709198,96.8647689819336,0.27026861906051636,0.2727068364620209,0.3060510754585266,-0.15922832489013672,0.2374122589826584,192.4723663330078,0.214488223195076,0.17604123055934906,0.2475467175245285,-0.30382323265075684,0.10709986835718155,147.86276245117188,0.26734766364097595,0.25858423113822937,0.293993204832077,-0.1046290397644043,0.18836387991905212,84.94170379638672,0.32043758034706116,0.27922576665878296,0.4851580560207367,-0.5902987718582153,0.25892123579978943,2466.53369140625,0.2509849965572357,0.365085631608963,0.6222907900810242,-0.7517986297607422,0.13918423652648926,84.5696792602539,0.31704071164131165,0.35368746519088745,0.4757220447063446,-0.34225308895111084,0.1529473513364792,80.28890991210938,0.42452937364578247,0.539881706237793,0.6069743037223816,-0.13891303539276123,0.13656644523143768,1051.9139404296875,0.25350049138069153,0.293498158454895,0.3599994480609894,-0.6104748249053955,0.1219751238822937,1799.3577880859375,0.020274639129638672,0.029152369126677513,0.03322776407003403,-0.24669265747070312,0.19170792400836945,640.24951171875,0.19470414519309998,0.1978129893541336,0.2998555898666382,-0.7439420223236084,0.14357666671276093,705.3814697265625,0.31814298033714294,0.38034453988075256,0.34573397040367126,-0.007813811302185059,0.16492193937301636,2098.693603515625,0.32400646805763245,0.2418835312128067,0.332526832818985,-0.14698505401611328,10.0,0.1055874228477478,0.10496944934129715,"COMPLETE"
73,0.15829930702845255,"2025-05-16 16:21:05.782334","2025-05-16 16:21:07.223173","0 days 00:00:01.440839",128,"","","","",0.038253456744936694,1,0.15829930702845255,605.1124409993489,0.2598551880568266,0.2672692901144425,0.36364159484704334,-0.25540682872136433,0.20584845542907715,301.029296875,0.16308222711086273,0.11538196355104446,0.12914326786994934,-0.18030154705047607,0.21424028277397156,113.10835266113281,0.12985149025917053,0.17306214570999146,0.17514219880104065,-0.6862528324127197,0.13153085112571716,237.7147216796875,0.400508314371109,0.3412720263004303,0.32994529604911804,-0.11227858066558838,0.1307920217514038,103.6272201538086,0.22105516493320465,0.20712681114673615,0.235493466258049,-0.2934129238128662,0.23769055306911469,192.4774932861328,0.18038120865821838,0.21084631979465485,0.3013468384742737,-0.31055331230163574,0.10099698603153229,129.07080078125,0.23975887894630432,0.21967653930187225,0.2598544955253601,-0.058202385902404785,0.15852609276771545,61.74811553955078,0.4461146593093872,0.42627793550491333,0.5612800717353821,-0.28424906730651855,0.236644446849823,2737.555419921875,0.4902054965496063,0.5590688586235046,0.7672166228294373,-0.32628846168518066,0.1500447541475296,86.24236297607422,0.32257160544395447,0.3619689643383026,0.4435654282569885,-0.5368833541870117,0.15542958676815033,79.84976959228516,0.37954720854759216,0.3430475890636444,0.47405388951301575,-0.24542689323425293,0.12982887029647827,888.7567749023438,0.2149544060230255,0.3080441355705261,0.39366415143013,-0.6696596145629883,0.10535110533237457,1491.5748291015625,0.026421653106808662,0.030415581539273262,0.1321691870689392,-0.06018853187561035,0.1435777097940445,424.916748046875,0.09908440709114075,0.19957444071769714,0.40205082297325134,-0.11137032508850098,0.14278262853622437,557.8610229492188,0.2042882740497589,0.16972064971923828,0.29589027166366577,-0.09835076332092285,0.1312052607536316,1671.1536865234375,0.38000282645225525,0.34355539083480835,0.5538079142570496,0.14231616258621216,10.0,0.10577069222927094,0.10458344966173172,"COMPLETE"
74,0.15262793004512787,"2025-05-16 16:21:07.223565","2025-05-16 16:21:07.676644","0 days 00:00:00.453079",144,240.0,16.0,192.0,256.0,0.08560236698015392,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1802763044834137,59.166622161865234,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7620209455490112,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15262793004512787,"","PRUNED"
75,0.11031392961740494,"2025-05-16 16:21:07.676906","2025-05-16 16:21:07.856654","0 days 00:00:00.179748",96,"","","","",0.023774549333878316,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16314184665679932,58.166141510009766,0.3131527900695801,0.32225972414016724,0.4863591492176056,-0.4544057846069336,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11031392961740494,"","PRUNED"
76,0.11128076910972595,"2025-05-16 16:21:07.856883","2025-05-16 16:21:08.298541","0 days 00:00:00.441658",176,"","","","",0.017837236750347558,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15756069123744965,56.95998001098633,0.5289441347122192,0.5316669940948486,0.5883812308311462,-0.35340774059295654,0.23147733509540558,3315.8974609375,0.5321344137191772,0.5439453125,0.7723519206047058,-0.19849646091461182,0.1424277424812317,70.2350845336914,0.295511931180954,0.3721630871295929,0.4216741919517517,-0.385958194732666,0.13506993651390076,59.91054153442383,0.47033625841140747,0.5846152305603027,0.6446753144264221,0.008743703365325928,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10650055855512619,0.11128076910972595,"PRUNED"
77,0.1620754713813464,"2025-05-16 16:21:08.298787","2025-05-16 16:21:09.579874","0 days 00:00:01.281087",112,"","","","",0.04648818819619644,1,0.1620754713813464,659.255067952474,0.27766801373412214,0.2980533219253024,0.3807349860668182,-0.29856052398681643,0.1964959353208542,252.91162109375,0.3884684145450592,0.3289206027984619,0.383571594953537,-0.12793707847595215,0.20303480327129364,101.3752212524414,0.12578877806663513,0.1769959181547165,0.16828511655330658,-0.5288724899291992,0.13015231490135193,233.22000122070312,0.28678518533706665,0.3056209981441498,0.25075849890708923,-0.09962964057922363,0.12097856402397156,88.25064086914062,0.17568643391132355,0.2821638882160187,0.2981469929218292,-0.17937469482421875,0.2360525280237198,175.34532165527344,0.21039114892482758,0.17604723572731018,0.29341667890548706,-0.3127868175506592,0.10180936008691788,127.48403930664062,0.2796376645565033,0.2618119418621063,0.26912611722946167,-0.08910918235778809,0.17309096455574036,66.30535125732422,0.3513065576553345,0.3546817898750305,0.5023583173751831,-0.5093377828598022,0.24149392545223236,2390.83056640625,0.551612138748169,0.5705083608627319,0.8089784979820251,-0.38593554496765137,0.17713318765163422,111.03765869140625,0.21687856316566467,0.34469911456108093,0.3999432325363159,-1.0565438270568848,0.14045563340187073,70.12559509277344,0.4628743529319763,0.49192357063293457,0.6522843837738037,-0.08315050601959229,0.12956924736499786,1047.2547607421875,0.2666816711425781,0.26574957370758057,0.312730997800827,-0.4369722604751587,0.1334695816040039,2042.318115234375,0.010591224767267704,0.01034833025187254,0.1578984409570694,-0.2537553310394287,0.16647441685199738,331.3578186035156,0.10509222000837326,0.15938825905323029,0.25409606099128723,-0.5622681379318237,0.12770524621009827,485.3281555175781,0.5823640823364258,0.5799875259399414,0.615673303604126,0.07998406887054443,0.15321636199951172,2365.68115234375,0.15086176991462708,0.16195271909236908,0.3437565565109253,0.06728136539459229,10.0,0.10597223043441772,0.10584171861410141,"COMPLETE"
78,0.11372311413288116,"2025-05-16 16:21:09.580259","2025-05-16 16:21:09.901978","0 days 00:00:00.321719",160,128.0,112.0,80.0,"",0.027798086741066114,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1826254427433014,60.607330322265625,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7827945947647095,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11372311413288116,"","PRUNED"
79,0.11263202130794525,"2025-05-16 16:21:09.902221","2025-05-16 16:21:10.146163","0 days 00:00:00.243942",64,256.0,"","","",0.012999036979005856,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14044369757175446,56.757904052734375,0.7009043097496033,0.653924822807312,0.7263987064361572,-0.02448248863220215,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11263202130794525,"","PRUNED"
80,0.10883446782827377,"2025-05-16 16:21:10.146483","2025-05-16 16:21:10.590509","0 days 00:00:00.444026",112,"","","","",0.034493879363239624,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1635277271270752,62.45960998535156,0.36726224422454834,0.42874446511268616,0.5789464116096497,-0.3446333408355713,0.2290780395269394,3232.5966796875,0.3545511066913605,0.5016604661941528,0.6659101843833923,-0.233917236328125,0.14155824482440948,81.32200622558594,0.40422049164772034,0.44560760259628296,0.6227927207946777,-0.20544469356536865,0.14563263952732086,67.43971252441406,0.6118307709693909,0.5650893449783325,0.6395556330680847,-0.11438751220703125,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10634864121675491,0.10883446782827377,"PRUNED"
81,0.1561939333875974,"2025-05-16 16:21:10.590740","2025-05-16 16:21:11.889160","0 days 00:00:01.298420",128,"","","","",0.03735711799747442,1,0.1561939333875974,624.7196502685547,0.33882042082647484,0.33949278394381205,0.3903222387035688,-0.19814756711324055,0.19894877076148987,248.6758270263672,0.14817965030670166,0.21313436329364777,0.16257135570049286,-0.18376493453979492,0.2027832716703415,98.26238250732422,0.11057162284851074,0.1769568920135498,0.1696075201034546,-0.5319855213165283,0.13380175828933716,256.66314697265625,0.3162592053413391,0.2954142093658447,0.2808976471424103,-0.1182335615158081,0.1266726553440094,105.66414642333984,0.1830834001302719,0.19796374440193176,0.21209114789962769,-0.19524931907653809,0.2408263087272644,210.11827087402344,0.24886676669120789,0.18045516312122345,0.2904354929924011,-0.3169562816619873,0.10186555981636047,137.95101928710938,0.2412196844816208,0.21993793547153473,0.2740710973739624,-0.05849778652191162,0.1757066547870636,71.25724792480469,0.4325543940067291,0.35607412457466125,0.562615692615509,-0.4397869110107422,0.22655808925628662,2835.9697265625,0.5489615201950073,0.5680559277534485,0.7943756580352783,-0.2537165880203247,0.1531628519296646,87.95646667480469,0.7203208804130554,0.6539973616600037,0.687099039554596,-0.1573634147644043,0.1395198106765747,64.35983276367188,0.4846905469894409,0.6186261177062988,0.6156893968582153,-0.05042874813079834,0.12027332186698914,690.8411254882812,0.28745219111442566,0.36160463094711304,0.36046960949897766,-0.5082337856292725,0.11674267798662186,1620.0986328125,0.011064933612942696,0.014249131083488464,0.03367810696363449,-0.22912466526031494,0.14762651920318604,350.0954284667969,0.19833362102508545,0.20465028285980225,0.2534915506839752,-0.27099454402923584,0.12633349001407623,397.2093811035156,0.5880060195922852,0.4791140556335449,0.47215506434440613,0.05090188980102539,0.13208726048469543,2195.672119140625,0.5627418756484985,0.5521578192710876,0.6855852007865906,0.29122066497802734,10.0,0.10642342269420624,0.10775105655193329,"COMPLETE"
82,0.10798554122447968,"2025-05-16 16:21:11.889548","2025-05-16 16:21:12.090462","0 days 00:00:00.200914",128,"","","","",0.021059075476858438,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1570121943950653,55.17243194580078,0.4224746525287628,0.4724193215370178,0.5554136037826538,-0.3886418342590332,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10798554122447968,"","PRUNED"
