"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
53,0.1563022310535113,"2025-05-16 16:03:10.768055","2025-05-16 16:03:14.297690","0 days 00:00:03.529635",96,224.0,176.0,16.0,"",256,"","","","",0.0022493758096512957,4,1,0.1563022310535113,828.4556963602702,0.457327575981617,0.4337573582927386,0.4426009843746821,-0.1927025556564331,0.20119903981685638,276.7278747558594,0.40535587072372437,0.2892831563949585,0.2417512685060501,-0.170660138130188,0.1944437325000763,83.5478515625,0.11123035848140717,0.13292035460472107,0.16593773663043976,-0.4282360076904297,0.11979301273822784,195.64830017089844,0.11243156343698502,0.1034545823931694,0.15608973801136017,-0.0814523696899414,0.1160331517457962,97.09996795654297,0.3824235796928406,0.4002130925655365,0.36003416776657104,-0.05541563034057617,0.2396264374256134,186.28128051757812,0.8263718485832214,0.5991291999816895,0.4029940664768219,-0.32634973526000977,0.10356346517801285,146.4834442138672,0.31003984808921814,0.31236425042152405,0.31194159388542175,-0.07700777053833008,0.16596683859825134,62.26398468017578,0.59783536195755,0.5860042572021484,0.6847273111343384,-0.3944125175476074,0.21913769841194153,2580.8310546875,0.514267086982727,0.5925619006156921,0.7962563633918762,-0.17868924140930176,0.1793949455022812,80.34770202636719,0.48237594962120056,0.49399110674858093,0.5622642040252686,-0.8077688217163086,0.13096122443675995,60.2760124206543,0.8188334703445435,0.7081487774848938,0.7350687384605408,0.0438573956489563,0.10492251068353653,574.5643920898438,0.31022679805755615,0.318184494972229,0.319827675819397,-0.06378519535064697,0.10914473235607147,1704.91943359375,0.6230170130729675,0.457629531621933,0.32791611552238464,-0.03012394905090332,0.12961988151073456,297.1708068847656,0.21440991759300232,0.18720996379852295,0.33223357796669006,-0.16257810592651367,0.12355271726846695,490.626953125,0.5631060600280762,0.6558796167373657,0.6123549938201904,0.12433570623397827,0.20717407763004303,5590.04638671875,0.5879889130592346,0.669386088848114,0.6296172142028809,-0.2822519540786743,10.0,0.10762695968151093,0.10698507726192474,"COMPLETE"
54,0.11503662168979645,"2025-05-16 16:03:14.298120","2025-05-16 16:03:14.683216","0 days 00:00:00.385096",64,240.0,"","","",80,"","","","",0.00027468229355585237,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17248651385307312,61.27042770385742,0.5133206844329834,0.6498075723648071,0.6688298583030701,-0.5396052598953247,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11503662168979645,"","PRUNED"
55,0.157182481388251,"2025-05-16 16:03:14.683472","2025-05-16 16:03:18.616471","0 days 00:00:03.932999",80,256.0,"","","",208,192.0,"","","",0.003495979993756605,2,2,0.157182481388251,738.7991401672364,0.4465469571451346,0.4437328095237414,0.4540055309732755,-0.17110727230707803,0.19536377489566803,236.64837646484375,0.4657120406627655,0.5064898133277893,0.355073481798172,-0.15902841091156006,0.19259196519851685,63.39765930175781,0.11323032528162003,0.15513476729393005,0.22974903881549835,-0.5289994478225708,0.11811646074056625,205.21595764160156,0.07777530699968338,0.09293969720602036,0.19325745105743408,-0.007619261741638184,0.12417145073413849,112.68153381347656,0.212467759847641,0.20899716019630432,0.22178755700588226,-0.15819323062896729,0.23152077198028564,178.99124145507812,0.7401774525642395,0.7285929322242737,0.5217906832695007,-0.25366926193237305,0.10951290279626846,177.39749145507812,0.2775467336177826,0.2700967788696289,0.29320797324180603,-0.03470170497894287,0.16614842414855957,58.607566833496094,0.7566975951194763,0.6910685896873474,0.6963653564453125,-0.44073426723480225,0.2182251363992691,2573.298583984375,0.2928733825683594,0.39420008659362793,0.6157996654510498,-0.12943267822265625,0.1753329485654831,81.40103912353516,0.629857063293457,0.6471855640411377,0.6341195702552795,-0.6454375982284546,0.122827909886837,52.26487350463867,0.8185397386550903,0.7124574780464172,0.7763044834136963,0.07350993156433105,0.10954061895608902,228.09193420410156,0.22220377624034882,0.24802912771701813,0.318337082862854,-0.46458733081817627,0.09905002266168594,1455.03466796875,0.029699046164751053,0.07660864293575287,0.07732515782117844,-0.031850337982177734,0.17982788383960724,1025.606689453125,0.9698556065559387,0.7884952425956726,0.7421144843101501,0.0007011294364929199,0.13186140358448029,606.5897216796875,0.27285927534103394,0.47271212935447693,0.5237846970558167,0.147699236869812,0.18364554643630981,4026.759765625,0.8187092542648315,0.6629841327667236,0.6110662817955017,0.0657341480255127,10.0,0.10964072495698929,0.10639126598834991,"COMPLETE"
56,0.11243477463722229,"2025-05-16 16:03:18.616904","2025-05-16 16:03:19.507202","0 days 00:00:00.890298",48,16.0,208.0,208.0,"",240,240.0,240.0,144.0,"",0.0011860382754077983,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14374855160713196,49.568359375,0.7433358430862427,0.6851016283035278,0.6921245455741882,-0.20837616920471191,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11243477463722229,"","PRUNED"
57,0.15905585835377375,"2025-05-16 16:03:19.507492","2025-05-16 16:03:23.002589","0 days 00:00:03.495097",80,224.0,176.0,128.0,"",192,"","","","",0.006378273270698163,4,1,0.15905585835377375,797.2718839009602,0.33912698249332607,0.37034382820129397,0.42229764262835184,-0.22949289480845134,0.1969590187072754,279.2010803222656,0.367683470249176,0.31207701563835144,0.36942219734191895,-0.09234321117401123,0.20233260095119476,100.18666076660156,0.1148444265127182,0.18947583436965942,0.16857777535915375,-0.49710679054260254,0.12531153857707977,243.26675415039062,0.15730321407318115,0.19421793520450592,0.23178045451641083,-0.030734896659851074,0.12910330295562744,90.79621887207031,0.2502249479293823,0.24865294992923737,0.2836926579475403,-0.34894025325775146,0.24195730686187744,243.9974822998047,0.18761610984802246,0.1714613288640976,0.16613319516181946,-0.24855077266693115,0.10869511216878891,188.72463989257812,0.31740033626556396,0.28848493099212646,0.3165358603000641,0.0024283528327941895,0.16965800523757935,60.523033142089844,0.4255116879940033,0.46760883927345276,0.551465630531311,-0.5477361679077148,0.20083239674568176,1600.97509765625,0.6974278092384338,0.6638699173927307,0.8479948043823242,-0.05634868144989014,0.16527873277664185,76.47212982177734,0.2465892732143402,0.3977380096912384,0.5585588812828064,-0.6115597486495972,0.139484703540802,63.62491989135742,0.6356960535049438,0.6176278591156006,0.6410329341888428,-0.01964545249938965,0.1035369336605072,459.98602294921875,0.15301752090454102,0.24494828283786774,0.3005901277065277,-0.11686456203460693,0.11230063438415527,1598.2862548828125,0.0035559714306145906,0.2558351457118988,0.23891350626945496,-0.11589336395263672,0.14387816190719604,240.92929077148438,0.47792816162109375,0.4114120304584503,0.4301742911338806,-0.32474732398986816,0.12647832930088043,444.0310363769531,0.5931412577629089,0.5508514642715454,0.6280924677848816,0.15320509672164917,0.22003109753131866,6268.07763671875,0.4589644968509674,0.5408958792686462,0.6014998555183411,-0.5875556468963623,10.0,0.10940791666507721,0.10360268503427505,"COMPLETE"
58,0.11080120503902435,"2025-05-16 16:03:23.003049","2025-05-16 16:03:23.721150","0 days 00:00:00.718101",32,224.0,208.0,"","",128,144.0,128.0,"","",0.001654451960508238,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14703673124313354,51.90120315551758,0.8049646019935608,0.721559464931488,0.702908992767334,-0.19781708717346191,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11080120503902435,"","PRUNED"
59,0.11408495157957077,"2025-05-16 16:03:23.721442","2025-05-16 16:03:24.193387","0 days 00:00:00.471945",96,"","","","",96,64.0,"","","",0.010129834302843354,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1717315912246704,63.11610412597656,0.5146486759185791,0.5535726547241211,0.6602771878242493,-0.4779411554336548,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11408495157957077,"","PRUNED"
60,0.12997712194919586,"2025-05-16 16:03:24.193635","2025-05-16 16:03:25.020630","0 days 00:00:00.826995",64,192.0,"","","",256,208.0,48.0,208.0,"",0.0692037701132726,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.518986165523529,279.1922912597656,0.3079359233379364,0.3392367362976074,0.38500848412513733,-6.321743965148926,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12997712194919586,"","PRUNED"
61,0.11057700216770172,"2025-05-16 16:03:25.020904","2025-05-16 16:03:26.186301","0 days 00:00:01.165397",112,208.0,224.0,"","",224,"","","","",0.0014981993562821199,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15836600959300995,60.41493225097656,0.8098862767219543,0.7089413404464722,0.7016989588737488,-0.21193408966064453,0.21249108016490936,2000.417724609375,0.5410101413726807,0.6220752000808716,0.8197344541549683,-0.027258872985839844,0.14672259986400604,86.80211639404297,0.7858593463897705,0.732886791229248,0.7328177094459534,0.001901388168334961,0.14005623757839203,69.64584350585938,0.4950393736362457,0.6278175711631775,0.7057822942733765,0.07185286283493042,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10532570630311966,0.11057700216770172,"PRUNED"
62,0.15270228932301202,"2025-05-16 16:03:26.186568","2025-05-16 16:03:29.680252","0 days 00:00:03.493684",144,208.0,240.0,"","",224,"","","","",0.0009964210239595836,3,1,0.15270228932301202,754.1422032674153,0.526812045276165,0.5087906847397486,0.4986337125301361,-0.10001298586527506,0.19492746889591217,238.18775939941406,0.13252167403697968,0.17010587453842163,0.1719614416360855,-0.1351001262664795,0.19783827662467957,82.16845703125,0.10019931942224503,0.16011661291122437,0.16660287976264954,-0.4771122932434082,0.11865076422691345,196.93919372558594,0.14151285588741302,0.1597040742635727,0.20042158663272858,-0.060521721839904785,0.11948268115520477,81.1451187133789,0.2946510314941406,0.33479687571525574,0.3469406068325043,-0.19284701347351074,0.2385052591562271,204.01145935058594,0.7954037189483643,0.6016269326210022,0.40755531191825867,-0.2790827751159668,0.10261373966932297,152.07418823242188,0.31626150012016296,0.3249307870864868,0.34169241786003113,-0.024204373359680176,0.1623830646276474,61.24198913574219,0.7414817810058594,0.6730614304542542,0.7157649397850037,-0.3110978603363037,0.19803501665592194,2444.84521484375,0.6319097280502319,0.6570555567741394,0.8089446425437927,0.1166224479675293,0.16556666791439056,73.67585754394531,0.7244910597801208,0.6602882146835327,0.6640173196792603,-0.6170099973678589,0.13720256090164185,66.87924194335938,0.5529806017875671,0.647849977016449,0.7086381316184998,0.09122353792190552,0.1026609018445015,602.7139892578125,0.3778442442417145,0.3721148669719696,0.3857749104499817,-0.06994402408599854,0.12931722402572632,2078.538818359375,0.6437784433364868,0.481141597032547,0.32080304622650146,-0.21589481830596924,0.12467339634895325,504.6277160644531,0.9076997637748718,0.8627451062202454,0.7960055470466614,0.33216094970703125,0.12234955281019211,471.54669189453125,0.6216249465942383,0.6855470538139343,0.6386894583702087,0.15829718112945557,0.17632776498794556,4053.537353515625,0.9198200106620789,0.8407753109931946,0.8056934475898743,0.18431609869003296,10.0,0.10724706202745438,0.10344541072845459,"COMPLETE"
63,0.11435387283563614,"2025-05-16 16:03:29.680692","2025-05-16 16:03:30.124390","0 days 00:00:00.443698",144,240.0,"","","",240,"","","","",0.0006458781490889464,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15662899613380432,55.48146438598633,0.7270982265472412,0.6627233028411865,0.6862249374389648,-0.3045605421066284,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11435387283563614,"","PRUNED"
64,0.11318711191415787,"2025-05-16 16:03:30.124640","2025-05-16 16:03:30.888022","0 days 00:00:00.763382",192,224.0,240.0,"","",224,160.0,256.0,"","",0.0009375348460161837,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14939473569393158,48.757869720458984,0.76099693775177,0.6729243993759155,0.6883225440979004,-0.33683323860168457,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11318711191415787,"","PRUNED"
65,0.11259517818689346,"2025-05-16 16:03:30.888296","2025-05-16 16:03:32.207742","0 days 00:00:01.319446",160,192.0,240.0,224.0,"",256,"","","","",0.0005789160289157789,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14746811985969543,55.3687629699707,0.7963552474975586,0.6582813858985901,0.7411748170852661,-0.1266157627105713,0.20513993501663208,1801.4705810546875,0.533048152923584,0.675258994102478,0.8128287196159363,-0.041075825691223145,0.15933816134929657,79.82344818115234,0.7831481099128723,0.7014950513839722,0.7181050777435303,-0.3441973924636841,0.1468818038702011,57.11788558959961,0.5653349757194519,0.6202216744422913,0.7166643738746643,-0.20229947566986084,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10729234665632248,0.11259517818689346,"PRUNED"
66,0.11016087979078293,"2025-05-16 16:03:32.208009","2025-05-16 16:03:33.876045","0 days 00:00:01.668036",160,64.0,"","","",144,224.0,176.0,"","",0.0025568368356038776,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1397244930267334,44.91972732543945,0.739763617515564,0.7013994455337524,0.7392891645431519,-0.2663182020187378,0.20755566656589508,2199.113037109375,0.3012961745262146,0.488919198513031,0.6592611074447632,-0.20037579536437988,0.1654273122549057,71.08908081054688,0.6407055258750916,0.6110475063323975,0.6684636473655701,-0.5858505964279175,0.13160042464733124,71.89786529541016,0.7189297080039978,0.660240650177002,0.7189857959747314,0.12236452102661133,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10672058165073395,0.11016087979078293,"PRUNED"
67,0.11077550798654556,"2025-05-16 16:03:33.876304","2025-05-16 16:03:34.313912","0 days 00:00:00.437608",128,176.0,160.0,"","",112,"","","","",0.0004633900578244931,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16829673945903778,60.994686126708984,0.6599617004394531,0.6168696284294128,0.6912871599197388,-0.4459456205368042,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11077550798654556,"","PRUNED"
68,0.11308032274246216,"2025-05-16 16:03:34.314166","2025-05-16 16:03:34.931890","0 days 00:00:00.617724",48,208.0,208.0,"","",64,256.0,"","","",0.0011591392447198186,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13250486552715302,56.023258209228516,0.8519757986068726,0.7676041126251221,0.7623031735420227,0.13333529233932495,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11308032274246216,"","PRUNED"
69,0.11291215568780899,"2025-05-16 16:03:34.932142","2025-05-16 16:03:35.920130","0 days 00:00:00.987988",32,256.0,"","","",80,112.0,208.0,256.0,144.0,0.0018216101749298243,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1743232160806656,62.149513244628906,0.8245851397514343,0.7093706130981445,0.757891833782196,-0.5491578578948975,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11291215568780899,"","PRUNED"
70,0.12052617222070694,"2025-05-16 16:03:35.920391","2025-05-16 16:03:36.681626","0 days 00:00:00.761235",80,224.0,96.0,160.0,"",192,192.0,96.0,"","",0.0001595498557131748,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15904749929904938,50.416297912597656,0.37697717547416687,0.3573460280895233,0.6152101755142212,-0.5112103223800659,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12052617222070694,"","PRUNED"
71,0.10667349398136139,"2025-05-16 16:03:36.681946","2025-05-16 16:03:37.874697","0 days 00:00:01.192751",96,208.0,256.0,"","",224,"","","","",0.0013764897891289996,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14616593718528748,58.49250030517578,0.8019701838493347,0.7077528238296509,0.7294365763664246,-0.0496821403503418,0.20995351672172546,2884.39892578125,0.6275131106376648,0.6765210628509521,0.8069045543670654,0.096263587474823,0.1596318632364273,85.83671569824219,0.7727200388908386,0.7097933888435364,0.72834712266922,-0.21210527420043945,0.13437162339687347,72.28543853759766,0.7119478583335876,0.6875012516975403,0.7265833020210266,0.15810942649841309,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10387232899665833,0.10667349398136139,"PRUNED"
72,0.14809945076704026,"2025-05-16 16:03:37.874957","2025-05-16 16:03:41.313540","0 days 00:00:03.438583",128,208.0,224.0,"","",208,"","","","",0.0009207402740455191,3,1,0.14809945076704026,678.8344853719076,0.524851914246877,0.5233179817597071,0.502951654791832,-0.055974729855855304,0.1954338103532791,252.15902709960938,0.2966943383216858,0.41499289870262146,0.2961253523826599,-0.13543212413787842,0.1929612159729004,85.43093872070312,0.09621340036392212,0.1330786794424057,0.16495203971862793,-0.42287325859069824,0.1212489902973175,216.9163055419922,0.23185622692108154,0.2072460651397705,0.24273835122585297,-0.023110270500183105,0.12009062618017197,83.26648712158203,0.16190776228904724,0.1820063292980194,0.22311007976531982,-0.21941053867340088,0.23090974986553192,174.02423095703125,0.9224609136581421,0.8094429969787598,0.5732701420783997,-0.24579036235809326,0.10773379355669022,184.474853515625,0.2620123028755188,0.2965066432952881,0.3050595223903656,0.036762893199920654,0.14466792345046997,57.7519416809082,0.84015953540802,0.7193186283111572,0.7172094583511353,-0.03719818592071533,0.1832132786512375,1290.484130859375,0.7164844870567322,0.8242520093917847,0.8924055099487305,0.11456024646759033,0.15395748615264893,90.94219207763672,0.7853753566741943,0.7246927618980408,0.7134366631507874,-0.06596434116363525,0.13485243916511536,57.22079849243164,0.7283927202224731,0.6857724785804749,0.7758302688598633,0.020597517490386963,0.10546362400054932,500.0050048828125,0.3250460922718048,0.29306408762931824,0.3067360520362854,-0.19492638111114502,0.10609733313322067,1653.8052978515625,0.631690502166748,0.44240349531173706,0.35268068313598633,-0.001487135887145996,0.12302190810441971,406.97198486328125,0.7515642046928406,0.781812310218811,0.7246852517127991,0.12698185443878174,0.11784356087446213,478.9215087890625,0.5131791830062866,0.6905588507652283,0.6368058919906616,0.18132424354553223,0.1839960217475891,4650.142578125,0.6097416877746582,0.6446214914321899,0.6192295551300049,0.026344895362854004,10.0,0.1020427793264389,0.10564006119966507,"COMPLETE"
73,0.11087541282176971,"2025-05-16 16:03:41.313959","2025-05-16 16:03:42.476350","0 days 00:00:01.162391",128,240.0,192.0,"","",208,"","","","",0.0009521821565970646,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15490426123142242,60.981266021728516,0.7938416004180908,0.7124057412147522,0.7519222497940063,-0.1358182430267334,0.18657569587230682,1819.46875,0.7609990239143372,0.8108726739883423,0.8686062097549438,0.15961188077926636,0.15215981006622314,79.52266693115234,0.8123090267181396,0.7617954015731812,0.7532215714454651,-0.17577755451202393,0.13294531404972076,71.8638687133789,0.7142409086227417,0.6854692697525024,0.7356163263320923,0.1739850640296936,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10712208598852158,0.11087541282176971,"PRUNED"
74,0.10745547711849213,"2025-05-16 16:03:42.476636","2025-05-16 16:03:43.631903","0 days 00:00:01.155267",176,224.0,208.0,"","",176,"","","","",0.0007271704790753708,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15308643877506256,57.60835266113281,0.7783769965171814,0.7022241950035095,0.687228798866272,-0.20613622665405273,0.20530128479003906,1434.4451904296875,0.5404453277587891,0.746414840221405,0.8219855427742004,-0.0027903318405151367,0.16343064606189728,77.94205474853516,0.8165621757507324,0.7296969294548035,0.718675434589386,-0.45095300674438477,0.12880316376686096,73.3395767211914,0.8753531575202942,0.7308385968208313,0.7654988765716553,0.2585064768791199,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10581658035516739,0.10745547711849213,"PRUNED"
75,0.11306462436914444,"2025-05-16 16:03:43.632165","2025-05-16 16:03:44.097842","0 days 00:00:00.465677",144,192.0,240.0,"","",160,"","","","",0.0003212837464320174,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16024181246757507,57.466739654541016,0.6645136475563049,0.658286452293396,0.6531977653503418,-0.3492671251296997,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11306462436914444,"","PRUNED"
76,0.1064833253622055,"2025-05-16 16:03:44.098097","2025-05-16 16:03:45.481037","0 days 00:00:01.382940",160,208.0,48.0,"","",256,128.0,"","","",0.0038064396112936602,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16325603425502777,57.970855712890625,0.6283831000328064,0.6391581892967224,0.7027565240859985,-0.41826772689819336,0.19455699622631073,3012.514892578125,0.6691516041755676,0.749734103679657,0.870085597038269,0.1808178424835205,0.15817993879318237,77.00261688232422,0.8140881061553955,0.758550763130188,0.7512531876564026,-0.29908454418182373,0.1236252635717392,53.96297073364258,0.838666558265686,0.7270522117614746,0.7268147468566895,0.11467409133911133,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10560263693332672,0.1064833253622055,"PRUNED"
77,0.11413659155368805,"2025-05-16 16:03:45.481328","2025-05-16 16:03:46.163322","0 days 00:00:00.681994",48,240.0,176.0,"","",240,208.0,16.0,"","",0.0008262722052367888,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16787168383598328,61.167144775390625,0.47559311985969543,0.5805520415306091,0.6730218529701233,-0.4483487606048584,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11413659155368805,"","PRUNED"
78,0.11296707391738892,"2025-05-16 16:03:46.163587","2025-05-16 16:03:46.558967","0 days 00:00:00.395380",64,176.0,"","","",192,"","","","",0.0005430073042831519,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17944443225860596,64.17724609375,0.5655667185783386,0.5390861630439758,0.647324800491333,-0.6294872760772705,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11296707391738892,"","PRUNED"
79,0.11556679755449295,"2025-05-16 16:03:46.559219","2025-05-16 16:03:48.004707","0 days 00:00:01.445488",16,192.0,144.0,112.0,"",144,144.0,"","","",0.0022006650815745623,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1585402488708496,56.721920013427734,0.37359175086021423,0.39651578664779663,0.6153779029846191,-0.37743067741394043,0.21327106654644012,2050.714599609375,0.3940590023994446,0.5058643221855164,0.710409939289093,-0.18305110931396484,0.17790447175502777,82.65862274169922,0.7877132892608643,0.7732033133506775,0.7535123825073242,-0.6474213600158691,0.12366913259029388,68.61361694335938,0.8139530420303345,0.7345513701438904,0.7630900740623474,0.21546733379364014,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10837255418300629,0.11556679755449295,"PRUNED"
80,0.1145370751619339,"2025-05-16 16:03:48.004972","2025-05-16 16:03:49.908724","0 days 00:00:01.903752",64,"","","","",224,176.0,240.0,96.0,"",0.0012299180776992585,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16102729737758636,57.636051177978516,0.7345885038375854,0.6887704133987427,0.716847836971283,-0.37000203132629395,0.2302110642194748,2268.15283203125,0.09058444201946259,0.30529436469078064,0.5635833740234375,-0.4007422924041748,0.1633657068014145,70.89151763916016,0.6618391871452332,0.6544732451438904,0.6800543069839478,-0.5649646520614624,0.12409055233001709,68.3655776977539,0.8116647005081177,0.7159650921821594,0.7886359691619873,0.22938686609268188,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1095227375626564,0.1145370751619339,"PRUNED"
