"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
24,0.10596736520528793,"2025-05-16 21:32:16.783808","2025-05-16 21:32:17.157672","0 days 00:00:00.373864",144,224.0,"","","",80,48.0,"","","","add",0.001270863670167718,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13498760759830475,54.30671691894531,0.715274453163147,0.7335888743400574,0.8143523335456848,0.16915887594223022,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10596736520528793,"","","PRUNED"
25,0.10537684708833694,"2025-05-16 21:32:17.157941","2025-05-16 21:32:17.498346","0 days 00:00:00.340405",80,176.0,64.0,"","",48,"","","","","mean",0.01764175273825115,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16041892766952515,62.28486251831055,0.6809254288673401,0.6443523168563843,0.6911897659301758,-0.23788726329803467,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10537684708833694,"","","PRUNED"
26,0.12095122784376144,"2025-05-16 21:32:17.498644","2025-05-16 21:32:17.854996","0 days 00:00:00.356352",192,"","","","",80,176.0,"","","","add",0.00865229998720462,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15975606441497803,49.44541549682617,0.16849148273468018,0.1861618161201477,0.41229212284088135,-0.5700454711914062,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12095122784376144,"","","PRUNED"
27,0.10099295526742935,"2025-05-16 21:32:17.855256","2025-05-16 21:32:18.171056","0 days 00:00:00.315800",112,80.0,128.0,32.0,"",32,"","","","","add",0.0006342182172719267,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12714223563671112,56.77311325073242,0.5411677956581116,0.6229156255722046,0.7248370051383972,0.20680928230285645,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10099295526742935,"","","PRUNED"
28,0.10323207080364227,"2025-05-16 21:32:18.171309","2025-05-16 21:32:18.609179","0 days 00:00:00.437870",64,128.0,160.0,"","",112,112.0,64.0,"","","max",0.004019238686912937,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10133716464042664,39.650733947753906,0.8152795433998108,0.8132556676864624,0.8335314989089966,0.39580655097961426,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10323207080364227,"","","PRUNED"
29,0.12172238528728485,"2025-05-16 21:32:18.609442","2025-05-16 21:32:19.143785","0 days 00:00:00.534343",160,160.0,112.0,"","",160,224.0,128.0,176.0,16.0,"mean",0.00010804191013361992,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19700007140636444,74.00262451171875,0.733734130859375,0.6511139273643494,0.7320974469184875,-0.7938390970230103,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12172238528728485,"","","PRUNED"
30,0.12882296741008759,"2025-05-16 21:32:19.144066","2025-05-16 21:32:19.582303","0 days 00:00:00.438237",96,224.0,80.0,224.0,"",16,64.0,"","","","mean",0.04746662420033754,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16655100882053375,54.0133171081543,0.35490286350250244,0.264377236366272,0.33934080600738525,-0.6163170337677002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12882296741008759,"","","PRUNED"
31,0.12867456674575806,"2025-05-16 21:32:19.582614","2025-05-16 21:32:20.148433","0 days 00:00:00.565819",224,48.0,96.0,"","",176,240.0,48.0,256.0,32.0,"mean",0.0797328511573177,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1844901740550995,120.83016967773438,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.11852288246154785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12867456674575806,"","","PRUNED"
32,0.15059778094291687,"2025-05-16 21:32:20.148758","2025-05-16 21:32:20.743854","0 days 00:00:00.595096",208,64.0,"","","",224,256.0,96.0,208.0,112.0,"mean",0.022462745662983695,2,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.21512162685394287,82.87458801269531,0.7551148533821106,0.750202476978302,0.7360103130340576,-1.0404021739959717,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15059778094291687,"","","PRUNED"
33,0.1289346069097519,"2025-05-16 21:32:20.744123","2025-05-16 21:32:21.260777","0 days 00:00:00.516654",256,32.0,"","","",176,192.0,48.0,192.0,"","mean",0.037681751244182896,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18413613736629486,70.21401977539062,0.6730087995529175,0.6713864803314209,0.6949942708015442,-0.6050363779067993,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1289346069097519,"","","PRUNED"
34,0.10939306020736694,"2025-05-16 21:32:21.261092","2025-05-16 21:32:21.842479","0 days 00:00:00.581387",160,96.0,48.0,"","",240,96.0,160.0,256.0,96.0,"mean",0.008519511821509645,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15593846142292023,62.15754699707031,0.8286277055740356,0.7475034594535828,0.7052316665649414,-0.18070149421691895,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10939306020736694,"","","PRUNED"
35,0.11029052734375,"2025-05-16 21:32:21.842770","2025-05-16 21:32:22.420801","0 days 00:00:00.578031",128,112.0,112.0,"","",128,224.0,32.0,96.0,"","max",0.003373569824863122,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13615667819976807,50.51203918457031,0.7426210045814514,0.7899837493896484,0.8175965547561646,0.0003815889358520508,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11029052734375,"","","PRUNED"
36,0.11122019588947296,"2025-05-16 21:32:22.421121","2025-05-16 21:32:23.084428","0 days 00:00:00.663307",144,80.0,80.0,160.0,"",160,176.0,112.0,176.0,176.0,"mean",0.0005919584036194068,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17146086692810059,65.04865264892578,0.8003804683685303,0.751963198184967,0.7423322200775146,-0.4349677562713623,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11122019588947296,"","","PRUNED"
37,0.17217054963111877,"2025-05-16 21:32:23.084739","2025-05-16 21:32:23.647780","0 days 00:00:00.563041",192,64.0,112.0,112.0,160.0,96,32.0,64.0,64.0,"","add",0.056010641588553796,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17622454464435577,57.27869415283203,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7216665744781494,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17217054963111877,"","","PRUNED"
38,0.10481271892786026,"2025-05-16 21:32:23.648116","2025-05-16 21:32:24.135712","0 days 00:00:00.487596",96,32.0,"","","",208,128.0,144.0,160.0,"","mean",0.0019170054457277976,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1488722413778305,56.30732727050781,0.8501172661781311,0.7205815315246582,0.7393412590026855,-0.13555753231048584,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10481271892786026,"","","PRUNED"
39,0.12887944281101227,"2025-05-16 21:32:24.136014","2025-05-16 21:32:24.620606","0 days 00:00:00.484592",64,16.0,208.0,"","",64,16.0,80.0,"","","max",0.014608765428642654,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13708241283893585,40.93411636352539,0.3644123077392578,0.34267258644104004,0.6010151505470276,-0.32386982440948486,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12887944281101227,"","","PRUNED"
40,28.26300048828125,"2025-05-16 21:32:24.620895","2025-05-16 21:32:25.253464","0 days 00:00:00.632569",240,192.0,160.0,176.0,"",144,176.0,32.0,224.0,64.0,"add",0.025169204192170693,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.8305025100708008,618.3773803710938,0.7169153690338135,0.6856720447540283,0.8371759653091431,-25.61031150817871,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28.26300048828125,"","","PRUNED"
41,0.08667270839214325,"2025-05-16 21:32:25.253812","2025-05-16 21:32:26.360635","0 days 00:00:01.106823",80,208.0,128.0,240.0,"",80,80.0,"","","","add",0.0013399638993506872,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11405196785926819,46.95106887817383,0.7088552117347717,0.7490182518959045,0.8175554275512695,0.40015172958374023,0.19308067858219147,3383.21826171875,0.6801722645759583,0.601714015007019,0.8405197858810425,0.06902122497558594,0.10145999491214752,51.55821990966797,0.8844670653343201,0.8560158610343933,0.8608900904655457,0.3975939154624939,0.12172314524650574,61.463783264160156,0.6645585894584656,0.7401957511901855,0.8192916512489319,0.31535613536834717,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08532258123159409,0.08667270839214325,"","PRUNED"
42,0.10167665034532547,"2025-05-16 21:32:26.360934","2025-05-16 21:32:27.288481","0 days 00:00:00.927547",48,240.0,144.0,224.0,"",80,"","","","","add",0.00040701771353135084,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12866909801959991,50.518943786621094,0.6784273386001587,0.7170900106430054,0.7800744771957397,0.05084437131881714,0.2311907857656479,4527.595703125,0.5007737278938293,0.5108780860900879,0.739551305770874,-0.21636474132537842,0.13381943106651306,87.59391021728516,0.23795798420906067,0.2609134614467621,0.4682316780090332,-0.23680329322814941,0.12808622419834137,53.76079559326172,0.6322361826896667,0.6235144138336182,0.7175679802894592,-0.0015412569046020508,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09893772751092911,0.10167665034532547,"","PRUNED"
43,0.08744436502456665,"2025-05-16 21:32:27.288767","2025-05-16 21:32:28.297531","0 days 00:00:01.008764",80,192.0,128.0,240.0,"",48,48.0,"","","","add",0.0011316743017929431,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12346427142620087,45.95645523071289,0.6418132781982422,0.7098677158355713,0.8096250295639038,0.2045934796333313,0.17948344349861145,3023.574462890625,0.6793887615203857,0.61733478307724,0.8458232283592224,0.13618415594100952,0.09267584979534149,56.11808776855469,0.8510283827781677,0.890898585319519,0.8874961137771606,0.4960634112358093,0.11862736940383911,47.433841705322266,0.6906843185424805,0.7384287118911743,0.8330937027931213,0.23678439855575562,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08543431013822556,0.08744436502456665,"","PRUNED"
44,0.1085224375128746,"2025-05-16 21:32:28.297835","2025-05-16 21:32:29.248045","0 days 00:00:00.950210",112,208.0,48.0,256.0,16.0,64,"","","","","add",0.0008859593262611715,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13017487525939941,52.5256233215332,0.8332433104515076,0.7494937181472778,0.7773426175117493,0.04382514953613281,0.23392221331596375,5728.7109375,0.5583277344703674,0.5105553269386292,0.7814428210258484,-0.33167457580566406,0.13447846472263336,61.321044921875,0.3361252546310425,0.349215567111969,0.49398329854011536,-0.374090313911438,0.1347646713256836,65.21202087402344,0.6505652666091919,0.7263439893722534,0.7380878925323486,0.11467128992080688,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09049776941537857,0.1085224375128746,"","PRUNED"
45,0.10495905578136444,"2025-05-16 21:32:29.248320","2025-05-16 21:32:30.346043","0 days 00:00:01.097723",32,160.0,80.0,224.0,"",96,96.0,112.0,"","","add",0.004285647928725706,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13582290709018707,52.95504379272461,0.7788355946540833,0.8184095621109009,0.8569332361221313,0.13493847846984863,0.18146637082099915,2667.8486328125,0.6641358137130737,0.601700484752655,0.8250768184661865,0.14658498764038086,0.08614737540483475,60.26871871948242,0.8510283827781677,0.8717049956321716,0.8628497123718262,0.5893455147743225,0.10771117359399796,44.24901580810547,0.6698889136314392,0.7265254259109497,0.7953101992607117,0.3520388603210449,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0861605629324913,0.10495905578136444,"","PRUNED"
46,0.08931718021631241,"2025-05-16 21:32:30.346365","2025-05-16 21:32:31.326679","0 days 00:00:00.980314",96,240.0,160.0,"","",32,128.0,"","","","add",0.001642607892517743,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12708616256713867,45.90876388549805,0.5777294039726257,0.697689414024353,0.7916754484176636,0.14557164907455444,0.18117670714855194,3527.615234375,0.6500528454780579,0.6053037047386169,0.8316460251808167,0.1851758360862732,0.11017955839633942,53.42575454711914,0.8519962430000305,0.8861591815948486,0.8804885149002075,0.3475126624107361,0.10946501791477203,50.311954498291016,0.656546950340271,0.706890344619751,0.765813946723938,0.3338666558265686,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09123094379901886,0.08931718021631241,"","PRUNED"
47,0.1290116012096405,"2025-05-16 21:32:31.326970","2025-05-16 21:32:31.671716","0 days 00:00:00.344746",80,112.0,16.0,176.0,"",80,"","","","","add",0.007747384020822567,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1393149346113205,60.89103698730469,0.49419674277305603,0.6260948181152344,0.675590455532074,0.06277108192443848,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1290116012096405,"","","PRUNED"
48,0.10592807829380035,"2025-05-16 21:32:31.671970","2025-05-16 21:32:32.131277","0 days 00:00:00.459307",64,208.0,112.0,64.0,80.0,48,160.0,"","","","mean",0.0030434252146862924,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1465548723936081,56.616180419921875,0.7828431129455566,0.7122465968132019,0.7244167327880859,-0.1054995059967041,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10592807829380035,"","","PRUNED"
49,0.09720426052808762,"2025-05-16 21:32:32.131620","2025-05-16 21:32:33.137164","0 days 00:00:01.005544",32,144.0,96.0,"","",16,64.0,192.0,"","","add",0.002412162639150002,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16000084578990936,69.22510528564453,0.7267158627510071,0.76539546251297,0.7825384140014648,-0.18806421756744385,0.18446877598762512,2980.890380859375,0.6657421588897705,0.6005193591117859,0.8266654014587402,0.14360398054122925,0.14828313887119293,87.37542724609375,0.8744117021560669,0.8829227685928345,0.852802574634552,0.09697091579437256,0.13802330195903778,61.52078628540039,0.6635164022445679,0.7379263043403625,0.8159021735191345,0.09328383207321167,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09673009812831879,0.09720426052808762,"","PRUNED"
50,0.10475621372461319,"2025-05-16 21:32:33.137449","2025-05-16 21:32:34.042817","0 days 00:00:00.905368",176,192.0,224.0,"","",112,"","","","","max",0.012426917343413123,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15932627022266388,57.765380859375,0.16790558397769928,0.2429506480693817,0.34891316294670105,-0.4736825227737427,0.17649146914482117,1313.48828125,0.7256933450698853,0.7536547183990479,0.8633933663368225,0.04779696464538574,0.13509853184223175,70.93150329589844,0.4036005437374115,0.5169057250022888,0.6533521413803101,-0.10876619815826416,0.12220856547355652,62.89815902709961,0.720543622970581,0.7270455956459045,0.8142850399017334,0.3436170816421509,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09635088592767715,0.10475621372461319,"","PRUNED"
51,0.08758698403835297,"2025-05-16 21:32:34.043099","2025-05-16 21:32:35.064135","0 days 00:00:01.021036",80,208.0,128.0,256.0,"",80,80.0,"","","","add",0.0015221615121645798,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11747106909751892,42.572731018066406,0.7962208986282349,0.8267852663993835,0.8523494601249695,0.21917736530303955,0.18970879912376404,3308.9072265625,0.6358667016029358,0.6050809025764465,0.8299695253372192,0.1496787667274475,0.09254325181245804,50.899742126464844,0.9064955711364746,0.8627802729606628,0.8828428387641907,0.5323435962200165,0.10134002566337585,49.96224594116211,0.8442478775978088,0.8483832478523254,0.8735513091087341,0.5537751615047455,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08652830868959427,0.08758698403835297,"","PRUNED"
52,0.10806451737880707,"2025-05-16 21:32:35.064446","2025-05-16 21:32:35.580868","0 days 00:00:00.516422",112,240.0,144.0,240.0,"",64,96.0,64.0,128.0,"","add",0.000823154614471891,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1059703454375267,38.15604782104492,0.6743249297142029,0.7434030175209045,0.8271658420562744,0.33591336011886597,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10806451737880707,"","","PRUNED"
53,0.08796588331460953,"2025-05-16 21:32:35.581182","2025-05-16 21:32:38.407406","0 days 00:00:02.826224",96,176.0,128.0,240.0,"",48,"","","","","add",0.0020861780571982537,4,1,"","","","","","",0.1290709227323532,473.8489685058594,0.5943754315376282,0.5309608578681946,0.5287894010543823,0.17786026000976562,0.08092931658029556,787.4295043945312,0.9725878238677979,0.8460407257080078,0.9072659611701965,0.6359263062477112,0.15859664976596832,261.38525390625,1.0,0.9996765851974487,0.7842690348625183,0.353188693523407,0.11295290291309357,67.19812774658203,1.0,1.0,0.9005134701728821,0.6127801239490509,0.09915135055780411,178.42262268066406,1.0,0.858271598815918,0.7760806679725647,0.4230918288230896,0.08821822702884674,74.5919418334961,0.8999553322792053,0.8322224020957947,0.8227592706680298,0.5199584066867828,0.1484401822090149,146.36827087402344,1.0,1.0,0.9440035820007324,0.5175750553607941,"","","","","","",0.13257865607738495,54.583065032958984,0.5446020364761353,0.6718311905860901,0.7085485458374023,0.10006743669509888,0.23494356870651245,5483.70263671875,0.5845335125923157,0.532748818397522,0.8029869794845581,-0.2745091915130615,0.1434340476989746,73.61780548095703,0.283780962228775,0.32389986515045166,0.4055928587913513,-0.5240880250930786,0.12194789946079254,68.22979736328125,0.8072131872177124,0.7721443772315979,0.7940269112586975,0.3380642533302307,0.08423244208097458,52285.65234375,0.6940035223960876,0.7270914316177368,0.6559844017028809,0.3070720434188843,0.12622381746768951,1238.598388671875,0.33541926741600037,0.38602569699287415,0.42903199791908264,-0.4958975315093994,0.13020563125610352,407.4356689453125,0.8334157466888428,0.7715861201286316,0.7352689504623413,0.3274450898170471,0.07017362862825394,520.5484008789062,0.9014183282852173,0.9088910818099976,0.7640926241874695,0.24578887224197388,0.13551588356494904,426.24774169921875,0.3454245328903198,0.2989206612110138,0.3351718783378601,-0.014899611473083496,"",0.08479908108711243,0.08595416694879532,0.08796588331460953,"PRUNED"
54,0.08628857135772705,"2025-05-16 21:32:38.407730","2025-05-16 21:32:41.296867","0 days 00:00:02.889137",128,176.0,128.0,208.0,"",48,"","","","","add",0.002066787764505087,4,1,"","","","","","",0.12184402346611023,394.90167236328125,0.35685786604881287,0.4026034474372864,0.5171441435813904,0.15603160858154297,0.0859135314822197,795.134033203125,0.9618815183639526,0.8597949743270874,0.8797788619995117,0.569128543138504,0.157816082239151,230.79917907714844,1.0,0.9996656179428101,0.7863560914993286,0.33007001876831055,0.11946744471788406,50.89904022216797,1.0,1.0,0.901831328868866,0.5181363821029663,0.09629601985216141,123.95407104492188,1.0,0.8593662977218628,0.7704131603240967,0.38409990072250366,0.09028632938861847,74.2982406616211,0.903174638748169,0.8366999626159668,0.8164876699447632,0.4980478882789612,0.153989776968956,139.11424255371094,1.0,1.0,0.9548143148422241,0.5225745737552643,"","","","","","",0.13207459449768066,62.01152801513672,0.5982376337051392,0.6890139579772949,0.685529887676239,0.12696999311447144,0.23043185472488403,5648.12109375,0.5737094283103943,0.5352864861488342,0.7906018495559692,-0.2659308910369873,0.15559644997119904,82.00855255126953,0.2321498990058899,0.3217405676841736,0.4130690097808838,-0.6418898105621338,0.12123260647058487,60.81978225708008,0.6881704330444336,0.6999415755271912,0.7631145119667053,0.28746867179870605,0.08558689057826996,48710.390625,0.5443692803382874,0.6201008558273315,0.6114880442619324,0.2502536177635193,0.1312238872051239,1552.751220703125,0.38308343291282654,0.4286882281303406,0.45828723907470703,-0.7248225212097168,0.12956759333610535,381.5568542480469,0.7629637122154236,0.6994942426681519,0.7274066209793091,0.27363717555999756,0.06689188629388809,389.2289733886719,0.8910385370254517,0.8800477385520935,0.7413123250007629,0.22971302270889282,0.13326306641101837,359.41241455078125,0.650656521320343,0.5440346002578735,0.5433210730552673,0.06325489282608032,"",0.08402055501937866,0.0857892706990242,0.08628857135772705,"PRUNED"
