"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
74,0.10570675879716873,"2025-05-16 21:31:11.100246","2025-05-16 21:31:12.048393","0 days 00:00:00.948147",128,48.0,"","","",160,"","","","",0.0033847341324452743,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15723231434822083,62.24342727661133,0.7913694977760315,0.7024291157722473,0.7662506699562073,-0.14152109622955322,0.17543160915374756,1170.189208984375,0.6676459908485413,0.7460430264472961,0.8357105851173401,0.11446082592010498,0.1653599739074707,81.49006652832031,0.8234422206878662,0.7482931613922119,0.7473584413528442,-0.4292351007461548,0.1318354457616806,67.53162384033203,0.5224259495735168,0.5483834743499756,0.7097277641296387,0.10448765754699707,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1048981100320816,0.10570675879716873,"","PRUNED"
75,0.11516048014163971,"2025-05-16 21:31:12.048648","2025-05-16 21:31:12.482582","0 days 00:00:00.433934",96,80.0,144.0,"","",224,"","","","",0.01688870635639246,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17474180459976196,80.73418426513672,0.7195069193840027,0.646289587020874,0.6790558099746704,-0.282187819480896,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11516048014163971,"","","PRUNED"
76,0.11344125866889954,"2025-05-16 21:31:12.482841","2025-05-16 21:31:12.840965","0 days 00:00:00.358124",112,"","","","",112,"","","","",0.0013018964346344095,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15744255483150482,57.86545181274414,0.8341090679168701,0.711407482624054,0.7027124762535095,-0.2617570161819458,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11344125866889954,"","","PRUNED"
77,0.11376751214265823,"2025-05-16 21:31:12.841206","2025-05-16 21:31:13.823325","0 days 00:00:00.982119",80,144.0,208.0,"","",176,48.0,32.0,64.0,208.0,0.00484685551312515,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12187712639570236,50.6237907409668,0.8777912855148315,0.7445390224456787,0.7482556104660034,0.10288727283477783,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11376751214265823,"","","PRUNED"
78,0.11347579210996628,"2025-05-16 21:31:13.823650","2025-05-16 21:31:14.506831","0 days 00:00:00.683181",144,192.0,192.0,64.0,160.0,240,112.0,"","","",0.008574967784522783,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15795661509037018,55.63404083251953,0.35665449500083923,0.4221624732017517,0.5744417905807495,-0.41787075996398926,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11347579210996628,"","","PRUNED"
79,0.11357566714286804,"2025-05-16 21:31:14.507095","2025-05-16 21:31:14.900548","0 days 00:00:00.393453",16,48.0,"","","",256,"","","","",0.0017374406754832265,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16341948509216309,61.861671447753906,0.5956588387489319,0.5694853067398071,0.6793816089630127,-0.34822869300842285,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11357566714286804,"","","PRUNED"
80,0.1011204719543457,"2025-05-16 21:31:14.900832","2025-05-16 21:31:18.690662","0 days 00:00:03.789830",160,16.0,160.0,"","",224,"","","","",0.0027926960929201203,3,1,"","","","","","",0.11492972075939178,429.57257080078125,0.557407021522522,0.5882101058959961,0.6197513937950134,0.1860617995262146,0.14357633888721466,2144.28857421875,0.919868528842926,0.8488998413085938,0.79093337059021,0.07431536912918091,0.19572745263576508,250.09075927734375,0.32717809081077576,0.3288818895816803,0.3464512825012207,-0.14413297176361084,0.20588715374469757,75.362548828125,0.09939683228731155,0.13920941948890686,0.1793919950723648,-0.5867488384246826,0.11581392586231232,181.994873046875,0.055875882506370544,0.09194882959127426,0.1200985535979271,-0.048386573791503906,0.11975549161434174,91.8039779663086,0.21437489986419678,0.20909173786640167,0.22834762930870056,-0.14025938510894775,0.24122820794582367,198.93141174316406,0.1820337176322937,0.2339450865983963,0.30732953548431396,-0.3260493278503418,"","","","","","",0.15094836056232452,62.82916259765625,0.8041817545890808,0.6771892309188843,0.7119856476783752,-0.07131993770599365,0.1984429657459259,1090.649169921875,0.6498189568519592,0.7444454431533813,0.8283126950263977,0.07485330104827881,0.1578335165977478,78.58904266357422,0.7738599181175232,0.7573114633560181,0.743975043296814,-0.26214349269866943,0.1572338491678238,93.00888061523438,0.4523146450519562,0.5579448938369751,0.639074981212616,-0.10928642749786377,0.09659896045923233,30833.876953125,0.5874882340431213,0.5746142268180847,0.5028443336486816,-0.01508629322052002,0.10911533236503601,361.2246398925781,0.335390567779541,0.3365356922149658,0.32477378845214844,-0.38146328926086426,0.14075924456119537,196.73960876464844,0.44275563955307007,0.47119295597076416,0.6007146835327148,-0.07003247737884521,0.08887560665607452,1059.5264892578125,0.5928918123245239,0.42980140447616577,0.30916932225227356,0.04694163799285889,0.12828566133975983,294.6829528808594,0.428249716758728,0.34964844584465027,0.40334224700927734,-0.05860292911529541,"",0.10073994100093842,0.10292670875787735,0.1011204719543457,"PRUNED"
81,0.10111432522535324,"2025-05-16 21:31:18.690953","2025-05-16 21:31:22.311220","0 days 00:00:03.620267",128,48.0,160.0,"","",240,"","","","",0.0042526569074029155,3,1,"","","","","","",0.12088170647621155,446.0853576660156,0.6682478785514832,0.7273771166801453,0.6322360634803772,0.2322058081626892,0.17906592786312103,4356.65966796875,0.6171547174453735,0.4680929183959961,0.5550664067268372,0.03987419605255127,0.19247956573963165,177.25746154785156,0.44068196415901184,0.5623131394386292,0.4183157980442047,-0.2086547613143921,0.17857158184051514,79.06037902832031,0.14297910034656525,0.12993286550045013,0.23664943873882294,-0.2825700044631958,0.11728647351264954,184.30184936523438,0.13862812519073486,0.16912882030010223,0.22896818816661835,-0.05463898181915283,0.1356925666332245,122.43787384033203,0.33151060342788696,0.34513059258461,0.39732351899147034,-0.26971888542175293,0.23372088372707367,216.12344360351562,0.9234451055526733,0.8542245030403137,0.5977466106414795,-0.1972283124923706,"","","","","","",0.16675052046775818,63.14262771606445,0.8062151670455933,0.7296395301818848,0.7253590226173401,-0.3019564151763916,0.2042006254196167,1648.7274169921875,0.6211060285568237,0.6003012657165527,0.8103954195976257,-0.07901012897491455,0.17741701006889343,79.26255798339844,0.17595569789409637,0.2051604986190796,0.3758765757083893,-0.8801054954528809,0.13579992949962616,78.62979125976562,0.6881263256072998,0.6661773920059204,0.7011857628822327,0.13132190704345703,0.1002546101808548,46303.9375,0.3617541193962097,0.39329996705055237,0.39346012473106384,-0.09066832065582275,0.10754416137933731,649.8674926757812,0.31005004048347473,0.2698548436164856,0.3319993019104004,-0.1268315315246582,0.14827732741832733,318.4359436035156,0.3567367494106293,0.3290514349937439,0.48502373695373535,-0.018122553825378418,0.10092861205339432,1353.4384765625,0.6497176289558411,0.49039822816848755,0.35508960485458374,-0.1612083911895752,0.11703503876924515,292.7308654785156,0.9659228920936584,0.764652669429779,0.7462913393974304,0.2984616756439209,"",0.10120309144258499,0.10061179101467133,0.10111432522535324,"PRUNED"
82,0.10474855452775955,"2025-05-16 21:31:22.311524","2025-05-16 21:31:23.383464","0 days 00:00:01.071940",128,32.0,160.0,"","",256,"","","","",0.003541373644111425,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14940854907035828,58.95668411254883,0.7863012552261353,0.7008933424949646,0.6823936700820923,-0.09408843517303467,0.19345460832118988,1036.401123046875,0.7786868810653687,0.7420662045478821,0.8722855448722839,-0.07125246524810791,0.1538073569536209,91.92456817626953,0.7511110305786133,0.7062129974365234,0.7138381600379944,-0.12411081790924072,0.13482710719108582,76.34796905517578,0.612170398235321,0.6795435547828674,0.7155458331108093,0.182167649269104,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10536473244428635,0.10474855452775955,"","PRUNED"
83,0.10131082683801651,"2025-05-16 21:31:23.383734","2025-05-16 21:31:27.737412","0 days 00:00:04.353678",224,128.0,176.0,176.0,"",240,"","","","",0.005161876920729749,4,1,"","","","","","",0.13447090983390808,506.3563232421875,0.44831180572509766,0.5945398807525635,0.5334702730178833,0.1371050477027893,0.3354783356189728,9132.841796875,0.1669335812330246,0.4003436863422394,0.46916720271110535,-2.3055412769317627,0.19763651490211487,273.9707946777344,0.5348178148269653,0.519675076007843,0.3762962222099304,-0.11325991153717041,0.18414480984210968,79.5024642944336,0.09689095616340637,0.14037728309631348,0.1775345355272293,-0.33480405807495117,0.13390137255191803,257.8525390625,0.21519191563129425,0.2206772118806839,0.24785588681697845,-0.11376333236694336,0.11894866824150085,112.22578430175781,0.661806046962738,0.5588382482528687,0.47578930854797363,-0.019437789916992188,0.24444127082824707,280.9024658203125,0.25713345408439636,0.24234482645988464,0.17206639051437378,-0.1996772289276123,"","","","","","",0.1517687737941742,60.62186813354492,0.7779486775398254,0.7045238614082336,0.7349039912223816,-0.05052220821380615,0.21931447088718414,1601.6944580078125,0.661880612373352,0.6965824365615845,0.8539465665817261,-0.2247685194015503,0.17185457050800323,77.65438842773438,0.553205668926239,0.5627742409706116,0.6032052040100098,-0.697933554649353,0.15766005218029022,75.03551483154297,0.40707072615623474,0.41486403346061707,0.5179091095924377,-0.3190581798553467,0.09380096197128296,24896.404296875,0.37990567088127136,0.32345885038375854,0.3585675060749054,-0.11007535457611084,0.11639916151762009,637.0388793945312,0.18338942527770996,0.21590444445610046,0.22088846564292908,-0.2901870012283325,0.1396918147802353,349.0765380859375,0.3965325355529785,0.5744384527206421,0.5991907119750977,0.14939671754837036,0.08611798286437988,1069.2177734375,0.5904941558837891,0.4302997589111328,0.41264718770980835,0.06289499998092651,0.12547077238559723,305.24713134765625,0.5829612612724304,0.564293384552002,0.6568817496299744,0.1762024164199829,"",0.10412058234214783,0.10128947347402573,0.10131082683801651,"PRUNED"
84,0.15349330008029938,"2025-05-16 21:31:27.737750","2025-05-16 21:31:31.390488","0 days 00:00:03.652738",112,176.0,128.0,"","",208,"","","","",0.007356110515287758,3,1,0.15349330008029938,2263.9167262806614,0.5168926523012274,0.4822515705052544,0.47879956575000987,-0.151709901935914,0.13406799733638763,331.14990234375,0.399325430393219,0.3725009858608246,0.35989072918891907,-0.0051430463790893555,0.20621825754642487,5610.69482421875,0.8076812028884888,0.7823663353919983,0.6645826101303101,-0.3466910123825073,0.19498711824417114,235.48974609375,0.355146199464798,0.2811092436313629,0.22553026676177979,-0.15085303783416748,0.1903458684682846,88.53689575195312,0.12891723215579987,0.17314502596855164,0.18782450258731842,-0.3611644506454468,0.1467939019203186,319.46734619140625,0.059355273842811584,0.09713397920131683,0.11291356384754181,-0.1619359254837036,0.12619583308696747,123.82024383544922,0.6122891902923584,0.5721117258071899,0.5519671440124512,-0.10671031475067139,0.23728731274604797,183.63348388671875,0.18280550837516785,0.2123490571975708,0.31545302271842957,-0.30830323696136475,0.17207825183868408,343.4322509765625,0.3742343783378601,0.33196911215782166,0.29062044620513916,-0.7228223085403442,0.15035519003868103,57.36106491088867,0.8022693395614624,0.7413750290870667,0.7095595002174377,-0.1338050365447998,0.21300971508026123,1404.882568359375,0.6413891911506653,0.7041770219802856,0.824214518070221,-0.24384307861328125,0.1639610081911087,76.05110931396484,0.800417959690094,0.7269366979598999,0.7438517808914185,-0.3680708408355713,0.12749026715755463,66.16737365722656,0.7176526784896851,0.6801319122314453,0.7284071445465088,0.15378093719482422,0.09903500229120255,27293.244140625,0.3694838285446167,0.31099191308021545,0.32990318536758423,-0.10160768032073975,0.10505759716033936,399.5179748535156,0.25878286361694336,0.24105246365070343,0.3125920295715332,-0.26623451709747314,0.1395380198955536,230.7259063720703,0.726459801197052,0.661181628704071,0.6472482681274414,0.035428404808044434,0.10314962267875671,1443.201171875,0.6020563840866089,0.4494383633136749,0.3402102589607239,0.008312463760375977,0.09981513768434525,279.2083435058594,0.9489086270332336,0.8603062033653259,0.7948236465454102,0.5005943477153778,10.0,0.10039013624191284,0.09911363571882248,0.09974497556686401,"COMPLETE"
85,0.1598589398405131,"2025-05-16 21:31:31.390950","2025-05-16 21:31:34.928259","0 days 00:00:03.537309",112,112.0,112.0,"","",192,"","","","",0.0067004923046367374,3,1,0.1598589398405131,2749.3762655819164,0.4205355635460685,0.4413105564958909,0.4708145006614573,-0.21196659873513615,0.11628931015729904,360.15875244140625,0.6172442436218262,0.6630841493606567,0.6250692009925842,0.132460355758667,0.2895353436470032,7575.373046875,0.5132886171340942,0.6281116008758545,0.6220748424530029,-1.4274086952209473,0.19946183264255524,274.3428955078125,0.1521841287612915,0.1369393914937973,0.1418440341949463,-0.12002027034759521,0.19494235515594482,85.03479766845703,0.142602801322937,0.20080411434173584,0.19421538710594177,-0.4123554229736328,0.13403132557868958,256.865966796875,0.07879216969013214,0.0969698578119278,0.13760018348693848,-0.08483803272247314,0.13935914635658264,118.72454833984375,0.15867730975151062,0.18475252389907837,0.22973550856113434,-0.3598290681838989,0.2343524694442749,191.76974487304688,0.22962073981761932,0.29748958349227905,0.3123262822628021,-0.24853754043579102,0.1707109659910202,345.43145751953125,0.17909929156303406,0.20403340458869934,0.3299214541912079,-0.564302921295166,0.1482774168252945,61.98558807373047,0.7433391809463501,0.7093522548675537,0.710813581943512,-0.019221067428588867,0.2118147760629654,908.5477905273438,0.5737490057945251,0.6802598834037781,0.8214479684829712,-0.17466020584106445,0.1660686731338501,80.63684844970703,0.8142072558403015,0.7244531512260437,0.7582581639289856,-0.34851932525634766,0.16250064969062805,76.08162689208984,0.3523121476173401,0.3375536799430847,0.5414851307868958,-0.31098008155822754,0.09285854548215866,33947.4375,0.4213245213031769,0.4778948426246643,0.5150606036186218,0.018444061279296875,0.10285475105047226,494.2263488769531,0.24652992188930511,0.3107016980648041,0.3897765576839447,-0.09707796573638916,0.14242739975452423,271.75347900390625,0.3494316041469574,0.5373659133911133,0.5674819946289062,0.032526612281799316,0.10608147829771042,1430.6385498046875,0.5931867957115173,0.4490583539009094,0.31826069951057434,-0.10292601585388184,0.10603553801774979,260.3875732421875,0.9835148453712463,0.863455057144165,0.7884749174118042,0.48381340503692627,10.0,0.09921857714653015,0.10229913145303726,0.09947696328163147,"COMPLETE"
86,0.11425306648015976,"2025-05-16 21:31:34.928711","2025-05-16 21:31:35.373710","0 days 00:00:00.444999",96,224.0,128.0,"","",208,"","","","",0.020455339055371485,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18161407113075256,72.39698028564453,0.39355677366256714,0.4771561324596405,0.5126420855522156,-0.5485188961029053,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11425306648015976,"","","PRUNED"
87,0.11305788904428482,"2025-05-16 21:31:35.374002","2025-05-16 21:31:35.963439","0 days 00:00:00.589437",64,160.0,96.0,80.0,"",224,80.0,"","","",0.002580238649596029,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1316446214914322,59.29631423950195,0.8632152080535889,0.7549496293067932,0.7370115518569946,0.10074019432067871,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11305788904428482,"","","PRUNED"
88,0.1168844923377037,"2025-05-16 21:31:35.963737","2025-05-16 21:31:36.450548","0 days 00:00:00.486811",80,192.0,144.0,32.0,48.0,176,"","","","",0.03209281733301971,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18583860993385315,70.5952377319336,0.5415447354316711,0.3520709276199341,0.5205494165420532,-0.6798955202102661,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1168844923377037,"","","PRUNED"
89,0.11495406925678253,"2025-05-16 21:31:36.450851","2025-05-16 21:31:36.825023","0 days 00:00:00.374172",112,"","","","",192,"","","","",0.0010233640917258913,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16498741507530212,58.98106002807617,0.7937114238739014,0.7093077898025513,0.6855257749557495,-0.40804266929626465,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11495406925678253,"","","PRUNED"
90,0.11822212487459183,"2025-05-16 21:31:36.825267","2025-05-16 21:31:37.433802","0 days 00:00:00.608535",48,160.0,"","","",208,16.0,176.0,"","",0.00010838559934792936,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15009698271751404,46.85880661010742,0.3204188346862793,0.5045938491821289,0.5725321769714355,-0.40567314624786377,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11822212487459183,"","","PRUNED"
91,0.11199058592319489,"2025-05-16 21:31:37.434078","2025-05-16 21:31:38.357704","0 days 00:00:00.923626",144,32.0,128.0,"","",64,"","","","",0.00385207550095104,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15594792366027832,62.121368408203125,0.7791844606399536,0.6864421963691711,0.7252733707427979,-0.15259718894958496,0.1919284611940384,1599.8529052734375,0.6595938801765442,0.6970091462135315,0.8502986431121826,0.054976046085357666,0.16190139949321747,77.94035339355469,0.7773863077163696,0.7315332889556885,0.7046226263046265,-0.363283634185791,0.13604524731636047,57.454498291015625,0.7879237532615662,0.7010776996612549,0.7779125571250916,-0.011054396629333496,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.105648934841156,0.11199058592319489,"","PRUNED"
92,0.10144487023353577,"2025-05-16 21:31:38.358026","2025-05-16 21:31:42.158758","0 days 00:00:03.800732",128,176.0,144.0,"","",240,"","","","",0.0021034780351573087,3,1,"","","","","","",0.12965701520442963,496.7823486328125,0.242091566324234,0.40617361664772034,0.4932471811771393,0.13593566417694092,0.2087712436914444,5911.34326171875,0.6318962574005127,0.6274884343147278,0.5948445200920105,-0.37268996238708496,0.19668559730052948,255.73709106445312,0.20807240903377533,0.1725439876317978,0.15691880881786346,-0.1448289155960083,0.1951311081647873,85.02049255371094,0.1337275505065918,0.14754560589790344,0.18646933138370514,-0.44789326190948486,0.12353409081697464,231.2113494873047,0.14536985754966736,0.16570527851581573,0.2085181325674057,-0.019164562225341797,0.1197706088423729,87.3062973022461,0.32356753945350647,0.2714715301990509,0.30643099546432495,-0.15126848220825195,0.23885373771190643,174.0965576171875,0.73257976770401,0.6779611110687256,0.5160511136054993,-0.34358370304107666,"","","","","","",0.15783916413784027,62.89459991455078,0.6794928312301636,0.6373641490936279,0.6913110613822937,-0.1987767219543457,0.1653721034526825,1370.3160400390625,0.8715147972106934,0.8135278224945068,0.9235597848892212,0.24821048974990845,0.1383233368396759,86.7953872680664,0.7858593463897705,0.7401872277259827,0.7724098563194275,0.047034502029418945,0.1499147117137909,79.64116668701172,0.43242180347442627,0.4853150248527527,0.6520587205886841,-0.08623600006103516,0.11038810014724731,34851.64453125,0.2976449131965637,0.294890820980072,0.42318037152290344,-0.1760241985321045,0.10447131842374802,503.4749450683594,0.4242906868457794,0.40752896666526794,0.39095908403396606,-0.15253734588623047,0.13789242506027222,302.14739990234375,0.5872108340263367,0.5636464357376099,0.6282917261123657,0.1164059042930603,0.0962739884853363,1218.5357666015625,0.5965815782546997,0.4590063691139221,0.32622089982032776,-0.019394516944885254,0.0990133062005043,349.0600891113281,0.9729729294776917,0.8834161758422852,0.782146155834198,0.558908075094223,"",0.10043421387672424,0.10206836462020874,0.10144487023353577,"PRUNED"
93,0.1086990237236023,"2025-05-16 21:31:42.159068","2025-05-16 21:31:46.035157","0 days 00:00:03.876089",160,64.0,192.0,"","",224,"","","","",0.0031012715191003726,3,1,"","","","","","",0.12496473640203476,400.9411926269531,0.6447502374649048,0.7117367386817932,0.6226168274879456,0.09405899047851562,0.19256046414375305,4455.58984375,0.011340918019413948,0.202888622879982,0.3776683807373047,-0.1754918098449707,0.1950787901878357,257.8040466308594,0.5395451784133911,0.4003591537475586,0.33613091707229614,-0.11799490451812744,0.19730131328105927,83.91212463378906,0.11084618419408798,0.1635783612728119,0.16685700416564941,-0.49303197860717773,0.11370382457971573,169.2330322265625,0.18848523497581482,0.25871074199676514,0.2750217914581299,-0.04687774181365967,0.12748634815216064,88.64521026611328,0.1474798321723938,0.14708057045936584,0.1933434158563614,-0.3029496669769287,0.240445077419281,194.40171813964844,0.6579629778862,0.5835072994232178,0.42738479375839233,-0.32019519805908203,"","","","","","",0.1479068100452423,62.771636962890625,0.794563353061676,0.7077019214630127,0.6902984976768494,0.0016995668411254883,0.17172865569591522,835.326171875,0.7612812519073486,0.8317610025405884,0.8953202962875366,0.1844344139099121,0.1650051772594452,80.85958862304688,0.6518530249595642,0.6045261025428772,0.6543517112731934,-0.4576956033706665,0.13152384757995605,70.009033203125,0.8640345931053162,0.7158926129341125,0.7930277585983276,0.22109287977218628,0.10449564456939697,35100.1484375,0.35656437277793884,0.3084205090999603,0.34665149450302124,-0.18153560161590576,0.10354553908109665,286.4684753417969,0.30960553884506226,0.3155864179134369,0.3499554991722107,-0.3296182155609131,0.13705453276634216,298.6136169433594,0.45533084869384766,0.48007404804229736,0.6653419733047485,0.11057406663894653,0.09875967353582382,1392.161376953125,0.12410660088062286,0.2200746089220047,0.18903592228889465,0.0011633038520812988,0.10576481372117996,412.0997009277344,0.942436158657074,0.8581855893135071,0.7923170328140259,0.47389233112335205,"",0.10158288478851318,0.10274434834718704,0.1086990237236023,"PRUNED"
94,0.10855604708194733,"2025-05-16 21:31:46.035466","2025-05-16 21:31:46.528846","0 days 00:00:00.493380",112,144.0,32.0,160.0,"",256,"","","","",0.01338110544563227,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1559426486492157,59.577430725097656,0.7330986261367798,0.6506748795509338,0.7490511536598206,-0.2320336103439331,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10855604708194733,"","","PRUNED"
95,0.10500269383192062,"2025-05-16 21:31:46.529101","2025-05-16 21:31:47.622505","0 days 00:00:01.093404",96,208.0,"","","",256,"","","","",0.005071047326771313,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15300855040550232,60.798160552978516,0.8080383539199829,0.710997462272644,0.714103102684021,-0.1241995096206665,0.18439708650112152,1075.6884765625,0.617283821105957,0.7993077039718628,0.8465439677238464,0.009171366691589355,0.1592956930398941,80.02473449707031,0.7945970892906189,0.7640572786331177,0.7428067922592163,-0.23657715320587158,0.15137717127799988,77.9643325805664,0.485732764005661,0.557409405708313,0.6710342168807983,-0.09080445766448975,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10094273090362549,0.10500269383192062,"","PRUNED"
96,0.11033067107200623,"2025-05-16 21:31:47.622806","2025-05-16 21:31:48.312399","0 days 00:00:00.689593",128,64.0,176.0,224.0,208.0,240,176.0,"","","",0.0075296242143676525,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15895363688468933,58.846153259277344,0.5297592878341675,0.5722100138664246,0.6245399117469788,-0.31411314010620117,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11033067107200623,"","","PRUNED"
