"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold16_mae","user_attrs_fold16_mape","user_attrs_fold16_ndcg10","user_attrs_fold16_ndcg20","user_attrs_fold16_ndcg50","user_attrs_fold16_r2","user_attrs_fold17_mae","user_attrs_fold17_mape","user_attrs_fold17_ndcg10","user_attrs_fold17_ndcg20","user_attrs_fold17_ndcg50","user_attrs_fold17_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","system_attrs_completed_rung_2","state"
10,0.11397034674882889,"2025-05-16 21:03:42.839497","2025-05-16 21:03:43.220564","0 days 00:00:00.381067",192,176.0,"","","",16,"","","","",0.0002954346525863667,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16605938971042633,60.77468490600586,0.7394388914108276,0.6931671500205994,0.7307711839675903,-0.3769763708114624,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11397034674882889,"","","PRUNED"
11,0.11362740397453308,"2025-05-16 21:03:43.220846","2025-05-16 21:03:43.942799","0 days 00:00:00.721953",80,192.0,144.0,"","",64,16.0,224.0,"","",0.0014791170828222062,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15071123838424683,49.698272705078125,0.8294721841812134,0.7309165596961975,0.7429024577140808,-0.3121150732040405,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11362740397453308,"","","PRUNED"
12,0.11832033097743988,"2025-05-16 21:03:43.943105","2025-05-16 21:03:46.432899","0 days 00:00:02.489794",96,224.0,144.0,16.0,"",192,208.0,112.0,16.0,16.0,0.0014394639691587832,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16854961216449738,59.506778717041016,0.7670159339904785,0.689713716506958,0.7261216640472412,-0.4831271171569824,0.2217850387096405,1099.07275390625,0.35807687044143677,0.4814563989639282,0.692746639251709,-0.4592653512954712,0.17549213767051697,75.38396453857422,0.7728471755981445,0.7349333167076111,0.7190988063812256,-0.802655816078186,0.12973585724830627,53.149898529052734,0.4458138346672058,0.5085366368293762,0.6680841445922852,-0.11974751949310303,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11310992389917374,0.11832033097743988,"","PRUNED"
13,0.11405331641435623,"2025-05-16 21:03:46.433199","2025-05-16 21:03:47.276285","0 days 00:00:00.843086",176,160.0,80.0,256.0,240.0,176,80.0,144.0,"","",0.000452438736539465,5,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15898974239826202,53.94837188720703,0.4130419194698334,0.5027493238449097,0.6482552289962769,-0.43988144397735596,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11405331641435623,"","","PRUNED"
14,0.1133425384759903,"2025-05-16 21:03:47.276576","2025-05-16 21:03:48.724009","0 days 00:00:01.447433",112,96.0,192.0,"","",240,176.0,"","","",0.002669235881245876,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1312042474746704,56.513214111328125,0.8040131330490112,0.751649796962738,0.7718304395675659,0.2004297375679016,0.18939480185508728,1245.78857421875,0.6371233463287354,0.757326602935791,0.8655035495758057,-0.02223038673400879,0.14687296748161316,93.43927001953125,0.7877132892608643,0.7709115743637085,0.7901224493980408,-0.04597437381744385,0.1378898322582245,60.593074798583984,0.6031814217567444,0.6127795577049255,0.6922779083251953,-0.09459817409515381,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11076374351978302,0.1133425384759903,"","PRUNED"
15,0.11511821299791336,"2025-05-16 21:03:48.724276","2025-05-16 21:03:49.199660","0 days 00:00:00.475384",256,208.0,64.0,64.0,"",64,"","","","",0.0005365076140925555,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16251984238624573,59.486080169677734,0.8607533574104309,0.7461234927177429,0.74463951587677,-0.3589324951171875,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11511821299791336,"","","PRUNED"
16,0.11748499423265457,"2025-05-16 21:03:49.199919","2025-05-16 21:03:50.058748","0 days 00:00:00.858829",48,160.0,192.0,"","",160,224.0,256.0,48.0,"",0.029404376343711642,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1307966411113739,38.154869079589844,0.8572670221328735,0.7965456247329712,0.7950082421302795,-0.28492462635040283,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11748499423265457,"","","PRUNED"
17,0.11056698113679886,"2025-05-16 21:03:50.059048","2025-05-16 21:03:51.743304","0 days 00:00:01.684256",160,224.0,"","","",80,80.0,80.0,"","",0.0031532573155310085,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12650981545448303,49.03193283081055,0.8399212956428528,0.7543006539344788,0.7378817796707153,0.11852973699569702,0.21596075594425201,1110.534912109375,0.499530553817749,0.5213905572891235,0.7912381887435913,-0.39654624462127686,0.1289369910955429,61.13203811645508,0.7940579056739807,0.7422125339508057,0.7697377800941467,-0.07838547229766846,0.13417309522628784,53.77212142944336,0.6088645458221436,0.6701065301895142,0.7029089331626892,-0.09675037860870361,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11046270281076431,0.11056698113679886,"","PRUNED"
18,0.11440761387348175,"2025-05-16 21:03:51.743604","2025-05-16 21:03:52.398792","0 days 00:00:00.655188",112,80.0,112.0,208.0,240.0,32,32.0,"","","",0.0007668179393958251,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1572708934545517,57.42763900756836,0.8045915365219116,0.7030722498893738,0.7484537363052368,-0.27968859672546387,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11440761387348175,"","","PRUNED"
19,0.121114082634449,"2025-05-16 21:03:52.399057","2025-05-16 21:03:53.461843","0 days 00:00:01.062786",224,144.0,176.0,80.0,"",224,160.0,16.0,96.0,80.0,0.0001844063738069681,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15512308478355408,47.67716979980469,0.3626427948474884,0.34381407499313354,0.5207840204238892,-0.5146420001983643,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.121114082634449,"","","PRUNED"
20,0.11500126868486404,"2025-05-16 21:03:53.462119","2025-05-16 21:03:54.291427","0 days 00:00:00.829308",16,"","","","",144,112.0,176.0,256.0,"",0.0054383377867465695,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1448199301958084,47.44498825073242,0.7241998910903931,0.6867952942848206,0.6883665323257446,-0.2835952043533325,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11500126868486404,"","","PRUNED"
21,0.11781352758407593,"2025-05-16 21:03:54.291694","2025-05-16 21:03:55.139367","0 days 00:00:00.847673",48,"","","","",192,256.0,128.0,224.0,"",0.014785570289431275,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1539696455001831,49.318389892578125,0.36442309617996216,0.40286943316459656,0.6182222366333008,-0.44672274589538574,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11781352758407593,"","","PRUNED"
22,0.11594285070896149,"2025-05-16 21:03:55.139653","2025-05-16 21:03:55.979457","0 days 00:00:00.839804",32,"","","","",208,224.0,96.0,80.0,"",0.012012657925747133,1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15465141832828522,49.71955871582031,0.4132612943649292,0.3604865074157715,0.4799613952636719,-0.4546980857849121,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11594285070896149,"","","PRUNED"
