"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_lr","params_n_decoder_layers","params_n_encoder_layers","params_transformer_dropout","params_transformer_heads","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
24,0.07870600372552872,"2025-05-16 15:25:40.153889","2025-05-16 15:25:43.068520","0 days 00:00:02.914631",80,64.0,240.0,"","",192,144.0,"","",0.0009006731345673232,3,2,0.30000000000000004,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09609521925449371,37.606590270996094,0.7155774831771851,0.7752470970153809,0.8004740476608276,0.40440189838409424,0.17929421365261078,2241.550537109375,0.7378906607627869,0.6517304182052612,0.8494296073913574,0.10280203819274902,0.0894627645611763,51.574153900146484,0.8895072340965271,0.9130412936210632,0.8879057168960571,0.550950437784195,0.09994835406541824,41.583126068115234,0.6347711682319641,0.7623915076255798,0.7646395564079285,0.3389756679534912,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07748152315616608,0.07870600372552872,"PRUNED"
25,0.08241985738277435,"2025-05-16 15:25:43.068809","2025-05-16 15:25:44.151055","0 days 00:00:01.082246",48,176.0,"","","",128,192.0,176.0,"",0.000562578270408439,2,3,0.2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09708637744188309,39.74064636230469,0.738423764705658,0.7572823762893677,0.7959045171737671,0.38129669427871704,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08241985738277435,"","PRUNED"
26,0.07514260709285736,"2025-05-16 15:25:44.151357","2025-05-16 15:25:46.607954","0 days 00:00:02.456597",80,"","","","",160,"","","",0.001315650009776381,1,1,0.0,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09865394979715347,38.102996826171875,0.7437552809715271,0.768498420715332,0.8104873895645142,0.40784603357315063,0.18399441242218018,2730.24072265625,0.5776634812355042,0.6316936016082764,0.8289584517478943,0.13018304109573364,0.08794261515140533,57.683956146240234,0.8775151371955872,0.8941057920455933,0.8850493431091309,0.6025330424308777,0.09891258925199509,44.62173080444336,0.7107629776000977,0.7646991610527039,0.7900378108024597,0.4345056414604187,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07480849325656891,0.07514260709285736,"PRUNED"
27,0.07180207222700119,"2025-05-16 15:25:46.608216","2025-05-16 15:25:51.957734","0 days 00:00:05.349518",112,224.0,192.0,"","",192,208.0,64.0,112.0,0.0025863462564341307,3,4,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09372742474079132,38.14403533935547,0.7316452860832214,0.7904659509658813,0.8049383163452148,0.4362702965736389,0.17691878974437714,2215.637939453125,0.6313318610191345,0.6396483182907104,0.8372940421104431,0.0212213397026062,0.08117375522851944,51.148216247558594,0.8774930238723755,0.8919169902801514,0.8866414427757263,0.6089325845241547,0.10055951774120331,43.41183853149414,0.6264196634292603,0.7613467574119568,0.7771748304367065,0.36587172746658325,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07473272830247879,0.07180207222700119,"PRUNED"
28,0.08483625948429108,"2025-05-16 15:25:51.958064","2025-05-16 15:25:53.692311","0 days 00:00:01.734247",240,112.0,96.0,176.0,"",80,176.0,"","",0.00026065580786482673,4,2,0.5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09868938475847244,39.58073806762695,0.7116585373878479,0.770275354385376,0.8007720112800598,0.40492284297943115,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08483625948429108,"","PRUNED"
29,0.07818653434515,"2025-05-16 15:25:53.692627","2025-05-16 15:25:55.228017","0 days 00:00:01.535390",176,16.0,160.0,240.0,"",128,"","","",0.007480660699999156,4,1,0.0,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11645208299160004,49.08832931518555,0.7373248338699341,0.7651180028915405,0.7969991564750671,0.3033195734024048,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07818653434515,"","PRUNED"
30,0.07457776367664337,"2025-05-16 15:25:55.228295","2025-05-16 15:25:57.694741","0 days 00:00:02.466446",208,240.0,224.0,48.0,96.0,176,"","","",0.002723178419305931,5,1,0.2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11007015407085419,47.71547317504883,0.866104006767273,0.8580682873725891,0.8360150456428528,0.36587125062942505,0.16290533542633057,1122.99267578125,0.6482290029525757,0.6610605120658875,0.8519588112831116,0.08047527074813843,0.10186322778463364,53.532588958740234,0.8895204663276672,0.9103939533233643,0.8716190457344055,0.397774338722229,0.09939020127058029,48.02066421508789,0.7836608290672302,0.8081473708152771,0.8100431561470032,0.4283061623573303,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07352282106876373,0.07457776367664337,"PRUNED"
31,0.07797881215810776,"2025-05-16 15:25:57.695057","2025-05-16 15:26:00.902218","0 days 00:00:03.207161",16,176.0,48.0,16.0,"",192,176.0,"","",0.004144227595088683,4,2,0.0,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1023048460483551,43.12352752685547,0.7034483551979065,0.7804827690124512,0.7863717675209045,0.39359110593795776,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07797881215810776,"","PRUNED"
32,0.07531782239675522,"2025-05-16 15:26:00.902520","2025-05-16 15:26:08.164324","0 days 00:00:07.261804",32,192.0,80.0,"","",192,192.0,"","",0.0010769206604292275,3,2,0.0,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09907130897045135,38.858638763427734,0.7163023948669434,0.7837476134300232,0.8217909932136536,0.383342444896698,0.15684831142425537,1045.9478759765625,0.7032539248466492,0.7293570637702942,0.8663073182106018,0.16007834672927856,0.09197664260864258,54.20362854003906,0.90501868724823,0.8926464915275574,0.885636031627655,0.5392737090587616,0.09965579211711884,42.7088623046875,0.6471371650695801,0.7728925347328186,0.7820315957069397,0.3307836055755615,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0727604553103447,0.07531782239675522,"PRUNED"
33,0.0788370743393898,"2025-05-16 15:26:08.164618","2025-05-16 15:26:12.406648","0 days 00:00:04.242030",32,224.0,80.0,16.0,"",160,144.0,128.0,"",0.003968377024953122,4,3,0.1,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09966615587472916,45.82093811035156,0.790183961391449,0.7940484881401062,0.8277957439422607,0.47457951307296753,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0788370743393898,"","PRUNED"
34,0.07878152281045914,"2025-05-16 15:26:12.406942","2025-05-16 15:26:15.476988","0 days 00:00:03.070046",64,128.0,128.0,48.0,176.0,208,160.0,"","",0.014811021454178336,5,2,0.1,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11273496598005295,45.671932220458984,0.6504812240600586,0.7844641804695129,0.8280637860298157,0.3653355836868286,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07878152281045914,"","PRUNED"
35,0.07836499810218811,"2025-05-16 15:26:15.477289","2025-05-16 15:26:16.779085","0 days 00:00:01.301796",16,256.0,96.0,80.0,32.0,144,208.0,176.0,"",0.0021040102476497973,5,3,0.4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10225451737642288,38.35270309448242,0.7307332158088684,0.7577090859413147,0.7997940182685852,0.2751163840293884,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07836499810218811,"","PRUNED"
36,0.07551385462284088,"2025-05-16 15:26:16.779490","2025-05-16 15:26:18.731059","0 days 00:00:01.951569",64,192.0,112.0,32.0,176.0,96,192.0,"","",0.005833564776028152,5,2,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10522651672363281,45.86515808105469,0.7674474120140076,0.7610918283462524,0.7956788539886475,0.3532654047012329,0.1737447828054428,1853.5054931640625,0.6965826153755188,0.6584586501121521,0.8455570340156555,0.08589380979537964,0.09454498440027237,50.05867385864258,0.8773316144943237,0.8803079724311829,0.8862334489822388,0.5030939877033234,0.10953690856695175,60.37085723876953,0.6562183499336243,0.734168529510498,0.7529150247573853,0.38105297088623047,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07419475167989731,0.07551385462284088,"PRUNED"
37,0.0750778317451477,"2025-05-16 15:26:18.731376","2025-05-16 15:26:20.502311","0 days 00:00:01.770935",80,144.0,48.0,80.0,"",192,"","","",0.0006278848481464988,4,1,0.0,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10196809470653534,43.235633850097656,0.698471188545227,0.7786537408828735,0.7887204885482788,0.4166826009750366,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0750778317451477,"","PRUNED"
38,0.45322245359420776,"2025-05-16 15:26:20.502599","2025-05-16 15:26:22.762733","0 days 00:00:02.260134",32,176.0,"","","",112,144.0,112.0,32.0,0.05473947803639079,2,4,0.1,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16736793518066406,53.15192794799805,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.6372792720794678,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.45322245359420776,"","PRUNED"
39,0.08081468939781189,"2025-05-16 15:26:22.763035","2025-05-16 15:26:24.048923","0 days 00:00:01.285888",192,240.0,176.0,32.0,"",176,"","","",0.00023984557983931044,4,1,0.0,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09902259707450867,41.93523406982422,0.6837419271469116,0.7740030288696289,0.7997896671295166,0.45589661598205566,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08081468939781189,"","PRUNED"
40,0.08309980481863022,"2025-05-16 15:26:24.049201","2025-05-16 15:26:26.760838","0 days 00:00:02.711637",48,32.0,144.0,"","",144,176.0,80.0,"",0.013448416952379864,3,3,0.4,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10733874142169952,44.65058898925781,0.706373929977417,0.7041873931884766,0.7942711114883423,0.3684566617012024,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08309980481863022,"","PRUNED"
41,0.13000667095184326,"2025-05-16 15:26:26.761144","2025-05-16 15:26:28.125658","0 days 00:00:01.364514",64,80.0,192.0,256.0,240.0,128,80.0,144.0,176.0,0.04544264678656847,5,4,0.1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17961086332798004,58.85655975341797,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.7553180456161499,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13000667095184326,"","PRUNED"
42,0.13011150062084198,"2025-05-16 15:26:28.125963","2025-05-16 15:26:29.291235","0 days 00:00:01.165272",112,128.0,176.0,224.0,208.0,128,80.0,176.0,144.0,0.0421892015252626,5,4,0.2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1655931919813156,57.69257354736328,0.7469294667243958,0.7121159434318542,0.7838025093078613,-0.47184836864471436,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13011150062084198,"","PRUNED"
43,0.08491048961877823,"2025-05-16 15:26:29.291607","2025-05-16 15:26:30.645748","0 days 00:00:01.354141",224,160.0,208.0,144.0,128.0,160,64.0,128.0,96.0,0.02688212021462062,5,4,0.0,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16425219178199768,54.556541442871094,0.6118302941322327,0.6421982645988464,0.7005660533905029,-0.5288143157958984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08491048961877823,"","PRUNED"
44,0.09395934641361237,"2025-05-16 15:26:30.646117","2025-05-16 15:26:32.317491","0 days 00:00:01.671374",144,240.0,240.0,208.0,"",48,96.0,192.0,144.0,0.02008465550477375,4,4,0.1,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15055257081985474,66.11318969726562,0.7116585373878479,0.7563865184783936,0.7808618545532227,0.008836030960083008,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09395934641361237,"","PRUNED"
45,0.07971393316984177,"2025-05-16 15:26:32.317808","2025-05-16 15:26:33.910665","0 days 00:00:01.592857",16,192.0,160.0,32.0,80.0,176,48.0,144.0,"",0.00077814190893792,5,3,0.1,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09847060590982437,38.916160583496094,0.6775586605072021,0.7777324914932251,0.7899901270866394,0.36431455612182617,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07971393316984177,"","PRUNED"
46,0.13040317595005035,"2025-05-16 15:26:33.910988","2025-05-16 15:26:36.594432","0 days 00:00:02.683444",64,256.0,96.0,"","",96,128.0,160.0,64.0,0.09240776503616549,3,4,0.2,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1543709933757782,47.0959587097168,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.5229389667510986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13040317595005035,"","PRUNED"
47,0.07750897854566574,"2025-05-16 15:26:36.594782","2025-05-16 15:26:37.493970","0 days 00:00:00.899188",112,208.0,176.0,192.0,"",208,32.0,112.0,"",0.008119018495119236,4,3,0.0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09629815816879272,37.423831939697266,0.7620830535888672,0.8049961924552917,0.7973408102989197,0.39577436447143555,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07750897854566574,"","PRUNED"
48,0.07982104271650314,"2025-05-16 15:26:37.494488","2025-05-16 15:26:39.056573","0 days 00:00:01.562085",80,224.0,256.0,64.0,208.0,64,96.0,"","",0.005363647363036714,5,2,0.1,7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09979432076215744,40.291561126708984,0.6775586605072021,0.7591149210929871,0.7880418300628662,0.4034627676010132,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07982104271650314,"","PRUNED"
49,0.0848982185125351,"2025-05-16 15:26:39.057103","2025-05-16 15:26:41.023579","0 days 00:00:01.966476",32,96.0,208.0,112.0,"",144,208.0,16.0,"",0.010464093927326227,4,3,0.30000000000000004,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1008182018995285,40.592994689941406,0.7168208956718445,0.7514320015907288,0.7933205366134644,0.39017003774642944,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0848982185125351,"","PRUNED"
50,0.07818669080734253,"2025-05-16 15:26:41.023906","2025-05-16 15:26:49.965864","0 days 00:00:08.941958",48,48.0,16.0,"","",16,112.0,192.0,144.0,0.0013923004078603477,3,4,0.0,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10310706496238708,38.5052604675293,0.7001854777336121,0.7245014905929565,0.7945085763931274,0.26191937923431396,0.17152196168899536,1947.1502685546875,0.6813281178474426,0.6477177143096924,0.846517026424408,0.0662962794303894,0.0886257216334343,49.109153747558594,0.8668070435523987,0.8675046563148499,0.8641120791435242,0.4900835156440735,0.10337109863758087,44.548301696777344,0.6399555206298828,0.7415191531181335,0.7639540433883667,0.32207155227661133,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07683787494897842,0.07818669080734253,"PRUNED"
51,0.08158576488494873,"2025-05-16 15:26:49.966230","2025-05-16 15:26:51.498846","0 days 00:00:01.532616",256,64.0,112.0,256.0,"",112,"","","",0.018823134691289677,4,1,0.5,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17323042452335358,57.197959899902344,0.490020215511322,0.47149038314819336,0.5983255505561829,-0.6515376567840576,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08158576488494873,"","PRUNED"
52,0.11426020413637161,"2025-05-16 15:26:51.499132","2025-05-16 15:26:53.120781","0 days 00:00:01.621649",224,32.0,80.0,208.0,"",112,"","","",0.031730188818390924,4,1,0.5,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13111847639083862,54.181236267089844,0.7046352028846741,0.717947781085968,0.7777949571609497,0.11268264055252075,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11426020413637161,"","PRUNED"
53,0.1302649974822998,"2025-05-16 15:26:53.121055","2025-05-16 15:26:55.211835","0 days 00:00:02.090780",208,32.0,64.0,176.0,144.0,176,"","","",0.06996007086156801,5,1,0.30000000000000004,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14527460932731628,42.85746765136719,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.4496331214904785,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1302649974822998,"","PRUNED"
54,0.0846177339553833,"2025-05-16 15:26:55.212123","2025-05-16 15:26:56.512374","0 days 00:00:01.300251",240,48.0,"","","",128,128.0,"","",0.00015225906967485762,2,2,0.2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09635607898235321,38.31044006347656,0.7116585373878479,0.7711872458457947,0.7983150482177734,0.4193800687789917,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0846177339553833,"","PRUNED"
55,0.1300605833530426,"2025-05-16 15:26:56.512664","2025-05-16 15:26:57.897403","0 days 00:00:01.384739",192,16.0,128.0,"","",96,"","","",0.029972015826819475,3,1,0.4,10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1380419135093689,56.898773193359375,0.7111612558364868,0.75990229845047,0.7818893194198608,0.07834482192993164,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1300605833530426,"","PRUNED"
56,0.08075737953186035,"2025-05-16 15:26:57.897703","2025-05-16 15:26:58.966216","0 days 00:00:01.068513",224,64.0,144.0,224.0,"",192,160.0,"","",0.0004631888464516676,4,2,0.1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0966181829571724,38.27788543701172,0.7427001595497131,0.7821021676063538,0.7875537872314453,0.3949301242828369,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08075737953186035,"","PRUNED"
57,0.10374926229317984,"2025-05-16 15:26:58.966652","2025-05-16 15:27:05.084767","0 days 00:00:06.118115",144,208.0,240.0,"","",80,"","","",0.002088557746631948,3,1,0.0,6,0.10374926229317984,358.3387265523275,0.8425506591796875,0.8184411784013113,0.799451990922292,0.41528828342755636,0.1380511224269867,199.32749938964844,1.0,1.0,0.8469482660293579,0.42005354166030884,0.1031624898314476,63.57319259643555,1.0,1.0,0.9283060431480408,0.6512699127197266,0.08556238561868668,101.97915649414062,1.0,0.8597204685211182,0.7977626919746399,0.46167320013046265,0.07590996474027634,60.700042724609375,0.9414366483688354,0.8856344223022461,0.8706924915313721,0.6330011188983917,0.12882710993289948,102.87519836425781,1.0,1.0,0.9782482385635376,0.5555933117866516,0.07488179951906204,90.85651397705078,0.9089158177375793,0.8674001693725586,0.8345988988876343,0.5082530379295349,0.1021270602941513,44.39117431640625,0.769688606262207,0.7819391489028931,0.7944669723510742,0.4180397391319275,0.17841464281082153,1850.4825439453125,0.6299804449081421,0.616097092628479,0.8323535323143005,0.06995153427124023,0.09356845915317535,52.40523910522461,0.9332849979400635,0.9028517603874207,0.8828487992286682,0.5495538711547852,0.10857149213552475,55.133480072021484,0.7123360633850098,0.7511904835700989,0.779105544090271,0.37802189588546753,0.09607472270727158,506.9410705566406,0.3600838780403137,0.36535707116127014,0.4235658049583435,-0.04776632785797119,0.06546132266521454,853.474609375,0.9920474886894226,0.9751992225646973,0.8070754408836365,0.3589465022087097,0.1059296727180481,222.6906280517578,0.7821041941642761,0.7341426610946655,0.7219211459159851,0.34563004970550537,0.12789508700370789,406.7047119140625,0.6894682049751282,0.6280683279037476,0.5999915599822998,0.24278688430786133,0.07180160284042358,763.5458374023438,0.9189135432243347,0.9090168476104736,0.8938944339752197,0.6843159794807434,0.0,0.07015037536621094,0.06845179200172424,"COMPLETE"
58,0.10357497930526734,"2025-05-16 15:27:05.085255","2025-05-16 15:27:10.331490","0 days 00:00:05.246235",128,208.0,240.0,"","",64,"","","",0.002333105054726732,3,1,0.0,6,0.10357497930526734,333.43548482259115,0.8477131764094035,0.823808608452479,0.8007035712401073,0.4064147134621938,0.1407058984041214,203.69398498535156,1.0,0.9996713995933533,0.8330726027488708,0.4044536352157593,0.10284797102212906,60.316551208496094,1.0,1.0,0.9281660914421082,0.6456125676631927,0.0868462324142456,101.6708984375,1.0,0.8519127368927002,0.7740718126296997,0.43808984756469727,0.0787045881152153,61.846946716308594,0.9181355237960815,0.8609043955802917,0.8609682321548462,0.6042183637619019,0.12901969254016876,111.90109252929688,1.0,1.0,0.9775779843330383,0.5629454255104065,0.07502023130655289,82.64401245117188,0.9306546449661255,0.8693122863769531,0.8550714254379272,0.5081450343132019,0.10133020579814911,44.12028884887695,0.7377265691757202,0.7904706001281738,0.8026401400566101,0.40429508686065674,0.18144254386425018,1673.3087158203125,0.6302456259727478,0.614727795124054,0.8290965557098389,-0.009571194648742676,0.09563735127449036,53.931732177734375,0.9251331090927124,0.8991856575012207,0.8697965741157532,0.5367678701877594,0.10040201246738434,49.666988372802734,0.714493453502655,0.8236043453216553,0.8147269487380981,0.43452268838882446,0.0953654870390892,435.85321044921875,0.3285374045372009,0.3770401179790497,0.43757352232933044,-0.06629025936126709,0.061686426401138306,702.2257080078125,0.9920474886894226,0.9912862181663513,0.814171552658081,0.3448828458786011,0.10764016211032867,256.0965270996094,0.8741375207901001,0.721092700958252,0.6853572130203247,0.3383837938308716,0.1263655573129654,404.30670166015625,0.7131885290145874,0.6593283414840698,0.6057347655296326,0.24244171380996704,0.07061032950878143,759.9489135742188,0.9513977766036987,0.8985925316810608,0.9225281476974487,0.707323282957077,0.0,0.06902321428060532,0.07031315565109253,"COMPLETE"
