"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_graphsage_aggregator","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
55,0.08406347036361694,"2025-05-16 15:10:07.388854","2025-05-16 15:10:07.824487","0 days 00:00:00.435633",176,240.0,32.0,96.0,"",144,"","","","","max",0.0011609983637600979,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11571762710809708,45.067100524902344,0.7332015037536621,0.7731090784072876,0.7717052698135376,0.1815781593322754,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08406347036361694,"","PRUNED"
56,0.0751330628991127,"2025-05-16 15:10:07.824756","2025-05-16 15:10:08.679989","0 days 00:00:00.855233",96,64.0,80.0,"","",128,"","","","","max",0.002945036664585823,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11349517107009888,42.78163146972656,0.8687727451324463,0.8147879242897034,0.8312499523162842,0.2615829110145569,0.2049601525068283,2422.211181640625,0.49869856238365173,0.5036603212356567,0.7626744508743286,-0.03330397605895996,0.1324126422405243,100.64710235595703,0.3357381224632263,0.5532248616218567,0.650696873664856,-0.06357061862945557,0.10403697192668915,64.46092987060547,0.7940487861633301,0.7761138677597046,0.8267596960067749,0.4042237401008606,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06955014914274216,0.0751330628991127,"PRUNED"
57,0.09453517198562622,"2025-05-16 15:10:08.680280","2025-05-16 15:10:09.169534","0 days 00:00:00.489254",32,192.0,256.0,128.0,"",80,240.0,128.0,"","","add",0.010939107067320672,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1141742542386055,54.73638916015625,0.788026750087738,0.7878648638725281,0.7983705997467041,0.3489645719528198,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09453517198562622,"","PRUNED"
58,0.08184277266263962,"2025-05-16 15:10:09.169812","2025-05-16 15:10:09.674564","0 days 00:00:00.504752",80,208.0,16.0,80.0,208.0,160,144.0,"","","","max",0.0018611348438509992,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10704252868890762,47.39630889892578,0.8273200392723083,0.8117555379867554,0.8062699437141418,0.355945885181427,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08184277266263962,"","PRUNED"
59,0.07300348579883575,"2025-05-16 15:10:09.674895","2025-05-16 15:10:10.510994","0 days 00:00:00.836099",16,144.0,64.0,"","",112,"","","","","max",0.004846173891179215,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11849945038557053,48.563690185546875,0.8285876512527466,0.7970969080924988,0.8076884746551514,0.22028392553329468,0.2128785252571106,2789.889404296875,0.485205739736557,0.5020939111709595,0.7586066126823425,-0.036939263343811035,0.14363253116607666,118.55951690673828,0.323053240776062,0.5471418499946594,0.6248542666435242,-0.11924910545349121,0.1180824264883995,62.7660026550293,0.6737136244773865,0.7286113500595093,0.7728754878044128,0.20190709829330444,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07460446655750275,0.07300348579883575,"PRUNED"
60,0.07662289589643478,"2025-05-16 15:10:10.511297","2025-05-16 15:10:10.944430","0 days 00:00:00.433133",64,224.0,96.0,64.0,"",64,192.0,"","","","add",0.0038018395430194857,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.109783835709095,43.861480712890625,0.7411705851554871,0.7493361830711365,0.7755848169326782,0.2633126378059387,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07662289589643478,"","PRUNED"
61,0.12447270055611928,"2025-05-16 15:10:10.944749","2025-05-16 15:10:13.931017","0 days 00:00:02.986268",96,48.0,48.0,160.0,"",128,"","","","","max",0.00827368064479479,4,1,0.12447270055611928,639.5983388264974,0.7583294034004211,0.7432930668195089,0.7380943298339844,0.23062499364217123,0.14684642851352692,237.1904296875,0.9020130634307861,0.8858122229576111,0.8093855977058411,0.3987307548522949,0.13307911157608032,72.92908477783203,0.9633180499076843,0.9322695136070251,0.8331061005592346,0.4429759383201599,0.09669416397809982,140.40280151367188,0.787898600101471,0.7828688621520996,0.7755552530288696,0.3575459122657776,0.09055633842945099,59.19234848022461,0.8691799640655518,0.8391535878181458,0.8113323450088501,0.4130730628967285,0.15973573923110962,124.4515380859375,0.9250741004943848,0.920094907283783,0.8094271421432495,0.4036574363708496,0.08286362886428833,98.3552017211914,0.8273977637290955,0.8585726022720337,0.8110682368278503,0.39382630586624146,0.10665052384138107,45.54226303100586,0.8513838052749634,0.8529912233352661,0.8093992471694946,0.2845444083213806,0.2135789841413498,2916.216552734375,0.5385837554931641,0.5286018252372742,0.7903668880462646,-0.05740010738372803,0.14347398281097412,117.99527740478516,0.4506370723247528,0.550656259059906,0.6594423055648804,-0.12829649448394775,0.1052776351571083,53.30120849609375,0.8301342725753784,0.8074191212654114,0.8115971088409424,0.2951394319534302,0.10437227785587311,928.9071044921875,0.4758335053920746,0.43017059564590454,0.5291371941566467,0.06995582580566406,0.12806521356105804,2169.052978515625,0.603672444820404,0.5836229920387268,0.4087960720062256,-0.3138078451156616,0.12331996113061905,257.919189453125,0.6054680347442627,0.5726692080497742,0.6183307766914368,0.11676657199859619,0.11588356643915176,490.33905029296875,0.8363194465637207,0.743816614151001,0.7053143978118896,0.34226131439208984,0.11669295281171799,1882.1800537109375,0.908027172088623,0.8606764674186707,0.8891562819480896,0.44040238857269287,0.0,0.07306204736232758,0.07069019228219986,"COMPLETE"
62,0.07616741955280304,"2025-05-16 15:10:13.931488","2025-05-16 15:10:14.919572","0 days 00:00:00.988084",96,32.0,32.0,160.0,"",144,"","","","","max",0.0068324199102006615,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11373753845691681,46.32794952392578,0.7016441226005554,0.7416738867759705,0.765602171421051,0.19946956634521484,0.22655612230300903,3888.7421875,0.47274962067604065,0.48683953285217285,0.7528712153434753,-0.16624081134796143,0.15019510686397552,112.63165283203125,0.18793052434921265,0.43049949407577515,0.6014747619628906,-0.34835124015808105,0.12232142686843872,66.04083251953125,0.7567064762115479,0.6926485896110535,0.7236474752426147,0.17151516675949097,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06842940300703049,0.07616741955280304,"PRUNED"
63,0.12867833177248636,"2025-05-16 15:10:14.919861","2025-05-16 15:10:17.722913","0 days 00:00:02.803052",112,48.0,48.0,176.0,"",112,"","","","","max",0.00908550455200741,4,1,0.12867833177248636,727.3168261210124,0.7374301711718242,0.7146877427895864,0.7105793138345082,0.17507455945014955,0.1547536998987198,261.3294677734375,0.8644331097602844,0.8058130741119385,0.7146075367927551,0.36080700159072876,0.12601186335086823,68.60511016845703,1.0,0.9351438283920288,0.8421819806098938,0.4568589925765991,0.09454232454299927,140.17974853515625,0.8061718344688416,0.7765707969665527,0.7239107489585876,0.3741590976715088,0.09050846099853516,63.605796813964844,0.748227059841156,0.7535457611083984,0.7708942294120789,0.41654151678085327,0.15122324228286743,131.8877410888672,1.0,0.9660771489143372,0.8794090747833252,0.46435606479644775,0.08849525451660156,105.2098388671875,0.7688445448875427,0.7567746043205261,0.7874341607093811,0.2979429364204407,0.1086527481675148,41.55503463745117,0.8149217367172241,0.8103556036949158,0.7895585894584656,0.23088914155960083,0.21504329144954681,3336.97021484375,0.5258428454399109,0.5193242430686951,0.7805344462394714,-0.029837489128112793,0.14394783973693848,124.08168029785156,0.5102759003639221,0.5692015290260315,0.6621038317680359,-0.1827479600906372,0.10709536820650101,55.639923095703125,0.7742097973823547,0.7671959400177002,0.7834043502807617,0.25936663150787354,0.1110495775938034,1056.923828125,0.414065420627594,0.4768506586551666,0.5172628164291382,0.04521059989929199,0.16747859120368958,2917.834716796875,0.8258340954780579,0.6514127254486084,0.43737366795539856,-0.7769978046417236,0.11894867569208145,364.2419128417969,0.8370412588119507,0.7435134053230286,0.7130582928657532,0.2866553068161011,0.1448027491569519,540.9993896484375,0.26714009046554565,0.32267647981643677,0.3471243977546692,-0.09752655029296875,0.10762128978967667,1700.68798828125,0.9044448733329773,0.8658603429794312,0.9098315834999084,0.5204409062862396,0.0,0.06974105536937714,0.06937173753976822,"COMPLETE"
64,0.0808255523443222,"2025-05-16 15:10:17.723401","2025-05-16 15:10:18.079590","0 days 00:00:00.356189",48,64.0,16.0,"","",128,"","","","","max",0.0026265705440950654,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12454751878976822,45.5345344543457,0.7010577321052551,0.7514402866363525,0.7871779799461365,0.16312915086746216,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0808255523443222,"","PRUNED"
65,0.08483234792947769,"2025-05-16 15:10:18.079854","2025-05-16 15:10:18.488226","0 days 00:00:00.408372",16,80.0,80.0,128.0,160.0,144,"","","","","max",0.013628210709234843,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12711192667484283,51.50769805908203,0.724301278591156,0.7414228320121765,0.7859587669372559,0.170135498046875,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08483234792947769,"","PRUNED"
66,0.12521269073088964,"2025-05-16 15:10:18.488516","2025-05-16 15:10:21.442178","0 days 00:00:02.953662",128,160.0,48.0,160.0,"",176,"","","","","max",0.0054728416500104664,4,1,0.12521269073088964,686.7305582682292,0.7383691370487213,0.7290783743063609,0.7292178670565287,0.20252296924591065,0.1517634093761444,248.6858367919922,0.9310340881347656,0.8443507552146912,0.7567673921585083,0.3375076651573181,0.1362893134355545,77.20050048828125,1.0,0.9093928337097168,0.8008987903594971,0.3520773649215698,0.0948629304766655,130.29344177246094,0.7837203741073608,0.8183788061141968,0.7639327049255371,0.3793472647666931,0.09720854461193085,70.24870300292969,0.7194172143936157,0.7455706596374512,0.7356088757514954,0.339682400226593,0.14592015743255615,130.51007080078125,0.9534810781478882,0.9699781537055969,0.9174314141273499,0.501695454120636,0.0879170149564743,115.44581604003906,0.8404834866523743,0.8160424828529358,0.813984215259552,0.3700999617576599,0.10886635631322861,43.121421813964844,0.8897910714149475,0.8726250529289246,0.8222287893295288,0.2771851420402527,0.21746650338172913,3939.014404296875,0.5179234743118286,0.4593236446380615,0.7672125101089478,-0.1326155662536621,0.14472706615924835,104.00487518310547,0.2857154905796051,0.540071427822113,0.661093533039093,-0.23902654647827148,0.10492966324090958,55.48866271972656,0.8364670276641846,0.7741809487342834,0.7994567155838013,0.3033129572868347,0.10827627032995224,1048.08740234375,0.3915376663208008,0.49729999899864197,0.48194822669029236,0.06352442502975464,0.13810916244983673,2558.20703125,0.8921620845794678,0.8250380754470825,0.6777240037918091,-0.2225029468536377,0.1091001108288765,288.67095947265625,0.8673432469367981,0.7493241429328918,0.7222161293029785,0.31205111742019653,0.13196252286434174,420.647705078125,0.31644129753112793,0.3326770067214966,0.3516071140766144,-0.0417630672454834,0.100791335105896,1071.33154296875,0.8500194549560547,0.7819216251373291,0.866157591342926,0.4372689127922058,0.0,0.06725849956274033,0.06848253309726715,"COMPLETE"
67,0.07813810557126999,"2025-05-16 15:10:21.442662","2025-05-16 15:10:21.876481","0 days 00:00:00.433819",160,176.0,64.0,"","",224,"","","","","mean",0.005332595573260626,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1327153444290161,53.896514892578125,0.8036450147628784,0.7106726765632629,0.7892950773239136,0.04226088523864746,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07813810557126999,"","PRUNED"
68,0.07689137011766434,"2025-05-16 15:10:21.876738","2025-05-16 15:10:22.290942","0 days 00:00:00.414204",144,"","","","",176,112.0,"","","","max",0.0037420151365241826,1,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09853725135326385,41.539146423339844,0.7804694771766663,0.8270853161811829,0.8012668490409851,0.4207277297973633,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07689137011766434,"","PRUNED"
69,0.13002143800258636,"2025-05-16 15:10:22.291220","2025-05-16 15:10:22.884368","0 days 00:00:00.593148",240,160.0,128.0,160.0,"",256,224.0,256.0,80.0,"","add",0.04680962593638654,4,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3965543210506439,199.70960998535156,0.19166609644889832,0.16341593861579895,0.2878281772136688,-3.6896090507507324,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13002143800258636,"","PRUNED"
70,0.07447504997253418,"2025-05-16 15:10:22.884667","2025-05-16 15:10:24.045565","0 days 00:00:01.160898",160,160.0,160.0,176.0,"",192,"","","","","max",0.0013244426784107975,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11526244878768921,46.03380584716797,0.8701251149177551,0.8430573344230652,0.8240624070167542,0.2558566927909851,0.2121325582265854,2853.716552734375,0.49869856238365173,0.5006231665611267,0.7650616765022278,-0.04703044891357422,0.13885194063186646,102.28913879394531,0.33761468529701233,0.5551312565803528,0.6539108157157898,-0.09074008464813232,0.11741809546947479,71.83283996582031,0.8179374933242798,0.799102783203125,0.7754769325256348,0.3185339570045471,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07340256124734879,0.07447504997253418,"PRUNED"
71,0.1244263564546903,"2025-05-16 15:10:24.045870","2025-05-16 15:10:27.071580","0 days 00:00:03.025710",128,128.0,48.0,144.0,"",128,"","","","","max",0.006526209382824181,4,1,0.1244263564546903,628.3735399881999,0.7549817204475403,0.7497747759024302,0.7334602395693461,0.1940980891386668,0.14000250399112701,249.55368041992188,0.8885655403137207,0.8909423351287842,0.8162881731987,0.39706844091415405,0.13385069370269775,80.15156555175781,1.0,0.8256239891052246,0.7826676964759827,0.35792940855026245,0.097956582903862,149.07186889648438,0.7795735001564026,0.7881618738174438,0.7455244064331055,0.3394433856010437,0.09029385447502136,62.009002685546875,0.8192527890205383,0.7994840741157532,0.806098461151123,0.4268262982368469,0.16145974397659302,130.4913330078125,1.0,0.9121643304824829,0.8114938735961914,0.37997621297836304,0.08073972910642624,94.9652099609375,0.910751461982727,0.9013744592666626,0.8229299187660217,0.43885165452957153,0.10001549124717712,43.7101936340332,0.859809935092926,0.8355296850204468,0.8154887557029724,0.32152658700942993,0.20668242871761322,2370.206787109375,0.5312303304672241,0.544032633304596,0.7732158899307251,-0.06470036506652832,0.1503935307264328,116.2553939819336,0.2903357446193695,0.5461348295211792,0.6738001704216003,-0.5705657005310059,0.11687278747558594,68.45881652832031,0.7560329437255859,0.767421305179596,0.7620449662208557,0.2771235704421997,0.11448647826910019,1122.56787109375,0.391408234834671,0.4826013743877411,0.4660407304763794,0.008359253406524658,0.1436476856470108,2677.956298828125,0.8514787554740906,0.752613365650177,0.5932663083076477,-0.48794758319854736,0.10749415308237076,267.7619323730469,0.8600273728370667,0.768649697303772,0.7011091709136963,0.33813828229904175,0.1210043653845787,502.0005187988281,0.4532456398010254,0.5380997061729431,0.5355494022369385,0.21032702922821045,0.10149531811475754,1490.442626953125,0.9330135583877563,0.8937879800796509,0.896385669708252,0.5391148626804352,0.0,0.06853516399860382,0.0691014975309372,"COMPLETE"
72,0.12312618295351664,"2025-05-16 15:10:27.072046","2025-05-16 15:10:30.392612","0 days 00:00:03.320566",128,192.0,64.0,144.0,"",208,"","","","","max",0.003222692375307541,4,1,0.12312618295351664,680.1670842488606,0.7480490098396937,0.7448056628306706,0.7377605736255646,0.26434851487477623,0.14014416933059692,255.70263671875,0.921002984046936,0.948654294013977,0.8466517925262451,0.4483790397644043,0.12626686692237854,75.42611694335938,1.0,0.9229813814163208,0.830227255821228,0.4610629081726074,0.09507352113723755,140.06854248046875,0.8850221633911133,0.8011205196380615,0.7755359411239624,0.4040886163711548,0.08946958929300308,63.52734375,0.7511848211288452,0.7666059732437134,0.767043948173523,0.41074293851852417,0.15723975002765656,128.8443145751953,0.8778011202812195,0.8931238651275635,0.8213367462158203,0.41413331031799316,0.08019697666168213,95.63372039794922,0.8778887391090393,0.8816803097724915,0.8448492884635925,0.42878568172454834,0.11679669469594955,44.4173583984375,0.8254109621047974,0.8317009806632996,0.7949016094207764,0.21844547986984253,0.2194560170173645,3016.11328125,0.49080830812454224,0.4913192391395569,0.7531059384346008,-0.12819766998291016,0.1206648126244545,81.61595916748047,0.46389520168304443,0.5823671221733093,0.6894208192825317,0.1188957691192627,0.11096823960542679,71.00922393798828,0.8396380543708801,0.8364704847335815,0.8209459185600281,0.4237246513366699,0.11982071399688721,1236.006103515625,0.20202867686748505,0.23262359201908112,0.3015088140964508,-0.15387248992919922,0.12845265865325928,2259.342529296875,0.8395243287086487,0.7438309788703918,0.6434768438339233,-0.1580413579940796,0.10235375910997391,216.969970703125,0.9037874937057495,0.7931285500526428,0.7233814597129822,0.3536490201950073,0.12992297112941742,670.8130493164062,0.4517192542552948,0.5921152830123901,0.5727478861808777,0.18695670366287231,0.1100660040974617,1847.01611328125,0.8910230398178101,0.8543623685836792,0.8812743425369263,0.5364751219749451,0.0,0.07147728651762009,0.06867530941963196,"COMPLETE"
73,0.07308991998434067,"2025-05-16 15:10:30.393096","2025-05-16 15:10:31.381976","0 days 00:00:00.988880",112,192.0,32.0,144.0,"",112,"","","","","max",0.0025315398881185984,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11432883888483047,44.593013763427734,0.8397697806358337,0.8189043402671814,0.8169116377830505,0.2357543706893921,0.2094426453113556,2803.545166015625,0.5327559113502502,0.5189583897590637,0.7831748127937317,-0.021102547645568848,0.139361172914505,107.35350036621094,0.3764950633049011,0.560122013092041,0.6723779439926147,-0.13143134117126465,0.12457016855478287,62.78675079345703,0.7656030654907227,0.7290524244308472,0.7429304122924805,0.1558203101158142,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07366392016410828,0.07308991998434067,"PRUNED"
74,0.07869595289230347,"2025-05-16 15:10:31.382290","2025-05-16 15:10:32.527838","0 days 00:00:01.145548",144,192.0,64.0,112.0,16.0,240,"","","","","max",0.0031905440806397696,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11731303483247757,42.665489196777344,0.8029709458351135,0.7850156426429749,0.7950407266616821,0.16871517896652222,0.2081768959760666,2946.84716796875,0.5308072566986084,0.5041384696960449,0.7694820165634155,-0.040305495262145996,0.14913511276245117,102.25279235839844,0.2712070345878601,0.5264216065406799,0.661766767501831,-0.27179574966430664,0.11571799963712692,65.72672271728516,0.7999249696731567,0.7566164135932922,0.7669681310653687,0.29094773530960083,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06998366117477417,0.07869595289230347,"PRUNED"
75,0.07427708059549332,"2025-05-16 15:10:32.528134","2025-05-16 15:10:33.596035","0 days 00:00:01.067901",32,224.0,112.0,144.0,"",208,"","","","","max",0.0019831897394780315,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10531704872846603,47.361328125,0.8801072835922241,0.8566642999649048,0.8109506368637085,0.32807618379592896,0.20722393691539764,2895.740966796875,0.538527250289917,0.5214137434959412,0.7901473641395569,-0.021214604377746582,0.14218397438526154,105.424560546875,0.40247467160224915,0.5614345669746399,0.6554692387580872,-0.14235162734985352,0.11929360777139664,63.78947448730469,0.7298492789268494,0.7200914025306702,0.7700119614601135,0.27148962020874023,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07315728813409805,0.07427708059549332,"PRUNED"
76,0.07408782094717026,"2025-05-16 15:10:33.596307","2025-05-16 15:10:33.988707","0 days 00:00:00.392400",128,176.0,80.0,"","",160,"","","","","max",0.000939084637548514,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11351539194583893,43.10274887084961,0.7536519169807434,0.7704581022262573,0.7684056758880615,0.21257376670837402,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07408782094717026,"","PRUNED"
77,0.07875727117061615,"2025-05-16 15:10:33.988974","2025-05-16 15:10:34.372963","0 days 00:00:00.383989",16,208.0,48.0,192.0,"",128,"","","","","max",0.006373073306350615,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12006191164255142,49.21136474609375,0.7845619916915894,0.7987781167030334,0.7998083829879761,0.16087764501571655,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07875727117061615,"","PRUNED"
78,0.0803738385438919,"2025-05-16 15:10:34.373272","2025-05-16 15:10:34.824804","0 days 00:00:00.451532",112,112.0,96.0,160.0,112.0,96,48.0,"","","","add",0.004524264771887859,5,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10720815509557724,41.55094528198242,0.6880507469177246,0.7482099533081055,0.775788426399231,0.3315497636795044,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0803738385438919,"","PRUNED"
79,0.0876380056142807,"2025-05-16 15:10:34.825118","2025-05-16 15:10:35.412656","0 days 00:00:00.587538",160,192.0,80.0,"","",144,256.0,48.0,96.0,192.0,"mean",0.0022354411199534585,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12089648842811584,56.871891021728516,0.785940945148468,0.7786026000976562,0.7748932838439941,0.20429879426956177,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0876380056142807,"","PRUNED"
80,0.07222624868154526,"2025-05-16 15:10:35.412963","2025-05-16 15:10:36.284913","0 days 00:00:00.871950",32,96.0,"","","",224,"","","","","max",0.0015837434771928391,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11550333350896835,44.06071853637695,0.7326542735099792,0.7755542397499084,0.7784767150878906,0.2096461057662964,0.2037254124879837,2402.2822265625,0.5122058391571045,0.4897531569004059,0.7698879241943359,-0.021477699279785156,0.11929769068956375,97.83245849609375,0.7361969947814941,0.7971007227897644,0.8172786831855774,0.2547171711921692,0.11652551591396332,61.10725402832031,0.7422314882278442,0.7534590363502502,0.7706308960914612,0.2671862244606018,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07240106910467148,0.07222624868154526,"PRUNED"
81,0.07370249181985855,"2025-05-16 15:10:36.285213","2025-05-16 15:10:36.716499","0 days 00:00:00.431286",128,144.0,48.0,160.0,"",208,"","","","","max",0.008883228895358673,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10930434614419937,40.35072326660156,0.7899569869041443,0.8193499445915222,0.7950050830841064,0.2433333396911621,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07370249181985855,"","PRUNED"
82,0.07529881596565247,"2025-05-16 15:10:36.716779","2025-05-16 15:10:37.740269","0 days 00:00:01.023490",128,176.0,32.0,112.0,"",192,"","","","","max",0.003419389792118029,4,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11132194101810455,43.73118209838867,0.8897910714149475,0.8429238796234131,0.8286345601081848,0.2606455087661743,0.2155878245830536,2956.753662109375,0.488405704498291,0.5134437084197998,0.7750366926193237,-0.095001220703125,0.1402260661125183,101.10236358642578,0.26842477917671204,0.4060381352901459,0.6349344849586487,-0.2430121898651123,0.10809597373008728,60.976322174072266,0.7872430682182312,0.7919378280639648,0.7768014073371887,0.3362138867378235,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07194538414478302,0.07529881596565247,"PRUNED"
