"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_encoder_layer_width_0","params_encoder_layer_width_1","params_encoder_layer_width_2","params_encoder_layer_width_3","params_encoder_layer_width_4","params_lr","params_n_decoder_layers","params_n_encoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
24,0.09622927010059357,"2025-05-16 15:06:59.708235","2025-05-16 15:07:00.362640","0 days 00:00:00.654405",32,224.0,224.0,"","",64,16.0,48.0,"","",0.001279593264390287,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15000982582569122,54.27777862548828,0.39217308163642883,0.4007017910480499,0.5701837539672852,-0.29099905490875244,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09622927010059357,"","PRUNED"
25,0.12099218368530273,"2025-05-16 15:07:00.362947","2025-05-16 15:07:01.347255","0 days 00:00:00.984308",80,256.0,256.0,176.0,"",176,80.0,176.0,80.0,16.0,0.0001046969915497771,4,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20741288363933563,76.84098815917969,0.5562036037445068,0.4966651201248169,0.5211362838745117,-0.9996623992919922,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12099218368530273,"","PRUNED"
26,0.10339940339326859,"2025-05-16 15:07:01.347556","2025-05-16 15:07:02.109868","0 days 00:00:00.762312",64,160.0,"","","",48,32.0,112.0,192.0,"",0.012530835692091328,2,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13887903094291687,45.53861999511719,0.42307403683662415,0.38221076130867004,0.3809327185153961,-0.3542248010635376,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10339940339326859,"","PRUNED"
27,0.12472911179065704,"2025-05-16 15:07:02.110185","2025-05-16 15:07:02.672155","0 days 00:00:00.561970",32,208.0,160.0,"","",96,144.0,"","","",0.03628855834550345,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1850445568561554,62.17941665649414,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.8036702871322632,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12472911179065704,"","PRUNED"
28,0.1292057211200396,"2025-05-16 15:07:02.672407","2025-05-16 15:07:07.554027","0 days 00:00:04.881620",128,112.0,208.0,"","",128,48.0,16.0,"","",0.004482078092169295,3,3,0.1292057211200396,820.6755663553873,0.802402925491333,0.7641502340634664,0.7451908767223359,0.22320051987965903,0.1532144993543625,212.72113037109375,0.9287143349647522,0.9027343988418579,0.8028544783592224,0.28715288639068604,0.12212131172418594,59.57246398925781,0.9804004430770874,0.9246701002120972,0.8073363900184631,0.3566460609436035,0.08614952117204666,160.1997833251953,0.9536652565002441,0.8740737438201904,0.8019446730613708,0.4695286750793457,0.08469095826148987,66.9135513305664,0.8563638925552368,0.8651649951934814,0.8461394309997559,0.5117449760437012,0.14963115751743317,160.2300567626953,0.9853097796440125,0.9235944151878357,0.8602705597877502,0.4640241265296936,0.08351287245750427,103.58399200439453,0.7869443297386169,0.8409433960914612,0.8013865947723389,0.39481061697006226,0.12358611077070236,53.6550407409668,0.8921155333518982,0.7526612281799316,0.7645940780639648,0.17044830322265625,0.2041185349225998,3640.759765625,0.5704565048217773,0.5918183326721191,0.8117616772651672,0.0660664439201355,0.1318306177854538,71.67991638183594,0.8242683410644531,0.7594472169876099,0.7876155972480774,0.036633312702178955,0.14444217085838318,114.07856750488281,0.8731755614280701,0.772607147693634,0.8347232341766357,0.28324031829833984,0.10616260766983032,953.2750244140625,0.3074910640716553,0.35503721237182617,0.4192527234554291,0.09884428977966309,0.16935642063617706,3139.747314453125,0.5217697620391846,0.5010600090026855,0.49170589447021484,-0.7619644403457642,0.0976240336894989,260.1051940917969,0.9793817400932312,0.818914532661438,0.7035893201828003,0.4339287281036377,0.1444459855556488,711.2838134765625,0.6208711862564087,0.7100667953491211,0.6176429390907288,0.16531676054000854,0.1371990144252777,2602.327880859375,0.9551161527633667,0.8694599866867065,0.8270455598831177,0.37158674001693726,0.0,0.07425917685031891,0.08125954121351242,"COMPLETE"
29,0.1308438112338384,"2025-05-16 15:07:07.554428","2025-05-16 15:07:11.538990","0 days 00:00:03.984562",128,112.0,64.0,"","",128,80.0,"","","",0.004218710633181107,3,2,0.1308438112338384,989.240335337321,0.7411144060393174,0.6933246473471324,0.7146548787752788,0.06769234538078309,0.15192006528377533,180.0285186767578,0.95484459400177,0.9452220797538757,0.8357167840003967,0.30402112007141113,0.13743528723716736,70.68909454345703,0.9480500221252441,0.8436391949653625,0.7789539694786072,0.2864413857460022,0.07856769859790802,129.77732849121094,0.8964771628379822,0.8827837705612183,0.8688550591468811,0.5770905315876007,0.09369900077581406,93.32501983642578,0.9786283373832703,0.8968016505241394,0.8833318948745728,0.4297237992286682,0.11526130139827728,140.21510314941406,0.9724979996681213,0.9788933992385864,0.9594728946685791,0.647200345993042,0.09786494821310043,129.445068359375,0.5350021123886108,0.5904927253723145,0.6512284874916077,0.09276318550109863,0.13258419930934906,56.874813079833984,0.9095602035522461,0.75234055519104,0.7948842644691467,0.10044240951538086,0.19350303709506989,3568.07177734375,0.6102676391601562,0.6547079682350159,0.821861743927002,0.06367224454879761,0.13334523141384125,77.8733139038086,0.7045920491218567,0.6692465543746948,0.7325755953788757,0.07243233919143677,0.10454384237527847,62.77740478515625,0.9130268692970276,0.8116641640663147,0.8154674172401428,0.43912577629089355,0.10144457966089249,947.9485473632812,0.3983543813228607,0.38271257281303406,0.4940117299556732,0.11820715665817261,0.24930135905742645,5025.8896484375,0.051178280264139175,0.04486384987831116,0.07820472121238708,-3.0476226806640625,0.11048141121864319,376.9964904785156,0.9683045744895935,0.7787477374076843,0.7365471124649048,0.4347993731498718,0.1292673647403717,492.7595520019531,0.3167282044887543,0.3375624716281891,0.49937087297439575,0.11285078525543213,0.133437842130661,3485.933349609375,0.9592036604881287,0.8301910161972046,0.7693406343460083,0.3842374086380005,0.0,0.06806246191263199,0.06981115788221359,"COMPLETE"
30,0.14394203970829647,"2025-05-16 15:07:11.539427","2025-05-16 15:07:15.876125","0 days 00:00:04.336698",144,112.0,64.0,64.0,"",128,112.0,"","","",0.002715925336199956,4,2,0.14394203970829647,1037.1087437947592,0.6912840974827608,0.6543678656220436,0.6731827350954215,-0.09373913804690043,0.16875909268856049,228.12295532226562,0.7991525530815125,0.6620047688484192,0.6192108988761902,0.1644587516784668,0.11220161616802216,55.60402297973633,1.0,0.9211943745613098,0.9016605615615845,0.5061904788017273,0.09551244974136353,168.5228271484375,0.7970551252365112,0.7558711171150208,0.7487348914146423,0.36494261026382446,0.09603914618492126,70.25760650634766,0.7555472254753113,0.7285306453704834,0.7559350728988647,0.38011568784713745,0.18267184495925903,186.20216369628906,0.651017963886261,0.7563673853874207,0.7039458155632019,0.267153799533844,0.0949617326259613,125.88916778564453,0.637495756149292,0.6048940420150757,0.6198472380638123,0.1554715633392334,0.16197866201400757,62.01294708251953,0.8945990204811096,0.7588658928871155,0.7847877144813538,-0.22071325778961182,0.22675439715385437,4879.74169921875,0.5818702578544617,0.5512409210205078,0.7997511029243469,0.011380255222320557,0.12975424528121948,71.11332702636719,0.8107404112815857,0.7852625250816345,0.8052946925163269,0.10159128904342651,0.12013981491327286,58.81815719604492,0.752216100692749,0.707343578338623,0.7630581259727478,0.20969009399414062,0.14731284976005554,1519.8170166015625,0.39873865246772766,0.45306044816970825,0.5134896636009216,-0.47334980964660645,0.26212871074676514,4831.1533203125,0.0447891540825367,0.0410403236746788,0.03739793971180916,-3.7153429985046387,0.12285041809082031,519.668212890625,0.9633891582489014,0.7943122386932373,0.713482141494751,0.3252565264701843,0.1206674575805664,375.9037780761719,0.32761475443840027,0.44361263513565063,0.5337509512901306,0.006034970283508301,0.11739815771579742,2403.803955078125,0.9550353288650513,0.8519170880317688,0.7973942160606384,0.5110329687595367,0.0,0.07529757171869278,0.08243720233440399,"COMPLETE"
31,0.09243699163198471,"2025-05-16 15:07:15.876594","2025-05-16 15:07:16.486110","0 days 00:00:00.609516",144,112.0,64.0,64.0,"",160,112.0,"","","",0.0022670680194068573,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10999063402414322,45.258663177490234,0.9228784441947937,0.833940327167511,0.8032630085945129,0.2829054594039917,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09243699163198471,"","PRUNED"
32,0.08676110953092575,"2025-05-16 15:07:16.486382","2025-05-16 15:07:17.952220","0 days 00:00:01.465838",192,128.0,64.0,48.0,"",128,80.0,"","","",0.004870344247362753,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14454300701618195,59.891815185546875,0.9210168123245239,0.7719877362251282,0.7882310152053833,0.031077980995178223,0.19628173112869263,2872.788330078125,0.5602957606315613,0.582976222038269,0.8012481927871704,0.11907392740249634,0.1325933188199997,88.34769439697266,0.8030406832695007,0.7461344003677368,0.8014088869094849,0.09833699464797974,0.12333057820796967,57.20288848876953,0.8160727024078369,0.7514858245849609,0.7840269207954407,0.22970110177993774,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07893030345439911,0.08676110953092575,"PRUNED"
33,0.09565018862485886,"2025-05-16 15:07:17.952484","2025-05-16 15:07:18.417013","0 days 00:00:00.464529",128,112.0,96.0,16.0,16.0,112,"","","","",0.0037981525470140737,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13088172674179077,53.02732467651367,0.9025937914848328,0.8696348667144775,0.8141937851905823,0.1355299949645996,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09565018862485886,"","PRUNED"
34,0.09962791949510574,"2025-05-16 15:07:18.417306","2025-05-16 15:07:19.782333","0 days 00:00:01.365027",160,128.0,32.0,"","",144,96.0,"","","",0.002758982313245846,3,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13149124383926392,57.169097900390625,0.8371342420578003,0.7349135875701904,0.7413590550422668,0.13257437944412231,0.20139668881893158,3092.5166015625,0.5746878385543823,0.6139799952507019,0.8074095249176025,0.006592094898223877,0.11964386701583862,75.96137237548828,0.8178774118423462,0.8072877526283264,0.8123860359191895,0.18861311674118042,0.09238635748624802,53.00466537475586,0.9431780576705933,0.8368531465530396,0.8418735861778259,0.5217405557632446,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07583044469356537,0.09962791949510574,"PRUNED"
35,0.08978632837533951,"2025-05-16 15:07:19.782622","2025-05-16 15:07:20.512925","0 days 00:00:00.730303",112,96.0,48.0,96.0,"",160,128.0,240.0,"","",0.006505247856067671,4,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12712742388248444,51.8869743347168,0.890785813331604,0.7828879952430725,0.765741229057312,0.15747946500778198,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08978632837533951,"","PRUNED"
36,0.09844813495874405,"2025-05-16 15:07:20.513235","2025-05-16 15:07:20.958656","0 days 00:00:00.445421",160,96.0,96.0,"","",192,"","","","",0.017993129810471624,3,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14099819958209991,56.17828369140625,0.6220808029174805,0.6997074484825134,0.7151333093643188,-0.10538804531097412,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09844813495874405,"","PRUNED"
37,0.10710454732179642,"2025-05-16 15:07:20.958907","2025-05-16 15:07:21.551707","0 days 00:00:00.592800",208,160.0,48.0,48.0,"",128,80.0,"","","",0.0009294250586100511,4,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12220550328493118,55.2708625793457,0.8767229914665222,0.7473702430725098,0.7451316714286804,0.18164211511611938,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10710454732179642,"","PRUNED"
38,0.1428956667582194,"2025-05-16 15:07:21.551963","2025-05-16 15:07:25.048324","0 days 00:00:03.496361",96,128.0,208.0,128.0,128.0,80,"","","","",0.009269362983843836,5,1,0.1428956667582194,1120.791630045573,0.7012093517929315,0.7065298473462462,0.6985336349656185,-0.26397491097450254,0.12441851198673248,204.2103729248047,0.819019615650177,0.8659842610359192,0.8791157603263855,0.5351783931255341,0.14812305569648743,60.448204040527344,0.9804171323776245,0.8613396286964417,0.7432729601860046,0.12810230255126953,0.09019926935434341,148.9247283935547,0.8400605916976929,0.8484663367271423,0.7962879538536072,0.42860227823257446,0.09761308133602142,69.23043060302734,0.7077266573905945,0.721838653087616,0.7620475888252258,0.3333508372306824,0.17821432650089264,194.87440490722656,0.8700322508811951,0.8701618313789368,0.7283124327659607,0.2642943263053894,0.09338591247797012,131.921630859375,0.6336904764175415,0.6936402320861816,0.74705570936203,0.17965716123580933,0.12991049885749817,51.90435028076172,0.9223771691322327,0.8135981559753418,0.8072986006736755,0.12928038835525513,0.21480053663253784,3759.8662109375,0.4538118839263916,0.6292435526847839,0.773513674736023,-0.041458964347839355,0.12326719611883163,78.82442474365234,0.8153252005577087,0.7776591181755066,0.7952349781990051,0.08469158411026001,0.12104080617427826,86.32429504394531,0.8773624897003174,0.8442713022232056,0.8221510052680969,0.376224160194397,0.12858766317367554,942.8438110351562,0.4660356640815735,0.5291726589202881,0.5723793506622314,-0.2676175832748413,0.3277038633823395,7332.36376953125,0.011615058407187462,0.014715784229338169,0.011649766936898232,-7.077059745788574,0.11597086489200592,330.130615234375,0.855609655380249,0.7875945568084717,0.7589594125747681,0.3875473737716675,0.1346302628517151,633.3460693359375,0.35466527938842773,0.44315391778945923,0.48530301451683044,0.08649778366088867,0.11556915193796158,2786.6611328125,0.9103911519050598,0.897107720375061,0.7954223155975342,0.493086040019989,0.0,0.08184527605772018,0.07024107128381729,"COMPLETE"
39,0.124612957239151,"2025-05-16 15:07:25.048745","2025-05-16 15:07:25.573186","0 days 00:00:00.524441",96,144.0,192.0,240.0,112.0,80,"","","","",0.031297643494983755,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16693148016929626,54.15880584716797,0.41345834732055664,0.43758636713027954,0.512258768081665,-0.5982500314712524,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.124612957239151,"","PRUNED"
40,0.09904294461011887,"2025-05-16 15:07:25.573447","2025-05-16 15:07:26.876122","0 days 00:00:01.302675",96,128.0,240.0,208.0,128.0,96,"","","","",0.01305133970359369,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14445939660072327,62.73149871826172,0.8158808350563049,0.7531589269638062,0.7725414633750916,0.02518153190612793,0.21324564516544342,4132.5634765625,0.5535119771957397,0.5708033442497253,0.8030222058296204,-0.055908203125,0.10634207725524902,85.341796875,0.778876543045044,0.7765653133392334,0.7983529567718506,0.37996524572372437,0.10752079635858536,60.951690673828125,0.902238130569458,0.7686641216278076,0.798912763595581,0.39499789476394653,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08844100683927536,0.09904294461011887,"PRUNED"
41,0.13753969073295594,"2025-05-16 15:07:26.876384","2025-05-16 15:07:30.620533","0 days 00:00:03.744149",128,80.0,208.0,144.0,192.0,112,"","","","",0.0075360562042874,5,1,0.13753969073295594,1005.0767954508464,0.7066246972729763,0.6725400826583307,0.6810997954259316,-0.10374730428059896,0.16118687391281128,238.12039184570312,0.82197505235672,0.802927553653717,0.6741756796836853,0.20980381965637207,0.13807232677936554,69.35333251953125,1.0,0.8317577242851257,0.753697395324707,0.2617270350456238,0.08610395342111588,141.23135375976562,0.9460915923118591,0.9074252247810364,0.8667129874229431,0.4663238525390625,0.08843741565942764,71.81552124023438,0.8403144478797913,0.8334627747535706,0.8509453535079956,0.4528835415840149,0.18518656492233276,156.08468627929688,0.9727391600608826,0.8813942074775696,0.7878302931785583,0.18566811084747314,0.10797496885061264,169.10130310058594,0.5086237192153931,0.5223661661148071,0.6505767703056335,-0.11867570877075195,0.12864480912685394,52.603553771972656,0.9118344783782959,0.8127498626708984,0.8044324517250061,0.13790440559387207,0.22182685136795044,4065.906494140625,0.6070807576179504,0.5901280045509338,0.8109495043754578,0.027061104774475098,0.11172901093959808,74.21546173095703,0.8036335706710815,0.8198946714401245,0.817007303237915,0.2132205367088318,0.1057882010936737,79.67155456542969,0.8751828074455261,0.8587318658828735,0.838418185710907,0.47807496786117554,0.10359368473291397,644.1283569335938,0.3761850595474243,0.37987253069877625,0.48525270819664,0.03483986854553223,0.2639898657798767,5902.45361328125,0.0168349239975214,0.015188874676823616,0.014940189197659492,-4.860665321350098,0.11247938871383667,391.936767578125,0.9146906733512878,0.8181875944137573,0.7230697274208069,0.40660256147384644,0.13593271374702454,528.933837890625,0.10070642828941345,0.14759117364883423,0.3411189615726471,0.01091909408569336,0.11214873194694519,2490.595703125,0.9034777879714966,0.8664230108261108,0.7973694205284119,0.5381025671958923,0.0,0.06688577681779861,0.08154959231615067,"COMPLETE"
42,0.13408651798963547,"2025-05-16 15:07:30.620955","2025-05-16 15:07:34.331095","0 days 00:00:03.710140",128,80.0,208.0,160.0,192.0,112,"","","","",0.008691426256586438,5,1,0.13408651798963547,1000.2884595235189,0.6961269931246837,0.6808625451599558,0.6970854130884011,-0.09002920389175414,0.1316876858472824,224.69207763671875,0.8673492670059204,0.8967599272727966,0.8521714210510254,0.46359747648239136,0.14918692409992218,71.43852996826172,0.7969005107879639,0.7565218210220337,0.6728137731552124,0.11632764339447021,0.10070495307445526,157.95359802246094,0.5878468155860901,0.6083536148071289,0.6870165467262268,0.26679372787475586,0.10239127278327942,74.7443618774414,0.7895750403404236,0.7834042310714722,0.7973200678825378,0.2496938705444336,0.1367834359407425,206.7970733642578,0.9851899743080139,0.9700214862823486,0.9328680038452148,0.5668986141681671,0.1009393110871315,147.10728454589844,0.6037991046905518,0.619459867477417,0.6971819400787354,0.023829877376556396,0.11458299309015274,49.68575668334961,0.9187592267990112,0.7881574630737305,0.8134230971336365,0.24881136417388916,0.22004589438438416,4239.75341796875,0.5198304057121277,0.5150283575057983,0.7640324831008911,-0.01347815990447998,0.11562865227460861,79.32051086425781,0.8213990926742554,0.7596616744995117,0.793858528137207,0.296065092086792,0.1216050460934639,71.04952239990234,0.7530872821807861,0.7575829029083252,0.7758743762969971,0.2766932249069214,0.12096201628446579,1034.0367431640625,0.44256290793418884,0.5421568751335144,0.5622203350067139,-0.10618174076080322,0.2593875527381897,6067.36181640625,0.012340927496552467,0.010835218243300915,0.016516517847776413,-4.72195291519165,0.12485930323600769,372.5719909667969,0.7885714769363403,0.7383062243461609,0.7266636490821838,0.31457436084747314,0.12511344254016876,376.3665771484375,0.6077936887741089,0.5380991697311401,0.5191391706466675,0.05219358205795288,0.0874192863702774,1831.4476318359375,0.9468991756439209,0.9285893440246582,0.8451812863349915,0.6156959235668182,0.0,0.08155380934476852,0.07824169099330902,"COMPLETE"
43,0.08399411290884018,"2025-05-16 15:07:34.331607","2025-05-16 15:07:35.556973","0 days 00:00:01.225366",128,64.0,160.0,160.0,192.0,112,"","","","",0.007996375868389896,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11567982286214828,47.36806869506836,0.8980260491371155,0.7707506418228149,0.8001599311828613,0.21445626020431519,0.22053392231464386,3464.558349609375,0.5705482363700867,0.5762181878089905,0.8012676239013672,0.0005457401275634766,0.10902195423841476,72.277099609375,0.7968122363090515,0.7827043533325195,0.8099095821380615,0.29385906457901,0.10277419537305832,65.9162826538086,0.9057732224464417,0.847284197807312,0.8178306221961975,0.4985452890396118,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08039294928312302,0.08399411290884018,"PRUNED"
44,0.09734372794628143,"2025-05-16 15:07:35.557254","2025-05-16 15:07:36.091970","0 days 00:00:00.534716",112,80.0,208.0,144.0,208.0,112,"","","","",0.015730182503670174,5,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15062426030635834,49.82124710083008,0.5065292119979858,0.6492837071418762,0.7081447243690491,-0.3609548807144165,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09734372794628143,"","PRUNED"
45,0.12746523121992748,"2025-05-16 15:07:36.092224","2025-05-16 15:07:39.994306","0 days 00:00:03.902082",160,64.0,240.0,224.0,240.0,144,"","","","",0.004860631311821882,5,1,0.12746523121992748,938.0440073649089,0.7519468785574038,0.7080121075113615,0.7105331394821406,0.021004627148310345,0.13208767771720886,217.38201904296875,0.868789553642273,0.880685031414032,0.8330844044685364,0.4703178405761719,0.1259903609752655,67.78237915039062,1.0,0.9142411947250366,0.8060969114303589,0.4063364863395691,0.08692367374897003,168.9431915283203,0.9511067271232605,0.8760825395584106,0.8325487375259399,0.4526711702346802,0.0836246907711029,76.6290054321289,0.9434653520584106,0.8906400203704834,0.8880162835121155,0.501444548368454,0.16560374200344086,147.5672149658203,0.9052268862724304,0.8770385980606079,0.8611799478530884,0.35335618257522583,0.11404651403427124,175.58660888671875,0.5813007354736328,0.48310908675193787,0.5815730094909668,-0.2114551067352295,0.11205460131168365,52.42646789550781,0.9200912117958069,0.8307087421417236,0.8239938020706177,0.2714007496833801,0.20808644592761993,4504.98681640625,0.47746217250823975,0.5283804535865784,0.7796335220336914,0.08253002166748047,0.12270748615264893,79.99349975585938,0.8447079658508301,0.8317055106163025,0.816487729549408,-0.14491331577301025,0.1022762879729271,69.54009246826172,0.9278101325035095,0.8762392997741699,0.8186864256858826,0.5107859075069427,0.10767869651317596,908.0654907226562,0.5182738304138184,0.5151101350784302,0.5273105502128601,0.04822260141372681,0.2229505479335785,4874.38525390625,0.011431815102696419,0.010907910764217377,0.018168529495596886,-3.523505210876465,0.10179281234741211,302.3163146972656,0.9874370098114014,0.8225885629653931,0.7697808742523193,0.4793333411216736,0.12385818362236023,436.1200866699219,0.4352259635925293,0.41411292552948,0.5061752796173096,0.042764365673065186,0.10229674726724625,1988.9356689453125,0.9068738222122192,0.8686316013336182,0.7952610850334167,0.5757798254489899,0.0,0.0821281224489212,0.07516192644834518,"COMPLETE"
46,0.08162844926118851,"2025-05-16 15:07:39.994711","2025-05-16 15:07:40.987000","0 days 00:00:00.992289",176,32.0,"","","",176,"","","","",0.004743387425154011,2,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11875224113464355,53.90192794799805,0.921294093132019,0.8540347218513489,0.8015943169593811,0.2669689655303955,0.20696036517620087,3657.09423828125,0.49099957942962646,0.5315764546394348,0.7858375310897827,0.05671042203903198,0.11662610620260239,71.1136245727539,0.7545677423477173,0.7593739032745361,0.7569332718849182,0.23676460981369019,0.104950912296772,55.841835021972656,0.9089102745056152,0.818461000919342,0.8250771760940552,0.3924492597579956,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06799432635307312,0.08162844926118851,"PRUNED"
