"number","value","datetime_start","datetime_complete","duration","params_decoder_layer_width_0","params_decoder_layer_width_1","params_decoder_layer_width_2","params_decoder_layer_width_3","params_decoder_layer_width_4","params_lr","params_n_decoder_layers","user_attrs_avg_mae","user_attrs_avg_mape","user_attrs_avg_ndcg10","user_attrs_avg_ndcg20","user_attrs_avg_ndcg50","user_attrs_avg_r2","user_attrs_fold10_mae","user_attrs_fold10_mape","user_attrs_fold10_ndcg10","user_attrs_fold10_ndcg20","user_attrs_fold10_ndcg50","user_attrs_fold10_r2","user_attrs_fold11_mae","user_attrs_fold11_mape","user_attrs_fold11_ndcg10","user_attrs_fold11_ndcg20","user_attrs_fold11_ndcg50","user_attrs_fold11_r2","user_attrs_fold12_mae","user_attrs_fold12_mape","user_attrs_fold12_ndcg10","user_attrs_fold12_ndcg20","user_attrs_fold12_ndcg50","user_attrs_fold12_r2","user_attrs_fold13_mae","user_attrs_fold13_mape","user_attrs_fold13_ndcg10","user_attrs_fold13_ndcg20","user_attrs_fold13_ndcg50","user_attrs_fold13_r2","user_attrs_fold14_mae","user_attrs_fold14_mape","user_attrs_fold14_ndcg10","user_attrs_fold14_ndcg20","user_attrs_fold14_ndcg50","user_attrs_fold14_r2","user_attrs_fold15_mae","user_attrs_fold15_mape","user_attrs_fold15_ndcg10","user_attrs_fold15_ndcg20","user_attrs_fold15_ndcg50","user_attrs_fold15_r2","user_attrs_fold1_mae","user_attrs_fold1_mape","user_attrs_fold1_ndcg10","user_attrs_fold1_ndcg20","user_attrs_fold1_ndcg50","user_attrs_fold1_r2","user_attrs_fold2_mae","user_attrs_fold2_mape","user_attrs_fold2_ndcg10","user_attrs_fold2_ndcg20","user_attrs_fold2_ndcg50","user_attrs_fold2_r2","user_attrs_fold3_mae","user_attrs_fold3_mape","user_attrs_fold3_ndcg10","user_attrs_fold3_ndcg20","user_attrs_fold3_ndcg50","user_attrs_fold3_r2","user_attrs_fold4_mae","user_attrs_fold4_mape","user_attrs_fold4_ndcg10","user_attrs_fold4_ndcg20","user_attrs_fold4_ndcg50","user_attrs_fold4_r2","user_attrs_fold5_mae","user_attrs_fold5_mape","user_attrs_fold5_ndcg10","user_attrs_fold5_ndcg20","user_attrs_fold5_ndcg50","user_attrs_fold5_r2","user_attrs_fold6_mae","user_attrs_fold6_mape","user_attrs_fold6_ndcg10","user_attrs_fold6_ndcg20","user_attrs_fold6_ndcg50","user_attrs_fold6_r2","user_attrs_fold7_mae","user_attrs_fold7_mape","user_attrs_fold7_ndcg10","user_attrs_fold7_ndcg20","user_attrs_fold7_ndcg50","user_attrs_fold7_r2","user_attrs_fold8_mae","user_attrs_fold8_mape","user_attrs_fold8_ndcg10","user_attrs_fold8_ndcg20","user_attrs_fold8_ndcg50","user_attrs_fold8_r2","user_attrs_fold9_mae","user_attrs_fold9_mape","user_attrs_fold9_ndcg10","user_attrs_fold9_ndcg20","user_attrs_fold9_ndcg50","user_attrs_fold9_r2","user_attrs_pca_components","system_attrs_completed_rung_0","system_attrs_completed_rung_1","state"
21,0.11328291147947311,"2025-05-16 15:29:16.934938","2025-05-16 15:29:17.435433","0 days 00:00:00.500495",208,256.0,176.0,64.0,"",0.00014059562936441505,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15706443786621094,52.16693115234375,0.6169208884239197,0.6769829988479614,0.7170438766479492,-0.4276989698410034,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11328291147947311,"","PRUNED"
22,0.10626523941755295,"2025-05-16 15:29:17.435678","2025-05-16 15:29:17.936864","0 days 00:00:00.501186",224,224.0,176.0,80.0,"",0.00035047568740235286,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1455288678407669,60.946319580078125,0.7264865040779114,0.648896336555481,0.7525293231010437,-0.05838191509246826,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10626523941755295,"","PRUNED"
23,0.08283494412899017,"2025-05-16 15:29:17.937111","2025-05-16 15:29:18.413008","0 days 00:00:00.475897",192,256.0,128.0,192.0,"",0.0008589255709497046,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14094071090221405,63.678550720214844,0.7307429313659668,0.7774554491043091,0.7845873832702637,0.003504812717437744,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08283494412899017,"","PRUNED"
24,0.11910416930913925,"2025-05-16 15:29:18.413251","2025-05-16 15:29:18.908712","0 days 00:00:00.495461",160,208.0,208.0,32.0,240.0,0.00020342963978388942,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16888028383255005,56.76734924316406,0.5384883880615234,0.6067073345184326,0.6634938716888428,-0.5712776184082031,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11910416930913925,"","PRUNED"
25,0.09444397687911987,"2025-05-16 15:29:18.908983","2025-05-16 15:29:19.340217","0 days 00:00:00.431234",224,112.0,"","","",0.0006583015001485625,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13551463186740875,57.50703048706055,0.6922340989112854,0.6934601664543152,0.7616385817527771,0.04574012756347656,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09444397687911987,"","PRUNED"
26,0.082590252161026,"2025-05-16 15:29:19.340462","2025-05-16 15:29:20.516265","0 days 00:00:01.175803",224,64.0,256.0,112.0,"",0.00163966319544999,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13012637197971344,61.347930908203125,0.6766880750656128,0.6974731087684631,0.7527666687965393,0.0810171365737915,0.2190062403678894,3526.62060546875,0.4425630569458008,0.5580897927284241,0.7493877410888672,-0.048499464988708496,0.13065163791179657,70.87393188476562,0.5414606928825378,0.6586329936981201,0.6842294931411743,-0.03963947296142578,0.13235683739185333,70.70354461669922,0.7049679756164551,0.7341966032981873,0.7577275037765503,0.06968426704406738,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06449844688177109,0.082590252161026,"PRUNED"
27,0.10909413546323776,"2025-05-16 15:29:20.516548","2025-05-16 15:29:20.964603","0 days 00:00:00.448055",192,240.0,160.0,"","",0.00020461189905497546,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1688699722290039,58.234031677246094,0.6446447968482971,0.6430715918540955,0.7012837529182434,-0.5166853666305542,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10909413546323776,"","PRUNED"
28,0.10730430483818054,"2025-05-16 15:29:20.964835","2025-05-16 15:29:21.443819","0 days 00:00:00.478984",128,176.0,224.0,192.0,160.0,0.00014673310887329508,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.16424505412578583,58.181922912597656,0.6243360042572021,0.6485323309898376,0.7209552526473999,-0.4449983835220337,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10730430483818054,"","PRUNED"
29,0.10149531066417694,"2025-05-16 15:29:21.444066","2025-05-16 15:29:21.712943","0 days 00:00:00.268877",32,"","","","",0.0002858953782716929,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1427260786294937,51.1794319152832,0.7747187614440918,0.6994717121124268,0.7613977193832397,-0.15228354930877686,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10149531066417694,"","PRUNED"
30,0.14986181557178496,"2025-05-16 15:29:21.713175","2025-05-16 15:29:24.893346","0 days 00:00:03.180171",240,128.0,112.0,"","",0.0032086516625975912,3,0.14986181557178496,1121.98790918986,0.5359746237595876,0.5581147859493891,0.6008727977673213,-0.2676241715749105,0.15598143637180328,235.66661071777344,0.5508785247802734,0.6033486723899841,0.6040225625038147,0.30275845527648926,0.1538861095905304,71.3762435913086,0.5080518126487732,0.5569332838058472,0.5579038858413696,0.06619113683700562,0.10258473455905914,145.04721069335938,0.6170491576194763,0.6438785195350647,0.613684892654419,0.21698927879333496,0.1037747785449028,77.73628234863281,0.6955690979957581,0.7204117178916931,0.7243215441703796,0.15639084577560425,0.18739581108093262,217.989990234375,0.9115146994590759,0.8916792869567871,0.7055131793022156,0.25406694412231445,0.1171189472079277,168.81715393066406,0.4725106656551361,0.5186125636100769,0.5167756080627441,-0.3773447275161743,0.11938652396202087,61.31898880004883,0.7609241604804993,0.7071574926376343,0.7846598625183105,0.13232630491256714,0.23967251181602478,4056.172119140625,0.43725836277008057,0.45750725269317627,0.7311932444572449,-0.21377480030059814,0.12890958786010742,74.1034927368164,0.4400111138820648,0.6028043627738953,0.6472779512405396,-0.024304628372192383,0.11269084364175797,70.70919799804688,0.7647243142127991,0.7971176505088806,0.8104340434074402,0.33546626567840576,0.12529538571834564,1071.9898681640625,0.19818776845932007,0.2793451249599457,0.4049520492553711,-0.2849830389022827,0.30011940002441406,7177.6337890625,0.1350223273038864,0.2285836786031723,0.1734745055437088,-5.181743144989014,0.1114591732621193,302.3250732421875,0.9331737160682678,0.7373554706573486,0.7376197576522827,0.37313365936279297,0.132539764046669,525.34521484375,0.3843045234680176,0.3624210059642792,0.4541086256504059,0.06634795665740967,0.1571122258901596,2573.58740234375,0.23043911159038544,0.26456570625305176,0.5471502542495728,0.16411691904067993,0.0,0.05600704997777939,0.058005690574645996,"COMPLETE"
31,0.14888729055722555,"2025-05-16 15:29:24.893744","2025-05-16 15:29:28.080125","0 days 00:00:03.186381",240,128.0,112.0,"","",0.0030023320883573934,3,0.14888729055722555,1065.7915583292643,0.5749972482522329,0.5784028808275858,0.6259337882200877,-0.2627340753873189,0.14371991157531738,210.43234252929688,0.5808403491973877,0.6623462438583374,0.7099519371986389,0.37432485818862915,0.1542443484067917,72.87944793701172,0.4062419533729553,0.564913272857666,0.5935520529747009,0.07375174760818481,0.11390282213687897,179.01869201660156,0.7054216265678406,0.6348657011985779,0.6272120475769043,0.1087082028388977,0.1049015074968338,76.55191040039062,0.538843035697937,0.5449286103248596,0.6785433292388916,0.1343822479248047,0.17624633014202118,204.43760681152344,0.9160674810409546,0.9233270883560181,0.8004918694496155,0.3301597237586975,0.11161746829748154,162.7124481201172,0.3475315570831299,0.3199891149997711,0.43673643469810486,-0.26072680950164795,0.1307709664106369,63.111488342285156,0.6711996793746948,0.651067852973938,0.7254647612571716,0.0464930534362793,0.21212610602378845,2959.2626953125,0.47025033831596375,0.5761581659317017,0.7659296989440918,-0.026311039924621582,0.1312846690416336,79.20684051513672,0.4107069969177246,0.4781973659992218,0.6248833537101746,-0.10839664936065674,0.11396462470293045,65.44355773925781,0.7430305480957031,0.7361310720443726,0.7737464904785156,0.23041480779647827,0.12294171750545502,1125.9593505859375,0.27675437927246094,0.27478986978530884,0.4216262400150299,-0.17617595195770264,0.3138512969017029,6776.98583984375,0.7838588953018188,0.5245271325111389,0.3120344579219818,-5.394541263580322,0.11503975093364716,392.41986083984375,0.9250074625015259,0.7370762228965759,0.7278082966804504,0.3310886025428772,0.1335480660200119,542.9481201171875,0.46773675084114075,0.5090171098709106,0.5313663482666016,0.14297562837600708,0.15514977276325226,3075.503173828125,0.38146767020225525,0.5387083888053894,0.6596595048904419,0.2528417110443115,0.0,0.07028795033693314,0.05577370151877403,"COMPLETE"
32,0.15258992115656536,"2025-05-16 15:29:28.080509","2025-05-16 15:29:31.488452","0 days 00:00:03.407943",240,112.0,80.0,64.0,"",0.004759854801150639,4,0.15258992115656536,1055.5485580444335,0.5282006482283275,0.5197818656762441,0.5928281009197235,-0.33645308017730713,0.15930679440498352,226.09512329101562,0.6393266916275024,0.6571062803268433,0.6446561813354492,0.27844762802124023,0.1586671769618988,71.71846008300781,0.46165579557418823,0.46468284726142883,0.5370909571647644,-0.015605926513671875,0.1048600897192955,161.88021850585938,0.6974546909332275,0.6484435200691223,0.6392683982849121,0.20926541090011597,0.10510460287332535,70.09577178955078,0.49642252922058105,0.5890362858772278,0.6486577391624451,0.15641731023788452,0.19916871190071106,200.7933349609375,0.7496958374977112,0.7085689902305603,0.6507847905158997,0.12304145097732544,0.13309796154499054,189.7621307373047,0.48924222588539124,0.46028780937194824,0.5110604763031006,-0.6718628406524658,0.13358648121356964,64.24899291992188,0.6387248039245605,0.6332936882972717,0.7086275219917297,-0.011594057083129883,0.2326347678899765,3688.26171875,0.44403088092803955,0.4866994321346283,0.7350554466247559,-0.18002104759216309,0.13275158405303955,76.98656463623047,0.4402897357940674,0.5071885585784912,0.6182445287704468,-0.08684909343719482,0.11225228756666183,70.7344741821289,0.7179369926452637,0.7034005522727966,0.7267139554023743,0.32422155141830444,0.13222377002239227,1150.2349853515625,0.08060777187347412,0.2003995180130005,0.40204301476478577,-0.46368837356567383,0.3002859652042389,6973.33740234375,0.5457879304885864,0.3933948278427124,0.25731366872787476,-5.316326141357422,0.12169411033391953,483.8121032714844,0.927991509437561,0.7334092855453491,0.7498697638511658,0.35226112604141235,0.13208945095539093,536.2735595703125,0.3219284415245056,0.3580492436885834,0.4709204435348511,0.053778111934661865,0.1311250627040863,1868.9935302734375,0.27191388607025146,0.2527671456336975,0.5921146273612976,0.20171868801116943,0.0,0.057401515543460846,0.06278584152460098,"COMPLETE"
33,0.09157054126262665,"2025-05-16 15:29:31.488885","2025-05-16 15:29:31.891152","0 days 00:00:00.402267",256,"","","","",0.010992403821181065,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13989610970020294,59.93780517578125,0.6823900938034058,0.7179549932479858,0.7612282037734985,0.021432459354400635,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09157054126262665,"","PRUNED"
34,0.08563151955604553,"2025-05-16 15:29:31.891393","2025-05-16 15:29:32.325948","0 days 00:00:00.434555",208,160.0,"","","",0.0005374324195914382,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14150604605674744,57.64759826660156,0.6886204481124878,0.7067045569419861,0.7590790390968323,-0.038132309913635254,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08563151955604553,"","PRUNED"
35,0.08346757292747498,"2025-05-16 15:29:32.326184","2025-05-16 15:29:33.611099","0 days 00:00:01.284915",240,208.0,128.0,224.0,"",0.0012785625136496439,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14341199398040771,64.74609375,0.732656717300415,0.773358166217804,0.7768605351448059,-0.04233813285827637,0.21887925267219543,3490.296630859375,0.4706396758556366,0.5643123388290405,0.7592071294784546,-0.06365966796875,0.12899380922317505,78.56908416748047,0.4556913673877716,0.5269801616668701,0.67436283826828,-0.026548027992248535,0.13561402261257172,75.47083282470703,0.7242457866668701,0.7076668739318848,0.7580422163009644,0.03029942512512207,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06334689259529114,0.08346757292747498,"PRUNED"
36,0.09785058349370956,"2025-05-16 15:29:33.611394","2025-05-16 15:29:33.932784","0 days 00:00:00.321390",16,112.0,160.0,"","",0.017512049771272492,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14953935146331787,71.36593627929688,0.6078341603279114,0.6458584070205688,0.7113361358642578,-0.10791194438934326,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09785058349370956,"","PRUNED"
37,0.15053036908308665,"2025-05-16 15:29:33.933029","2025-05-16 15:29:36.880478","0 days 00:00:02.947449",192,192.0,64.0,"","",0.002421115884463193,3,0.15053036908308665,1019.4574305216471,0.5776586949825286,0.5765305062135061,0.617441255847613,-0.25440163612365724,0.15690423548221588,207.18304443359375,0.6733434796333313,0.7201657891273499,0.6503980159759521,0.26813173294067383,0.1560862809419632,76.30769348144531,0.45213583111763,0.5869686603546143,0.5986053943634033,0.05282109975814819,0.11431814730167389,187.7434539794922,0.687274158000946,0.6336752772331238,0.6117389798164368,0.08444154262542725,0.10286550223827362,86.57565307617188,0.6187461614608765,0.6548689007759094,0.6889088749885559,0.17620772123336792,0.1979692429304123,199.12722778320312,0.7346430420875549,0.6944138407707214,0.6269582509994507,0.13382267951965332,0.11484450101852417,155.63722229003906,0.38240349292755127,0.36265575885772705,0.4526722729206085,-0.39011192321777344,0.13260748982429504,59.15077209472656,0.7372245788574219,0.7424806952476501,0.7906941771507263,0.03614187240600586,0.23011192679405212,3685.968505859375,0.44556498527526855,0.49429506063461304,0.7424900531768799,-0.18426907062530518,0.12844452261924744,68.12545776367188,0.4341614246368408,0.5468287467956543,0.6398785710334778,-0.09918296337127686,0.12671062350273132,67.0831069946289,0.7205283045768738,0.6839560270309448,0.7606551051139832,0.10738873481750488,0.12134481966495514,958.5809936523438,0.30894771218299866,0.39530259370803833,0.4508020877838135,-0.19356369972229004,0.29039666056632996,6224.6689453125,0.4783584773540497,0.37412378191947937,0.23308934271335602,-4.697075366973877,0.11630529165267944,381.9618835449219,0.9260600209236145,0.7417135834693909,0.7487044930458069,0.3762891888618469,0.12371370196342468,614.5143432617188,0.8637728095054626,0.7382130026817322,0.6739967465400696,0.32539600133895874,0.14533258974552155,2319.233154296875,0.20171594619750977,0.2782958745956421,0.5920264720916748,0.18753790855407715,0.0,0.06059698387980461,0.06368666887283325,"COMPLETE"
38,0.10611192882061005,"2025-05-16 15:29:36.880877","2025-05-16 15:29:37.287000","0 days 00:00:00.406123",256,"","","","",0.00010973817432809598,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15615680813789368,54.62263107299805,0.6835548281669617,0.6662517189979553,0.7279424667358398,-0.33425450325012207,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.10611192882061005,"","PRUNED"
39,0.1301620900630951,"2025-05-16 15:29:37.287239","2025-05-16 15:29:37.631941","0 days 00:00:00.344702",48,160.0,112.0,"","",0.033066889852257704,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17129577696323395,54.982120513916016,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.6740572452545166,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1301620900630951,"","PRUNED"
40,0.13015377521514893,"2025-05-16 15:29:37.632174","2025-05-16 15:29:38.015784","0 days 00:00:00.383610",160,16.0,"","","",0.04852073062756941,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1941930204629898,68.12456512451172,0.3079359233379364,0.3392367362976074,0.38500848412513733,-0.885100245475769,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13015377521514893,"","PRUNED"
41,0.146241062382857,"2025-05-16 15:29:38.016031","2025-05-16 15:29:41.195345","0 days 00:00:03.179314",240,128.0,112.0,"","",0.003252857774351007,3,0.146241062382857,985.3523137410482,0.5623020390669505,0.5757216682036718,0.622037963072459,-0.24182461102803549,0.13992667198181152,193.16317749023438,0.8284639716148376,0.782246470451355,0.7215110659599304,0.37964028120040894,0.1546071469783783,76.24420928955078,0.42287373542785645,0.5382802486419678,0.5864039659500122,0.03287351131439209,0.11284737288951874,173.95115661621094,0.6063927412033081,0.6019007563591003,0.6004247069358826,0.08609062433242798,0.10467265546321869,87.40068054199219,0.7008075714111328,0.7092869877815247,0.7319864630699158,0.1724085807800293,0.18359209597110748,187.82025146484375,0.9072638154029846,0.8878114819526672,0.820256769657135,0.2536880373954773,0.12509478628635406,173.6916961669922,0.5745879411697388,0.5170289874076843,0.5271900296211243,-0.6251870393753052,0.12442558258771896,62.81840896606445,0.6067205667495728,0.665870189666748,0.7175024747848511,0.062287092208862305,0.2248263657093048,3139.55029296875,0.4457419514656067,0.48211923241615295,0.7434142231941223,-0.180902361869812,0.13271568715572357,73.88966369628906,0.45943811535835266,0.5681087970733643,0.6548657417297363,-0.08949363231658936,0.10386545211076736,63.49338912963867,0.7615397572517395,0.7682480216026306,0.80402010679245,0.36562633514404297,0.12388559430837631,1106.3392333984375,0.19784723222255707,0.2238636463880539,0.38450056314468384,-0.2951517105102539,0.28590908646583557,6589.65625,0.3840521275997162,0.3505585789680481,0.21540966629981995,-4.491945743560791,0.10966269671916962,325.04888916015625,0.8913551568984985,0.7533969879150391,0.7317184209823608,0.36713075637817383,0.13497374951839447,542.8404541015625,0.43172019720077515,0.4000737965106964,0.49541595578193665,0.0960586667060852,0.1326109915971756,1984.376953125,0.21572570502758026,0.38703083992004395,0.5959492921829224,0.23950743675231934,0.0,0.05817542225122452,0.06045689806342125,"COMPLETE"
42,0.14441249271233877,"2025-05-16 15:29:41.195730","2025-05-16 15:29:44.561712","0 days 00:00:03.365982",224,128.0,96.0,144.0,"",0.00321613987824969,4,0.14441249271233877,902.8913370768229,0.5885227511326472,0.5900328993797302,0.6178739845752717,-0.17930635213851928,0.14348454773426056,199.66046142578125,0.7188210487365723,0.7094581723213196,0.7075747847557068,0.3553113341331482,0.15419259667396545,71.29747772216797,0.5889771580696106,0.5619819760322571,0.5834059715270996,0.0746801495552063,0.11413785070180893,178.89654541015625,0.6193768978118896,0.6140632033348083,0.5791150331497192,0.08211565017700195,0.10582298040390015,85.16187286376953,0.7550185918807983,0.7255736589431763,0.724298894405365,0.15742653608322144,0.19286905229091644,226.72067260742188,0.8376057147979736,0.8395547866821289,0.7045074701309204,0.2308584451675415,0.12732326984405518,190.22727966308594,0.3462262749671936,0.40076738595962524,0.45504042506217957,-0.5320190191268921,0.12635266780853271,60.956825256347656,0.6986260414123535,0.7205674052238464,0.7556508183479309,0.10119688510894775,0.2181081771850586,3308.083740234375,0.46237242221832275,0.4655155539512634,0.7423080205917358,-0.11007952690124512,0.1350650042295456,74.14287567138672,0.41280409693717957,0.5293228626251221,0.6148989200592041,-0.12984013557434082,0.11584027111530304,66.66941833496094,0.690030038356781,0.7028241157531738,0.7258718013763428,0.23744183778762817,0.12269291281700134,955.4837036132812,0.18477211892604828,0.29304787516593933,0.43414223194122314,-0.29871833324432373,0.2511366605758667,5444.5751953125,0.5358124375343323,0.4226163923740387,0.27071672677993774,-3.700425624847412,0.11352959275245667,328.1385803222656,0.8979367017745972,0.7410109043121338,0.7477409243583679,0.3730676770210266,0.12253676354885101,413.66754150390625,0.6085168719291687,0.5532225370407104,0.5665046572685242,0.1269545555114746,0.12309504300355911,1939.6878662109375,0.4709448516368866,0.5709666609764099,0.6563330888748169,0.342434287071228,0.0,0.06070129945874214,0.05799142271280289,"COMPLETE"
43,0.0682566836476326,"2025-05-16 15:29:44.562127","2025-05-16 15:29:45.786577","0 days 00:00:01.224450",240,128.0,96.0,160.0,"",0.0035456212747682005,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1291847974061966,65.31490325927734,0.7612931132316589,0.7172060608863831,0.7743508219718933,0.051802992820739746,0.21898877620697021,2914.943359375,0.47864609956741333,0.5303381085395813,0.7503423690795898,-0.11541116237640381,0.13673463463783264,77.53169250488281,0.44926610589027405,0.5112260580062866,0.6299980282783508,-0.11952412128448486,0.10907559096813202,60.54844665527344,0.7358421087265015,0.7578129768371582,0.7787395119667053,0.30152398347854614,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.057413894683122635,0.0682566836476326,"PRUNED"
44,0.07117536664009094,"2025-05-16 15:29:45.786930","2025-05-16 15:29:46.228508","0 days 00:00:00.441578",208,96.0,64.0,"","",0.0061138899055273276,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.136524498462677,67.20295715332031,0.7060820460319519,0.6090698838233948,0.7384640574455261,0.016099989414215088,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07117536664009094,"","PRUNED"
45,0.07339143007993698,"2025-05-16 15:29:46.228747","2025-05-16 15:29:46.681742","0 days 00:00:00.452995",256,144.0,"","","",0.0019670805734536482,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1301475614309311,63.42527389526367,0.6485456228256226,0.6735122203826904,0.7275254726409912,0.07899105548858643,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07339143007993698,"","PRUNED"
46,0.06930113583803177,"2025-05-16 15:29:46.682001","2025-05-16 15:29:47.887479","0 days 00:00:01.205478",224,80.0,96.0,208.0,"",0.0038405153401125294,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.12449268996715546,61.890647888183594,0.7768231630325317,0.7537930607795715,0.7967306971549988,0.11512184143066406,0.23249416053295135,3665.15771484375,0.4240705370903015,0.4913410246372223,0.737600564956665,-0.25769102573394775,0.1358676254749298,71.84500122070312,0.4798944890499115,0.5749993920326233,0.649853527545929,-0.155553936958313,0.12096082419157028,73.28119659423828,0.7075180411338806,0.7505987882614136,0.7702451944351196,0.23042726516723633,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.05966443940997124,0.06930113583803177,"PRUNED"
47,0.06548363715410233,"2025-05-16 15:29:47.887775","2025-05-16 15:29:48.351899","0 days 00:00:00.464124",224,128.0,128.0,"","",0.01473984919104743,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1292959749698639,58.4127197265625,0.7454693913459778,0.7694938778877258,0.7744235396385193,0.05064046382904053,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06548363715410233,"","PRUNED"
48,0.07163399457931519,"2025-05-16 15:29:48.352143","2025-05-16 15:29:48.771734","0 days 00:00:00.419591",96,176.0,80.0,256.0,"",0.0012595466666411117,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13944658637046814,62.995506286621094,0.671678900718689,0.7231682538986206,0.7605921626091003,0.04011738300323486,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.07163399457931519,"","PRUNED"
49,0.06785382330417633,"2025-05-16 15:29:48.771967","2025-05-16 15:29:49.282268","0 days 00:00:00.510301",240,112.0,48.0,128.0,160.0,0.007217295739612647,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.13990886509418488,68.44242858886719,0.7579151391983032,0.7217138409614563,0.7685813903808594,0.027255654335021973,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.06785382330417633,"","PRUNED"
